verdict,text,part,mapped_category
SH-12-01-15319-354,"הנאשם הודה בעובדות כתבי-האישום המתוקנים בתיקים שבכותרת, במסגרת הסדר דיוני, ונשלח לקבלת תסקיר חובה לאור גילו.",רקע,עובדות המקרה
SH-12-01-15319-354,"בת.פ. 15319-01-12, הורשע הנאשם בביצוע עבירות של החזקה ושימוש בסם מסוכן לצריכה עצמית לפי סעיף 7(א)+(ג) סיפא לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג – 1973 (להלן: ""פקודת הסמים""), החזקת תחמושת לפי סעיף 144(א) סיפא לחוק העונשין, התשל""ז – 1977 (להלן: ""חוק העונשין"") והדחת קטין לסם (אספקה) לפי סעיף 21(א)(1) לפקודת הסמים. המדובר באירוע מיום 19.5.09 במהלכו החזיק הנאשם, בחדרו, בסם מסוג חשיש במשקל של , בשלושה כדורים בקוטר 5.56 וכן בניצרה לרימון רסס צה""לי. בנוסף, במועדים שאינם ידועים במדויק, הנאשם סיפק והשתמש יחד עם קטין בסם מסוג חשיש.",רקע,עובדות המקרה
SH-12-01-15319-354,"בת.פ. 59723-05-12, הורשע הנאשם בביצוע שתי עבירות של סחר ואספקת סם לפי סעיפים 13 + 19א' לפקודת הסמים, הדחת קטין לסם (אספקה) לפי סעיף 21(א)(1) לפקודת הסמים ושתי עבירות של החזקה ושימוש בסם מסוכן לצריכה עצמית לפי סעיף 7(א)+(ג) סיפא לפקודת הסמים.",רקע,עובדות המקרה
SH-12-01-15319-354,"על-פי האישום הראשון, במהלך שנת 2009 וכן במהלך שנת 2011, במועדים שאינם ידועים במדויק למאשימה, סיפק הנאשם סמים מסוג חשיש וקנבינואידים סינטטיים לקטין ד.מ, בכמות שאינה ידועה במדויק למאשימה, כשהשניים היו נפגשים באורח קבע באריאל, בין היתר בביתו של הנאשם, אז היה מוסר הנאשם לאחר את הסמים המסוכנים. בחלק מהמפגשים רכש הקטין מהנאשם 10 סיגריות מאולתרות המכילות חשיש ובסכום שאינו עולה על 200 ₪ בכל פעם, כשלעיתים השתמש הנאשם בסם ביחד עם הקטין.",רקע,עובדות המקרה
SH-12-01-15319-354,"על-פי האישום השני, במהלך שנת 2011 - בשלושה מועדים שונים ובמהלך תקופה בת חודש ימים, סיפק הנאשם סם מסוכן מסוג חשיש לשניים אחרים בכמות שאינה ידועה במדויק למאשימה. בכל שלושת המועדים, הנאשם נפגש איתם לאחר תיאום טלפוני ובתמורה ל – 50 ₪ במזומן כל פעם, מסר להם הנאשם את הסם.",רקע,עובדות המקרה
SH-12-01-15319-354,"מהאישום האחרון עולה, כי ביום 26.5.12 החזיק הנאשם בסם מסוג קנבוס במשקל של .",רקע,עובדות המקרה
SH-12-01-15319-354,"מהתסקיר שהוגש בעניינו של הנאשם עולה כי המדובר בבחור בן 23, רווק, אשר במהלך החודשים שטרם מעצרו עבד בעבודות מזדמנות והתגורר לסירוגין בין בתי חברים ובית אימו באריאל. התסקיר מלמד אודות הרקע המשפחתי המורכב, כאשר עלה ארצה יחד עם אמו בשנת 2000 וקליטתו בארץ לוותה בקשיים. הנאשם לא הצליח להשתלב במסגרות חינוכיות, חבר לחברה שולית, הסתבך בפלילים כקטין  - ואף ריצה עונש מאסר בפועל, ולא שירת בצבא. בהמשך, התמכר לשימוש בחשיש, כשלדבריו הפסיק את השימוש האינטנסיבי לפני שנה אם כי טרם מעצרו המשיך לצרוך סמים אותם הוא תופס כ""חוקיים"" (כגון ""נייס גאי""), ובכך, לגישתו, ערך שינוי משמעותי בחייו. קצינת המבחן הציעה לנאשם להשתלב בהליך טיפולי לבחינת השימוש בסמים וכן לסייע לו לחפש מענים חלופיים לבעיותיו הרגשיות, אך הנאשם סירב. אשר לעבירות נשוא כתבי האישום נראה, כי הנאשם אינו לוקח אחריות על מעשיו, התקשה להתייחס אליהם - שכן לטענתו היה נתון תחת השפעה מתמדת של סמים וכי הופלל על-ידי חבריו עימם צרך סמים בעבר. להערכת קצינת המבחן, הנאשם אינו מודע לסיכונים במצבו, מכחיש כל בעיית שימוש בסמים – גם על רקע חוסר אמון במערכת הממסדית – אינו מעוניין להשתלב בטיפול, ועל כן אין כל המלצה בעניינו.",רקע,תסקיר שירות מבחן
SH-12-01-15319-354,"ב""כ המאשימה טענה, כי המודבר בנאשם בעל שתי הרשעות קודמות, אשר ריצה שני מאסרים בפועל, הראשון - מעל לחודש ימים, השני בן 11 חודשים. הדגישה את נסיבות ביצוע העבירות, האינטרס הציבורי המחייב השתת ענישה מחמירה למי שסוחר בסמים, מדיח קטינים ומשתמש בסמים בעצמו, כשהנאשם אף החזיק בתחמושת בחדרו. עוד הפנתה לאמור בתסקיר, המעיד על אי-לקיחת אחריות, העדר תובנה לסיכונים שבמצבו וסירוב הנאשם לטיפול. ב""כ המאשימה הגישה פסיקה להוכחת מדיניות הענישה הנוהגת, וטענתה היא, כי מתחם הענישה בכל עבירה של מכירת סם והדחת קטין נע בין 12 – 24 חודשי מאסר בפועל. בסופו של יום, עתירתה היא להשית על הנאשם עונש מאסר בפועל שלא יפחת מ- 36 חודשים, מאסר על תנאי, פסילה בפועל לתקופה שלא תפחת משנתיים, פסילה על תנאי, קנס בסכום שלא יפחת מ- 5,000 ₪ והתחייבות.",רקע,טיעוני הצדדים
SH-12-01-15319-354,"במסגרת הראיות לעונש, העיד מעסיק של הנאשם בעבר במהלך שנה ומחצה בשירותי מוסיקה באירועים, אשר מכירו מספר שנים, ותיאר את חריצותו ויציבותו בעבודה.",רקע,ראיות לעונש
SH-12-01-15319-354,"ב""כ הנאשם עותרת להסתפק בתקופת מעצרו של הנאשם (מאז 26.5.12), כשמתחם העונש ההולם נע לטעמה עד ל - 18 חודשי מאסר לכל היותר, בנוסף לענישה צופה פני עתיד, חתימה על התחייבות ופסילה על תנאי. הסניגורית העלתה טענות לגבי אופי ""הקונים"" שהנאשם סיפק להם סמים מסוכנים, בהיותם משתמשים ""לא תמימים"" לרבות הקטינים. הפנתה לנסיבות חייו הקשות של הנאשם, למצבו הכלכלי הקשה שנגרם בעקבות סגירת עסק שפתח עם שותף שהותירו לבד עם החובות הכספיים, ולנסיבות שהביאו אותו לשימוש בסמים. עוד ציינה כי לטענתו שומר על ניקיון מסמים, אך מאחר ואינו משולב בהליך טיפולי במקום מעצרו, בקשותיו למסירת דגימות שתן להוכחת טענתו לא נענו.",רקע,טיעוני הצדדים
