verdict,text,part,mapped_category
ME-22-07-53625-139,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7.א., 7.ג, 10",nothing,מידע אחר
ME-22-07-53625-139,"חוק העונשין, תשל""ז-1977: סע'  40(ד), 40 ג(א), 400",nothing,מידע אחר
ME-22-07-53625-139,"ביום 27.11.22 הגיעו הצדדים להסדר לפני כבוד השופט שגיא לפיו, הנאשם הודה והורשע בעובדות כתב האישום, כשאין הסדר בין הצדדים לעניין העונש.",רקע,עובדות המקרה
ME-22-07-53625-139,נוכח הודאתו של הנאשם הורשע במיוחס לו בכתב האישום המתוקן בעבירות הבאות:,רקע,עובדות המקרה
ME-22-07-53625-139,"(א)	גידול, ייצור הפקה והכנת סמים מסוכנים, עבירה לפי סעיף 6 לפקודת הסמים;",רקע,עובדות המקרה
ME-22-07-53625-139,"(ב)	החזקת סם שלא לצריכה עצמית, עבירה לפי סעיף 7(א)+(ג) רישא לפקודת הסמים;",רקע,עובדות המקרה
ME-22-07-53625-139,"(ג)	החזקת כלים המשמשים להכנת סם מסוכן, עבירה לפי סעיף 10 רישא לפקודת הסמים;",רקע,עובדות המקרה
ME-22-07-53625-139,"(ד)	נטילת חשמל שלא כדין, עבירה לפי סעיף 400 לחוק העונשין תשל""ז-1977.",רקע,עובדות המקרה
ME-22-07-53625-139,"על פי עובדות כתב האישום הנאשם הינו בעלים במשותף עם אשתו – שולמית בוגרד - ושלמה זלמן כהן של דירת הגג, שברחוב הרב כהנמן 124 בבני ברק (להלן: ""הדירה""), מזה כשנה וחצי, ומתגורר בדירה ביחד עם אשתו ושני ילדיו.",רקע,עובדות המקרה
ME-22-07-53625-139,"עובר ליום 18.7.22 בתאריך, שאינו ידוע במדויק למאשימה, הקים הנאשם בדירה מעבדה לגידול והפקת סם מסוכן מסוג קנבוס (להלן: ""המעבדה""). הנאשם צייד את המעבדה בציוד כדלקמן: 47 מנורות, 5 מזגנים, 2 מזגנים מרכזיים, 5 מזגנים ניידים, 15 מאווררים, 47 מנורות ושנאים, מפוח, משאבת מים ונורות חימום, וגידל שתילים של סם מסוכן מסוג קנבוס.",רקע,עובדות המקרה
ME-22-07-53625-139,"לצורך הפעלת מעבדת הסמים נטל הנאשם במזיד ובמרמה חשמל שאינו זכאי לו, השתמש בו וגרם להטייתו ולבזבוז.",רקע,עובדות המקרה
ME-22-07-53625-139,"בתאריך 18.7.2022 שעה 14:20 הנאשם גידל והפיק במעבדה בדירה כ- 347 שתילים של סם מסוכן מסוג קנבוס, במשקל כולל של 52 ק""ג נטו, שלא לצריכתו העצמית, לא היתר וללא רישיון מאת המנהל.",רקע,עובדות המקרה
ME-22-07-53625-139,"במעשיו המתוארים לעיל החזיק, גידל, ייצר, הפיק והכין הנאשם סם מסוכן מסוג קנבוס, שלא לצריכתו העצמית וללא רישיון מאת המנהל, החזיק ברשותו כלים להכנת סמים מסוכנים שלא בהיתר, ונטל הנאשם חשמל שלא כדין.",רקע,עובדות המקרה
ME-22-07-53625-139,"ב""כ המאשימה טענה בדיון מיום 30/5/24 כי למקרא התסקירים וכן עדות עדי האופי עולה לעמדתה כי אין מקום לחריגה ממתחם העונש הראוי ולקבל את המלצת שרות מבחן. ב""כ  המאשימה סיכמה את ההליך שהנאשם עבר וציינה כי לא כל טיפול פירושו חריגה משמעותית מהמתחם. בעניין הזה הפנתה למספר פסקי דין.",רקע,טיעוני הצדדים
ME-22-07-53625-139,"ב""כ המאשימה טענה לעניין כתב האישום כי מדובר בתעוזה, מעבדה שהנאשם הקים בדירת מגוריו, שם ילדיו גרים, שם מקיים חיי משפחה, ומצייד אותה בציוד יקר ערך. ציינה כי היה  מס' לא מבוטל של מזגנים עם ציוד שנדרש למעבדה, כולל עבירה של גניבת חשמל, ומדובר על 347 שתילים ו- 52 ק""ג נטו של סם מסוג קנאביס.",רקע,טיעוני הצדדים
ME-22-07-53625-139,"הגישה ב""כ המאשימה אסופת פסיקה לעניין המתחם. וציינה כי המדינה עותרת למתחם הנע בין 30 חודשי מאסר ל- 60 חודשי מאסר.",רקע,טיעוני הצדדים
ME-22-07-53625-139,"ב""כ המאשימה טענה כי בשים לב לכתב האישום, העובדה שמדובר במעבדה, גניבת חשמל בנוסף לעבירת הסמים. על בית המשפט לבחון לא רק את אינטרס השיקום, שהוא היחיד מבין מכלול האינטרסים, אלא בית המשפט מונחה לבחון את עקרון ההלימה. עתרה למקם את הנאשם ברף התחתון של המתחם, בדגש על כך שהוא נעדר עבר פלילי בצירוף מאסר על-תנאי, קנס, וחילוט הציוד.",רקע,טיעוני הצדדים
