verdict,text,part,mapped_category
SH-23-07-61816-773,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א",nothing,מידע אחר
SH-23-07-61816-773,"הנאשם הורשע, על סמך הודאתו, בשתי עבירות של סחר בסם מסוכן בניגוד לסעיף 13 + 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 (להלן: ""פקודת הסמים המסוכנים"").",גזר דין בעניינו של הנאשם 1,עובדות המקרה
SH-23-07-61816-773,"בהתאם לעובדות כתב האישום, במועדים הרלוונטיים לכתב האישום, שימש השוטר עודד זמרו כסוכן סמוי מטעם משטרת ישראל  (להלן: ""הסוכן המשטרתי""), ובמסגרת זו פעל באופן חשאי לשם איסוף ראיות ומידע נגד עבריינים (להלן: ""המשימה"").",גזר דין בעניינו של הנאשם 1,עובדות המקרה
SH-23-07-61816-773,"לשם הגשמת המשימה, במספר מועדים במהלך חודש יולי 2023, נהג הסוכן המשטרתי להגיע לדירה ברח' הרצל 43 בחיפה (להלן: ""תחנת הסמים""), בה התגורר הנאשם 1 עם משפחתו, וקנה במספר הזדמנויות מהנאשמים סם מסוכן מסוג קוקאין (להלן: ""עסקאות הסמים"").",גזר דין בעניינו של הנאשם 1,עובדות המקרה
SH-23-07-61816-773,בין שני הנאשמים הכרות מוקדמת ובמסגרת התקופה הרלוונטית לכתב האישום נהג הנאשם 2 לשהות בתחנת הסמים ולקחת חלק בעסקאות הסמים.,גזר דין בעניינו של הנאשם 1,עובדות המקרה
SH-23-07-61816-773,"בתאריך 2.7.23 סמוך לשעה 12:45, הגיע הסוכן המשטרתי לתחנת הסמים לצורך ביצוע עסקת סמים, נעמד בסמוך לחלון התחנה והחל לשרוק. מששמע את השריקות הסיט הנאשם 1 את וילון החלון. הסוכן המשטרתי פנה לנאשם 1 וביקש לקנות סם מסוכן מסוג קוקאין בסכום של 100 ₪. הנאשם 1 מסר לסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1990 גרם נטו, ובתמורה לכך מסר הסוכן המשטרתי לידי הנאשם 1 סכום כספי בסך 100 ₪.",גזר דין בעניינו של הנאשם 1,עובדות המקרה
SH-23-07-61816-773,"בתאריך 4.7.23 סמוך לשעה 15:30 הגיע הסוכן המשטרתי לתחנת הסמים לצורך ביצוע עסקת סמים ופגש בנאשם 1. הסוכן המשטרתי פנה לנאשם 1 שעמד בפתח תחנת הסמים, ביקש לקנות סם מסוכן מסוג קוקאין בסכום של 100 ₪ והנאשם בתגובה ביקש ממנו להמתין, ירד לתחנת הסמים ונכנס פנימה. בהמשך, קרא הסוכן המשטרתי לנאשם 1, שהסיט את הווילון ומסר לידיו סכום כספי בסך 100 ₪ ובתמורה לכך, מסרה אחרת, שזהותה לא ידועה למאשימה, לידי הסוכן המשטרתי סם מסוכן מסוג קוקאין במשקל כולל של 0.1808 גרם נטו.",גזר דין בעניינו של הנאשם 1,עובדות המקרה
SH-23-07-61816-773,"לבקשת ב""כ הנאשם, הופנה הנאשם לקבלת תסקיר שירות המבחן. בתאריך 29.2.24 התקבל תסקיר שירות המבחן בעניינו של הנאשם.",תסקיר שירות המבחן: ,תסקיר שירות מבחן
SH-23-07-61816-773,"שירות המבחן התרשם כי הנאשם בעל יכולות קוגניטיביות וורבליות תקינות, המתקשה לשמור על התנהגות נורמטיבית. בתסקיר צוין, כי הנאשם נחשף לפלילים מגיל צעיר, אימץ התנהגות עבריינית, שהקשתה עליו בפיתוח והפנמת גבולות פנימיים. משפחתו של הנאשם, על אף שהייתה מודעת למעורבותו בפלילים והביעה התנגדות לכך, המשיכה לתמוך בו ותומכת בו גם היום.",תסקיר שירות המבחן: ,תסקיר שירות מבחן
SH-23-07-61816-773,"לצד זאת, צוין כי הנאשם קיבל אחריות על העבירות שביצע, הביע אמפטיה כלפי האנשים שנפגעו מהתנהגותו, וכן הביע מוטיבציה ורצון לשקם את חייו ולאמץ אורח חיים נורמטיבי.",תסקיר שירות המבחן: ,תסקיר שירות מבחן
SH-23-07-61816-773,הנאשם שלל שימוש בחומרים ממכרים ובשתי בדיקות שתן שביצע בשירות המבחן לא התגלו שרידי סם.,תסקיר שירות המבחן: ,תסקיר שירות מבחן
SH-23-07-61816-773,"שירות המבחן התרשם מיכולותיו של הנאשם ומרצונו לנהל אורח חיים נורמטיבי, אך לצד זאת צוין כי ללא הליך טיפולי משמעותי, הוא יתקשה לשמור על אורח חיים תקין.",תסקיר שירות המבחן: ,תסקיר שירות מבחן
SH-23-07-61816-773,"מאחר והנאשם ביטא מוטיבציה ופועל לשינוי אורחות חייו, מכיר בנזקקותו בתמיכה והכוונה תוך רצון להתגייסות להליך טיפולי, העריך שירות המבחן כי שילוב הנאשם בקבוצה טיפולית יוכל לעזור בהפנמת עמדות ונורמות חברתיות תקינות, ויתרום לשינוי דפוסי מחשבה והתנהגות כושלים. משכך, שירות המבחן סבר כי מענה שיקומי יכול להפחית את הסיכון למעשים דומים.",תסקיר שירות המבחן: ,תסקיר שירות מבחן
SH-23-07-61816-773,"על כן, הומלץ להעמיד את הנאשם בצו מבחן של שירות המבחן לתקופה של שנה וחצי, במהלכו ישולב בקבוצה לצעירים עוברי חוק.",תסקיר שירות המבחן: ,תסקיר שירות מבחן
SH-23-07-61816-773,"עוד הומלץ, להטיל על הנאשם צו של""צ בהיקף של 300 שעות, שייתן ביטוי לחלק ההרתעתי ויתרום להפחתת הסיכון לעבירות דומות, וכן מאסר על תנאי.",תסקיר שירות המבחן: ,דיון והכרעה
SH-23-07-61816-773,"בתאריך 26.5.24 הוגש עדכון דחוף מטעם שירות המבחן, לפיו במהלך חודש אפריל 2024 זומן הנאשם לראיון לקבוצת הצעירים, ובמסגרתו העלה הנאשם כי הוא מתמודד עם תחלואה נפשית, שומע קולות ורואה דמויות שאינן קיימות. בהתאם לכך, נפגש שירות המבחן עם הנאשם אשר שיתף אודות הקושי ממנו הוא סובל והוא הופנה לפסיכיאטר. לאחר פגישה זו ניסה שירות המבחן ליצור עם הנאשם קשר לבחינת מצבו אך לא היה מענה מטעמו.",תסקיר שירות המבחן: ,דיון והכרעה
SH-23-07-61816-773,"בהתאם לאמור, ציין שירות המבחן כי עולה חשד לקיומה של תחלואה נפשית קשה אצל הנאשם, ועל כן, הוא אינו מתאים לשילוב בטיפול בקבוצה, כך גם יכולתו לבצע של""צ מוגבלת.",תסקיר שירות המבחן: ,דיון והכרעה
SH-23-07-61816-773,"משכך, שירות המבחן חזר בו מהמלצתו מיום 29.2.24 להטלת צו מבחן וצו של""צ.",תסקיר שירות המבחן: ,דיון והכרעה
SH-23-07-61816-773,לצורך השלמת הליך האבחון וגיבוש המלצה מתאימה ביקש שירות המבחן את דחיית מועד דיונו של הנאשם בשלושה חודשים.,תסקיר שירות המבחן: ,דיון והכרעה
SH-23-07-61816-773,בתאריך 4.6.24 התקיים דיון בפניי בו הובהר על ידי בא כוח הנאשם כי אין צורך בהפנייתו של הנאשם לקבלת חוות דעת מטעם הפסיכיאטר המחוזי.,תסקיר שירות המבחן: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ המאשימה טענה בטיעוניה בכתב (טע/1) ובעל פה, כי הערכים החברתיים שנפגעו ממעשי הנאשם, הם הגנה על שלום הציבור מפני נגע הסמים בגדר מחולל פשיעה על כל גווניה וכן הגנה על אלו אשר צורכים את הסמים המסוכנים.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ המאשימה טענה כי התנהלות הנאשם התבצעה באופן שיטתי ונרחב, דבר המלמד על היות הנאשם פעיל בשרשרת ההפצה. עוד נטען, כי מדובר בתחנת סמים שהופעלה על ידי הנאשם באור יום, כשתושבי העיר עוברים ושבים במקום.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ המאשימה הפנתה לפסיקה וביקשה ללמוד ממנה כי מתחם העונש ההולם נע בין 9 ל- 18 חודשי מאסר בפועל. יצוין כבר עתה, כי מרבית הפסיקה אליה הפנתה המאשימה ניתנה בטרם נכנס לתוקף תיקון 113 לחוק העונשין, כך שקשה להקיש ממנה לצורך קביעת המתחם לו עתרה המאשימה.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"מאחר והנאשם ללא עבר פלילי ובשים לב להמלצה השיקומית של שירות המבחן עתרה המאשימה להטיל על הנאשם מאסר ברף התחתון של המתחם לו עתרה, קרי 9 חודשי מאסר שירוצו בעבודות שירות.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"עוד עתרה ב""כ המאשימה להשית על הנאשם מאסר על תנאי משמעותי, קנס כספי, פסילת רישיון נהיגה בפועל ועל תנאי.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ הנאשם טען כי העבירות בוצעו במשך יומיים בלבד, כאשר מדובר על סם מסוג קוקאין אך בכמויות קטנות מאוד, ובתמורה כוללת של 200 ₪ בגין 2 עסקאות.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"עוד נטען, כי הנאשם צעיר בן 19 בעת ביצוע העבירות, ללא עבר פלילי אשר הודה בהזדמנות הראשונה ונטל אחריות על מעשיו.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ הנאשם טען כי מתחם העונש ההולם צריך להיות זהה למתחם שנקבע בגזר דינו של השותף, אשר נע בין 6 ל-18 חודשי מאסר בפועל.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ הנאשם הפנה לפסיקה (טע/2), שם משיקולי שיקום חרגו בתי המשפט ממתחם העונש ההולם ועל הנאשמים הוטל עונש צופה פני עתיד בצירוף צו מבחן וצו של""צ.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ הנאשם טען כי בניגוד לשותף, הנאשם ללא עבר פלילי, וניתן בעניינו תסקיר חיובי עם המלצה שיקומית, על כן, קיים סיכוי של ממש שהנאשם ישתקם ומשכך יש לחרוג ממתחם העונש ההולם משיקולי שיקום.",טענות הצדדים לעונש: ,דיון והכרעה
SH-23-07-61816-773,"ב""כ הנאשם הוסיף וטען כי אין להיעתר לבקשת המאשימה להטיל על הנאשם  9 חודשי מאסר אשר ירוצו בעבודות שירות נוכח העובדה כי על השותף, בעל עבר פלילי בעבירות סמים, נגזרו 7 חודשי מאסר בפועל, במסגרת הסדר טיעון סגור. עוד נטען, כי רישיון הנהיגה של השותף לא נפסל ולכן לא היה מקום כי המאשימה תעתור לפסילת רישיון הנהיגה של הנאשם.",טענות הצדדים לעונש: ,דיון והכרעה
