verdict,text,part
ME-22-12-47987-640,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13",nothing
ME-22-12-47987-640,הנאשם הורשע על פי הודאתו בכתב אישום מתוקן בעבירה של ייבוא סם מסוכן לפי סעיף 13 לפקודת הסמים המסוכנים (נוסח חדש).,האישום והסדר הטיעון
ME-22-12-47987-640,"על פי עובדות כתב האישום המתוקן,  הנאשם ועמית רחום (""עמית"")  הם בני דודים.",האישום והסדר הטיעון
ME-22-12-47987-640,"בין התאריכים 23.10.2022  ל- 22.11.2022  שהה הנאשם בהודו.  במהלך שהותו בהודו  יצר הנאשם קשר עם עמית והוסכם ביניהם כי הנאשם ישלח אליו משלוח מהודו שיכיל סמים עבור הנאשם והוא ישלם לעמית בתמורה סך של  5,000ש""ח. עמית הסכים, אך ביקש כי במקום תשלום של 5,000 ₪ ייתן לו הנאשם סם מסוכן מסוג קטמין בשווי של 5,000 ₪ הנאשם הסכים ואמר לו כשיגיעו לארץ, יתחשבנו.",האישום והסדר הטיעון
ME-22-12-47987-640,"עמית שלח לנאשם צילום דרכון ואת כתובת סבו של עמית, בקרית גת, שהיה ריק מדיירים כדי שלשם תמוען החבילה (""בית הסב"").",האישום והסדר הטיעון
ME-22-12-47987-640,"במועד שאינו ידוע במדויק למאשימה, ולפני התאריך 23.11.22, בהתאם לתיאום, נשלחה חבילה מהודו הממוענת אל עמית בבית הסב, אשר הכילה 700 גרם נטו של סם מסוגKETAMINE  שהוסלקו בארבעה כדים בעלי דופן כפולה.  בנוסף הוכנסו לתוך החבילה בדים ותיקי בד צבעוניים (""החבילה עם הסם"").",האישום והסדר הטיעון
ME-22-12-47987-640,"החבילה עם הסם נשלחה לישראל כשהיא מיועדת לעמית בכתובת הסב, ונכתב עליה מספר הטלפון הנייד של עמית.",האישום והסדר הטיעון
ME-22-12-47987-640,"החבילה עם הסם הגיעה לישראל, אותרה ע""י חוקרי המכס והועברה למשטרת ישראל בתאריך 29.11.2022.",האישום והסדר הטיעון
ME-22-12-47987-640,"ביום 30.11.22 במסגרת פעילות משטרתית נפתחה החבילה עם הסם, הוצאו משם שני כדים שהכילו כ- 350 גרם נטו של סם מסוג KETAMINE  ונותרו  בחבילה עם הסם שני כדים שהכילו כ- 350 גרם נטו של טם מסוכן מסוג KETAMINE.",האישום והסדר הטיעון
ME-22-12-47987-640,"עמית, שלא ידע שהחבילה עם הסם נתפסה על ידי המשטרה, התקשר, בהנחיית הנאשם, לחברת השליחויות ולמשרדי המכס, כדי לברר היכן החבילה עם הסם. גם הנאשם התקשר לחברת השליחויות.",האישום והסדר הטיעון
ME-22-12-47987-640,"ביום 5.12.22 בשעה 13:50 או בסמוך לכך ובמסגרת פעילות משטרתית, התקשר השוטר אנטון יודייב אל עמית הציג עצמו כשליח וביקש למסור לו את החבילה עם הסם. השוטר אנטון ועמית קבעו להיפגש בתחנת דלק לשם מסירת החבילה עם הסם.",האישום והסדר הטיעון
ME-22-12-47987-640,"בשעה 14:06 או בסמוך לכך הגיע עמית לתחנת הדלק, ברכב מסוג הונדה שם נפגש עם השוטר אנטון, עמית הזדהה בשמו, קיבל את החבילה של הסם וחתם על קבלתה.",האישום והסדר הטיעון
ME-22-12-47987-640,"לאחר האמור נסע עמית מתחנת הדלק ברכב ההונדה, עדכן את הנאשם שהחבילה עם הסם אצלו, ונסע צפונה כדי לפגוש את הנאשם ולמסור לו את החבילה עם הסם.",האישום והסדר הטיעון
ME-22-12-47987-640,"עמית הגיע לפי הכוונתו של הנאשם, לשטח עפר  ונפגש עם הנאשם ושני חברים נוספים אשר הגיעו בטנדר סובארו. עמית מסר לנאשם את החבילה עם הסם. הנאשם פתח את החבילה והוציא ממנה את שני הכדים שהכילו כ- 350 גרם נטו של סם מסוכן מסוג KETAMINE מסר אותם לידי עמית ואמר לו לשים אותם במושב הנהג בהונדה. עמית עשה כן.",האישום והסדר הטיעון
ME-22-12-47987-640,"כוח משטרה של ימ""ר לכיש שהגיע למקום עצר את הנאשם ואת עמית, ועיכב את שני חבריו של הנאשם. על מושב הנהג בהונדה נמצאו שני הכדים שהכילו כ- 350 גרם נטו של סם מסוכן מסוג KETAMINE.",האישום והסדר הטיעון
ME-22-12-47987-640,"הנאשם במעשיו כמתואר בעובדות לעיל, בסיוע עמית ייבא שלא כדין לישראל סם מסוכן מסוג KETAMINE במשקל של 700 גרם נטו.",האישום והסדר הטיעון
ME-22-12-47987-640,"הצדדים הגיעו להסדר טיעון לפיו הנאשם יודה בעובדות כתב האישום המתוקן, יורשע בעבירות המפורטות בו, ואין הסדר לעניין העונש.",האישום והסדר הטיעון
ME-22-12-47987-640,הנאשם נעדר עבר פלילי.,הראיות לעונש
ME-22-12-47987-640,"במסגרת הראיות לעונש מטעם הנאשם הוגש מסמך מכלא שקמה נ/1 ממנו עולה כי מיום מעצרו שולב הנאשם בקבוצת אדלר תקשורת במשפחה, 6 מפגשים, וסיימה, וכרגע הינו משולב בקבוצת התמודדות במעצר ובחוג מדיטציה.",הראיות לעונש
ME-22-12-47987-640,"ב""כ המאשימה הודיע כי הוא מבקש להגיש מסמך ממשרד הבריאות ביחס לסם המסוכן אשר ייבא הנאשם. ב""כ הנאשם התנגד להגשת המסמך אשר טען כי הינו חוות דעת. לאור התנגדות ב""כ הנאשם הודיע ב""כ המאשימה כי הוא מוותר על הגשת המסמך הואיל והשתמע כי ב""כ הנאשם יבקש לחקור את עורכת המסמך.",הראיות לעונש
ME-22-12-47987-640,"בהמשך ביקש ב""כ המאשימה להגיש מידע שהדפיס מאתר הכנסת והוסיף כי כאן אין לחקור את עורך המסמך, וב""כ הנאשם התנגד גם לכך.",הראיות לעונש
ME-22-12-47987-640,"בהחלטה שניתנה נקבע כי אין להתיר הגשת המסמך הואיל וההגשה אינה על פי דיני הראיות. עוד נקבע כי ככל שב""כ המאשימה מעוניין להגיש ראיה כלשהיא הוא רשאי לעשות כן ובלבד שההגשה הינה על פי דיני הראיות. בעקבות זאת ב""כ המאשימה הודיע כי אינו מבקש להגיש ראיה כלשהי לעונש.",הראיות לעונש
ME-22-12-47987-640,"יש להעיר כי לא היתה מניעה כי ב""כ המאשימה יפעלו להגשת חוות דעת על פי דיני הראיות, אולם לבסוף הם בחרו שלא לעשות כן. כדוגמא להגשת חוות דעת ר' ע""פ 4346/21 מ""י נ' עצטה (28.7.2021), שם הוגשה חוות דעת בהסכמה, ביחס לסם מסוכן מסוג אחר. מובן שהגשה על פי דיני הראיות אינה צריכה להסכמה.",הראיות לעונש
ME-22-12-47987-640,בעניינו של הנאשם הוגש תסקיר שירות מבחן אשר יפורט אך בחלקו לאור צנעת הפרט.,תסקיר שירות מבחן
ME-22-12-47987-640,"על פי התסקיר, הנאשם כבן 27, גרוש ואב לילדה, לא גויס לצבא בשל בעיות בריאות. הנאשם נעדר עבר פלילי, החל לצרוך סמים בגיל 13 בנסיבות חברתיות, ומגיל 17 החל לצרוך סמים מסוג קוקאין ו – LSD. לדבריו לא צרך כלל סמים מזה כ – 7 שנים, ואולם נכתב כי בחקירת המעצר עלה מידע שונה, כי אינו צורך סמים מזה כשנתיים. הנאשם שלל בעייתיות ונזקקות טיפולית בחום ההתמכרויות. הנאשם קיבל אחריות, ביטא חרטה על התנהלותו, והכרה בחומרת מעשיו.",תסקיר שירות מבחן
ME-22-12-47987-640,"הנאשם השתתף בקבוצות טיפוליות שונות בעת מעצרו, ומסר כי נתרם מהן.",תסקיר שירות מבחן
ME-22-12-47987-640,"לאחר בחינת גורמי סיכון, מתקשה שירות המבחן להעריך את מצבו של הנאשם בתחום הסמים, ואת מידת קרבתו ועומק קשריו עם חברה שולית.",תסקיר שירות מבחן
ME-22-12-47987-640,"לאור מאפייני אישיותו, חומרת העבירה והשלכותיה על הסביבה, ושלילת נזקקות טיפולית בתחום ההתמכרויות או אחר, לא בא שירות המבחן בהלצה טיפולית בענינו.",תסקיר שירות מבחן
