verdict,text,part,mapped_category
ME-16-11-56385-886,"חוק העונשין, תשל""ז-1977: סע'  144(א)",nothing,מידע אחר
ME-16-11-56385-886,"הנאשם הורשע על יסוד הודאתו בעבירה של החזקת נשק שלא כדין,  לפי סעיף 144(א) רישא לחוק העונשין תשל""ז-1977.",כללי,עובדות המקרה
ME-16-11-56385-886,"במסגרת הסדר הטיעון שגובש בין הצדדים תוקן כתב האישום, אולם לא גובשה הסכמה לעניין העונש, ובהקשר זה, טען כל צד על-פי מיטב שיקול דעתו.",כללי,עובדות המקרה
ME-16-11-56385-886,"על-פי האמור בכתב האישום, ביום 14.10.07 נגנב אקדח מסוג ""יריחו"" מבעליו, וביום 18.11.16 החזיק הנאשם באקדח הגנוב, בכיס מעילו, כשהוא דרוך, טעון ומוכן לירי.",כללי,עובדות המקרה
ME-16-11-56385-886,"לשיטת התביעה, יש לראות בנסיבות ההחזקה, כפי שתוארו בכתב האישום, כבעלות פוטנציאל משמעותי לפגוע בביטחון הציבור, וככאלה המצדיקות השתת עונש מאסר משמעותי. נטען, כי בנסיבות קלות יותר קבעו בתי המשפט מתחם עונש הולם הנע בין שנת מאסר לשלוש שנות מאסר, כאשר במקרה שלפנינו, יש לקבוע מתחם גבוה במעט מאותו מתחם שנקבע. התובע, עו""ד מיכאל כהן, הפנה למספר רב של פסקי דין, וסבר כי גם אם משקללים את הודאת הנאשם ונסיבותיו האישיות, הרי לאור עברו הפלילי, יש מקום להטלת עונש מאסר המצוי בשליש העליון של מתחם הענישה, בצירוף לקנס ומאסר מותנה.",	טיעוני הצדדים,טיעוני הצדדים
ME-16-11-56385-886,"הסניגור, עו""ד נעאמנה, עתר להשתת עונש נמוך באופן משמעותי מהעונש לו עתרה התביעה, תוך הפניית בית המשפט לפסקי דין התומכים בעמדתו. הוסבר, כי מניתוח הנסיבות ורף הענישה שנקבע בפסיקה, יש לקבוע מתחם עונש הולם הנע בין מאסר לתקופה אותה ניתן לרצות בדרך של עבודות שירות (ברף התחתון) ועד 12 חודשי מאסר (ברף העליון). הסנגור התייחס לנסיבותיו האישיות של הנאשם, לאירוע המוחי שעבר (הוצגו מסמכים), לאירוע בו נדקר בבית המעצר, למצבו המשפחתי (נשוי ואב לחמישה ילדים שהגדול ביניהם בן 7.5), וכן למשקל הנמוך שיש ליתן לעברו הפלילי הישן. על יסוד הנתונים שפורטו לעיל, סבר הסנגור כי יש מקום להשתת ענישה המשקפת את תקופת מעצרו של הנאשם (כחמישה חודשים), ולכל היותר, בתוספת מצומצמת בלבד.",	טיעוני הצדדים,טיעוני הצדדים
ME-16-11-56385-886,"דומה כי אין צורך להכביר מילים על החומרה הרבה הקיימת בעבירות נשק, עבירות אשר טומנות בחובן פוטנציאל גבוה לפגיעה בגוף, ומקימות סיכון ממשי וחמור לציבור.",דיון והכרעה,דיון והכרעה
ME-16-11-56385-886,"עמד על כך בית המשפט העליון בע""פ 5120/11 שתיווי נ' מדינת ישראל (18.12.2011) שם נקבעו הדברים הבאים:",דיון והכרעה,דיון והכרעה
ME-16-11-56385-886,"בענייננו, וכפי שטען התובע, בקביעת המתחם יש מקום ליתן ביטוי לעובדה כי הנשק הוחזק כשהוא דרוך, טעון ומוכן לירי, אף שלא צוין בכתב האישום הרקע להחזקתו או נתון בדבר כוונה לעשות בו שימוש.",דיון והכרעה,דיון והכרעה
ME-16-11-56385-886,"מתוך כלל פסקי הדין שהוגשו על-ידי הצדדים, ואחרים שאותרו על ידי, ראיתי לציין את פסקי הדין הבאים כרלוונטיים לקביעת מתחם העונש ההולם:",דיון והכרעה,דיון והכרעה
