verdict,text,part
SH-15-05-27780-859,"ב""כ המאשימה: עו""ד מירית נוימן",nothing
SH-15-05-27780-859,"ב""כ הנאשם: עו""ד שוקרי אבו טביק",nothing
SH-15-05-27780-859,"חוק העונשין, תשל""ז-1977: סע'  29(א), 40 ט', 144(א), 40 יא', 40 יג'",nothing
SH-15-05-27780-859,"הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום בעבירות בנשק, לפי סעיף 144(א) רישא וסיפא יחד עם סעיף 29(א) לחוק העונשין, תשל""ז – 1977.",רקע
SH-15-05-27780-859,"על-פי המתואר בעובדות כתב האישום, ביום 7.5.15 החזיקו הנאשם ואחר אקדח גנוב חצי אוטומטי 9 מ""מ, טעון עם כדור בקנה, ובתוכו מחסנית מתאימה המכילה 15 כדורים 9 מ""מ, מבלי שהיה לו רישיון כדין.",רקע
SH-15-05-27780-859,"לטענת ב""כ המאשימה, עו""ד הילה כהן, הנאשם צעיר, יליד 1994. לנאשם 4 הרשעות קודמות בעבירות אלימות, סמים, הפרת הוראה חוקית ועוד. החזקת נשק ותחמושת על ידי מי שאינו מורשה לכך היא מסוכנת ועלולה להביא לשימוש בנשק בפעילות אסורה. חומרת העבירה גוברת כאשר מדובר בנשק גנוב שהיה טעון ובצירוף מחסנית נוספת. במקרה דנן רב הנסתר על הגלוי באשר לסיבת החזקת הנשק הטעון. בתי המשפט קבעו פעמים רבות, כי יש להחמיר בענישה בעבירות אלו, גם כאשר מדובר בנאשמים צעירים וגם כאשר מדובר בנאשמים ללא עבר פלילי. בנוסף מדובר במכת אזור. על פי נתוני המשטרה בשנת 2014 היו 49 אירועי ירי ועוד 44 אירועים אמל""ח. בשנת 2015 היו 72 אירועי ירי ו- 49 אירועי אמל""ח. נתונים אלו מתייחסים לאירועים שבהם נפתחו  תיקי חקירה במשטרת לוד בלבד. ברור כי למעשיו של הנאשם קדם תכנון מוקדם, הנאשם הגיע למקום יחד עם האחר במטרה משותפת לבקר לכאורה בן דוד שאת פרטיו סירב למסור. חלקו היחסי של הנאשם בביצוע העבירה הוא משמעותי. הנאשם נצפה על ידי שוטר נמצא ליד תיבת הדואר עושה תנועה מסוימת ובהמשך נמצא אצלו האקדח כשאין לו כל סיבה להימצא באותה כתובת. הנאשם לא מסר כל פרט שיש בו כדי להסביר או להקל בחומרת מעשיו. מתחם העונש הינו בין 10 ל- 24 חודשי מאסר. לאור כל הנתונים עתרה ב""כ המאשימה להשית על הנאשם עונש מאסר של 15 חודשים לצד עונשים נלווים.",טיעוני הצדדים
SH-15-05-27780-859,"לטענת ב""כ הנאשם, עו""ד שוקרי אבו טביק, הנאשם נתון במעצר מיום 7.5.15. מתחם העונש לו טוענת המאשימה שגוי. ישנן דוגמאות רבות למקרים בהם הוטלו בעבירה זו עונשים של 6 חודשי עבודות שירות. לנאשם עבר פלילי והוא אף ריצה מאסרים בעברו, ועל כן ברור כי לא יזכה להקלות בתקופת העונש שתוטל עליו בתיק זה. הנשק לא נמצא בביתו של הנאשם, אלא נמצא בחצר. לפיכך, עתר ב""כ הנאשם להסתפק בעונש מאסר של 7 חודשי מאסר בפועל.",טיעוני הצדדים
SH-15-05-27780-859,הנאשם הביע חרטה על מעשיו.,טיעוני הצדדים
SH-15-05-27780-859,"כתב האישום מתאר אירוע אחד, ומכאן שיש לקבוע בגינו מתחם עונש הולם אחד.",דיון - קביעת מתחם העונש ההולם
SH-15-05-27780-859,"במקרה דנן, הערך החברתי אשר נפגע הינו הגנה על שלומו וביטחונו של הציבור.",דיון - קביעת מתחם העונש ההולם
