verdict,text,part
SH-19-10-21029-90,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב)",nothing
SH-19-10-21029-90,"הנאשם הורשע על-פי הודאתו, בכתב אישום מתוקן במסגרת הסדר טיעון מיום 25.12.19, בעבירה של החזקת נשק לפי סעיף 144(א) רישא וסיפא, לחוק העונשין, התשל""ז-1977.",כתב אישום ורקע
SH-19-10-21029-90,"יש לציין כי בכתב האישום המתוקן צויין, ככל הנראה בשגגה, ""נשיאה והובלה של נשק"" – ניסוח שתואם את סעיף 144(ב) לחוק, שלא יוחס בכתב האישום, ושמצוי ממילא בסמכותו של ביעת המשפט המחוזי.",כתב אישום ורקע
SH-19-10-21029-90,"לפי כתב האישום המתוקן, ביום 22.8.19, בעיר נצרת, החזיק הנאשם בתא הכפפות של רכבו, אקדח מסוג ""אסטרה"" ומחסנית תואמת מלאה בשלושה-עשר כדורים.",כתב אישום ורקע
SH-19-10-21029-90,"ביום 25.12.19 הודיעו הצדדים כי הגיעו להסדר טיעון, לפיו הנאשם הודה בעובדות כתב האישום המתוקן, והורשע בעבירה המיוחסת לו. ביום 30.1.19 הודיעו הצדדים כי הגיעו להסכמה נוספת במסגרת הסדר הטיעון, לפיה המאשימה תעתור לעונש ראוי מקסימלי של שנת מאסר בצירוף מאסר על-תנאי וקנס משמעותי, ואילו הסנגור יטען באופן חפשי.",כתב אישום ורקע
SH-19-10-21029-90,"ביום 30.1.19 טענו הצדדים לעונש. ב""כ המאשימה הגיש טיעוניו בכתב, וב""כ הנאשם טען בע""פ .",טיעונים לעונש
SH-19-10-21029-90,"ב""כ המאשימה טען כי מתחם העונש ההולם נע בין 1 ל-3 שנות מאסר בפועל, וביקש להטיל על הנאשם עונש של שנת מאסר בצירוף מאסר על-תנאי משמעותי וקנס כספי. הנאשם נתפס כשהוא מוביל נשק ברכבו, באופן המלמד כי הנשק היה מיועד להעברה ממקום למקום. למעשה נזק פוטנציאלי רב. ב""כ המאשימה טען כי הובלת הנשק פגעה בערכים מוגנים של שלום הציבור וביטחונו. נטען, כי יש להלום את נסיבות המקרה בענישה ראויה שתסייע במיגור תופעת הנשק הבלתי חוקי במגזר הערבי, בשל הסיכון הטמון בשימוש בנשק חוקי על-ידי מי שאינו מורשה לכך.","4.         	טיעוני ב""כ המאשימה "
SH-19-10-21029-90,"באשר לנסיבות שאינן קשורות בביצוע העבירות נטען כי הנאשם אמנם נעדר עבר פלילי, הודה וחסך מזמנו של בית-המשפט, אך נסיבות אלה מקבלות משקל בעתירת המאשימה לעונש מאסר המצוי ברף התחתון של מתחם העונש ההולם לו טענה.","4.         	טיעוני ב""כ המאשימה "
SH-19-10-21029-90,"ב""כ הנאשם ביקש מבית-המשפט להתחשב בנאשם ולהטיל עליו ששה חודשי מאסר בפועל, בניכוי ימי המעצר. נטען, כי הנשק נמצא בתא הכפפות של הרכב השייך לנאשם, כשהרכב נעול וחונה, ולא בנסיעה. לא ניתן היה לקבוע למשך כמה זמן הוחזק הנשק ברכב, ומדובר בנסיבה מקלה. אף שבתיק היו מעורבים נוספים שלא הועמדו לדין, הנאשם נטל אחריות, הודה ושיתף פעולה, הביע חרטה, וחסך זמן שיפוטי יקר. לנאשם, בן 46, אין עבר פלילי, זוהי הסתבכותו הראשונה ואין לראות בו מי שמנהל אורח חיים עברייני. לנאשם חמישה ילדים, שהוא האמון על פרנסתם. מאז מעצרו, מצבה הכלכלי של משפחתו התדרדר.","         	טיעוני ב""כ הנאשם"
SH-19-10-21029-90,"עוד טען הסנגור כי ביום האירוע נעצר אדם נוסף שבקטנועו, אשר חנה ליד רכבו של הנאשם, נמצא אקדח. הוגש נגדו כתב אישום לבית-המשפט המחוזי בנצרת, ונגזר עליו עונש מאסר של שנה ויום, בגין החזקת נשק והסתייעות ברכב לביצוע פשע. מדובר באדם שלו עבר פלילי. נטען כי ראוי להבחין את עניינו של הנאשם כאן ולהטיל עליו עונש קל יותר.","         	טיעוני ב""כ הנאשם"
SH-19-10-21029-90,"עוד הפנה הסנגור לפסיקה עדכנית של בית-המשפט העליון התומכת, לדבריו, בטענתו שבמקרים דומים הוטלו גם תקופות מאסר קצרות יותר.","         	טיעוני ב""כ הנאשם"
SH-19-10-21029-90,"הנאשם הביע צער, ומסר כי לא ישוב על המעשים. הוא ביקש לחזור למשפחתו ולעבודתו.",     	דברי הנאשם
SH-19-10-21029-90,"הערכים החברתיים המוגנים הנפגעים כתוצאה מהעבירה של נשיאה והובלת נשק הם שלום הציבור ובטחונו. בתי המשפט עמדו לא אחת על חומרתן של עבירות הנשק, תוך הדגשת הסיכון הממשי לציבור הנובע מעבירות אלה. החזקת נשק על ידי אזרחים יוצרת מטבעה פוטנציאל להסלמה עבריינית או לפעילות עוינת. בהתאם להלכה הפסוקה, חומרת עבירות הנשק מחייבת מתן ביטוי עונשי הולם ומרתיע באמצעות הטלת עונשי מאסר בפועל, כשנסיבות אישיות נדחות בפני האינטרס הציבורי.",דיון והכרעה
SH-19-10-21029-90,"בע""פ 5220/09 עוואודה נ' מדינת ישראל [פורסם בנבו] (30.12.09) נקבע כי דרך המלך בעבירות נשק צריכה להיות ככלל מאסר מאחורי סורג ובריח.",דיון והכרעה
SH-19-10-21029-90,"פסיקת בית המשפט העליון מהשנים האחרונות הובילה במוצהר קו של החמרת ענישה בעבירות נשק, תוך התערבות בגזרי דין של ערכאות נמוכות יותר, אף בניגוד לכלל הנוהג לפיו ערכאת הערעור ממעטת להחמיר בענישה. גישה זו מבטאת את ההכרה בהתפשטותן המדאיגה של עבירות הנשק, בעליית רמת האלימות בחברה, ובסיכון הממשי לציבור, בשל השימוש התדיר בנשק לפתרון סכסוכים ולשם ביצוע עבירות.",דיון והכרעה
SH-19-10-21029-90,"ראה לעניין זה את דברי ביהמ""ש העליון מהעת האחרונה בע""פ 4406/19, מ""י נ' סובח ואח' [פורסם בנבו] (5/11/19) (דברי כב' הש' אלרון, פסקה 17):",דיון והכרעה
SH-19-10-21029-90,"""בית משפט זה לא נותר אדיש למול השימוש הגובר בנשק חם, והדגיש לא אחת את הצורך בענישה מחמירה ומרתיעה כלפי השימוש בו לשם פתרון סכסוכים. זאת במיוחד כאשר השימוש בו נעשה בסביבת בתי מגורים. כך למשל, בעניין עמאש צוין כי:",דיון והכרעה
SH-19-10-21029-90,"""רבות נאמר ונכתב על הרעה החולה הפוקדת את מקומותינו ומותירה חלל והרס, היא התופעה של שימוש בנשק חם ברחובה של עיר, גם בשל סכסוכים בעניינים של מה בכך. בית משפט זה חזר והתריע מפני התפשטות התופעה, וקבע באופן ברור כי יש להילחם בה ולמגרה באופן הנחרץ ביותר"" (ע""פ 32/14 עמאש נ' מדינת ישראל, [פורסם בנבו] בפסקה 20 (17.9.2015); ראו גם: ע""פ 4611/18 נאסר נ' מדינת ישראל, [פורסם בנבו] בפסקה 5 (10.3.2019); ע""פ 5015/15 מדינת ישראל נ' ריאן, [פורסם בנבו] בפסקה 12 (29.3.2016)).",דיון והכרעה
