verdict,text,part
ME-23-11-35488-186,"חוק העונשין, תשל""ז-1977: סע'  40.ו., 40.ז, 40.ט.א.7, 40ב, 40ג(א), 40ג(ב), 40ט, 40ט(א), 40ט.א.6., 45(ב), 144(ב), 144(ז), 40יא, 40יב, 40יג",nothing
ME-23-11-35488-186,"חוק המאבק בטרור, תשע""ו-2016: סע'  24(א)(1), 24(ב)(2)",nothing
ME-23-11-35488-186,"הנאשם הורשע בדין, על פי הודאתו שניתנה במסגרת הסדר טיעון. הגיעה העת לגזור את עונשו.",א. כללי
ME-23-11-35488-186,כתב האישום שבעובדותיו הודה הנאשם כולל שני אישומים.,ב. מעשי הנאשם והעבירות שבהן הורשע
ME-23-11-35488-186,"על פי האישום הראשון, ביום 2.6.23 נשא הנאשם אקדח במהלך חתונה שנערכה במחנה הפליטים שועפאט. בגין כך הורשע הנאשם בעבירה של נשיאת נשק שלא כדין, לפי סעיף 144(ב) לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין).",ב. מעשי הנאשם והעבירות שבהן הורשע
ME-23-11-35488-186,"על פי האישום השני, בשלוש הזדמנויות שונות – כולן לאחר מוראות שבעה באוקטובר – פרסם הנאשם בחשבון האינסטגרם שלו פרסומים שיש בהם שבח, אהדה, תמיכה, או הזדהות עם מעשה טרור, ואף הזדהות עם ארגון הטרור חמאס. הפרסומים, שנמחקו באופן אוטומטי בחלוף 24 שעות, נחשפו בפני קרוב ל-2,500 עוקביו של חשבון הנאשם.",ב. מעשי הנאשם והעבירות שבהן הורשע
ME-23-11-35488-186,"כך, ביום 25.10.23 פרסם הנאשם סרטון עם תמונות של מחבלים ומנהיגי עבר של חמאס שכבר אינם בין החיים. מעל התמונות כתב הנאשם ""הנה מה ששתלתם נושא פרי המפקדים שלי"" בצירוף סמליל לב בצבע ירוק (המזוהה עם חמאס), ומתחתיהן כתב ""אם רק הייתם רואים את הבנים שלכם כיצד הם השפילו ופירקו את הישות (הציונית)"" בצירוף תשעה סמלילי הצדעה. ברקע צירף הנאשם שיר שמילותיו הן, בין היתר, ""אנחנו לא יודעים מה זה להיכנע. אנחנו רוכבים [על] הגלים מאחורי המפרש של אלקסאם"" שהם הזרוע הצבאית של חמאס. פרסום זה זכה ל-25 סימני חיבוב.",ב. מעשי הנאשם והעבירות שבהן הורשע
ME-23-11-35488-186,"ביום 29.10.23 פרסם הנאשם סרטון של שניים השרים שיר שמילותיו הן, בין היתר, ""כל האנשים שסביבך מעודדים אותך שתחיה חמאס, עזה הגדה וערביי ישראל הכי חזקים, שיח' פלסטין אמר שבשנת 2027 לא יהיו יותר מתנחלים, יהיה ניצחון ובשורה טובה לחמאס, צבא הניצחון מגיע"". לפרסום צירף הנאשם סמליל של לב בצבע ירוק וכן סמליל של אצבע מורה.",ב. מעשי הנאשם והעבירות שבהן הורשע
ME-23-11-35488-186,"ביום 5.11.23 פרסם הנאשם סרטון שבו נראים, לסירוגין, תינוק עונד סרט ראש ירוק שעליו הכיתוב ""אללה אכבר"" המחזיק רובה מסוג M-16, וכן כיפת הסלע ואדם רעול פנים האוחז בדגל פלסטיני. ברקע צירף הנאשם את אותו שיר שצורף לפרסום הראשון.",ב. מעשי הנאשם והעבירות שבהן הורשע
ME-23-11-35488-186,"בגין מעשים אלה הורשע הנאשם בשלוש עבירות של הסתה לטרור, לפי סעיף 24(ב)(2) לחוק המאבק בטרור, התשע""ו-2016 (להלן: חוק המאבק בטרור), ובעבירה של הזדהות עם ארגון טרור, לפי סעיף 24(א)(1) לאותו חוק.",ב. מעשי הנאשם והעבירות שבהן הורשע
ME-23-11-35488-186,הסדר הטיעון לא כלל הסכמה עונשית.,ג. ההליך והראיות לעניין העונש
ME-23-11-35488-186,"המאשימה הגישה תדפיס מידע פלילי בעניינו של הנאשם (שהוגש בגרסה מתוקנת ביום 1.7.24). מתדפיס זה עולה כי בשנת 2021 הורשע הנאשם בעבירה של החזקת סמים שלא לצריכה עצמית, וריצה עונש מאסר של 11 חודשים. כמו כן התברר כי בהליך נוסף הורשע הנאשם בשני מעשי התפרצות לבניין שאינו בית מגורים וביצוע גניבה (ת""פ 21018-03-21). יוער כי תחילה ביקש הנאשם לדונו גם בשל העבירות בהליך האחרון, אולם לבסוף, ומשהתברר כי שם כבר ניתנה הכרעת דין זה מכבר, חזר בו מבקשתו. ואכן, במסגרת אותו הליך נגזר לאחרונה דינו של הנאשם, ובהתאם להסכמת הצדדים הוא נידון ל-5.5 חודשי מאסר בפועל ולצדם עונשים נלווים.",ג. ההליך והראיות לעניין העונש
ME-23-11-35488-186,הצדדים הגישו עיקרי טענות בכתב והשלימו את טענותיהם בדיון.,ג. ההליך והראיות לעניין העונש
