verdict,text,part
ME-20-04-7626-314,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144 (א)(ב), 144(ב), 338(א1)","בשם הנאשמים: עו""ד תומר נוה ועו""ד אנס דיראוי"
ME-20-04-7626-314,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג","בשם הנאשמים: עו""ד תומר נוה ועו""ד אנס דיראוי"
ME-20-04-7626-314,פקודת התעבורה [נוסח חדש]: סע'  43,"בשם הנאשמים: עו""ד תומר נוה ועו""ד אנס דיראוי"
ME-20-04-7626-314,"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן במסגרת הסדר טיעון שלא כלל הסכמה לעניין העונש בעבירות נשק (החזקה, נשיאה והובלה של נשק, אביזרים לנשק ותחמושת) לפי סעיף 144(א) רישא וסיפא + 144(ב) רישא וסיפא לחוק העונשין, התשל""ז-1977, והחזקת סם מסוכן שלא כדין ושלא לצריכה עצמית, לפי סעיף 7(א) + (ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973.",בעניין נאשם 1
ME-20-04-7626-314,"על פי האמור בכתב האישום המתוקן, ביום 20.3.20 בשעות הערב המאוחרות נסעו הנאשמים ברכבו של נאשם 2 מאזור הכפר כעביה לכיוון טמרה כאשר נאשם 2 נהג ברכב. נאשם 1, בסיועו של נאשם 2 החזיק, נשא והוביל ברכב אקדח מסוג FM ובתוכו מחסנית תואמת טעונה ב-14 כדורים. כמו כן החזיק ונשא והוביל נאשם 1, בסיוע של נאשם 2, 86 כדורים תואמים לאקדח ארוזים בשקית. בנוסף החזיק, נשא והוביל נאשם 1 בכיס מכנסיו מחסנית נוספת טעונה ב-12 כדורים תואמים לאקדח וכן 14 כדורים נוספים שנשא על גופו. כן החזיק הנאשם 1 בתחתוניו סם מסוכן מסוג קוקאין במשקל 0.7907 ג' שלא לצריכה עצמית וללא היתר.",בעניין נאשם 1
ME-20-04-7626-314,"בסמוך לשעה 20:10 הגיעו למחסום משטרתי. שוטרי המחסום ניגשו לרכב וניסו לפתוח את דלתותיו שהיו נעולות. חרף דרישות השוטרים נמענו הנאשמים מלפתוח את דלתות הרכב והשוטרים נאלצו לנפץ חלק משמשות הרכב על מנת לבצע חיפוש ברכב ולהוציא את הנאשמים ממנו. גם לאחר שהדלתות נפתחו סירבו הנאשמים לצאת מן הרכב ולא נשמעו להוראות השוטרים שנאלצו להשתמש בכוח. במהלך החיפוש נתפס האמל""ח.",בעניין נאשם 1
ME-20-04-7626-314,"נטען שבהתייחס לעבירות הנשק, נפגעו הערכים החברתיים המוגנים של הגנה על שלום הציבור והגנה על חיי אדם וביחס לעבירת הסמים נפגעו הערכים המוגנים של שמירה על בריאות הציבור ושלומו הפיזי והצורך למנוע פגיעות ונזקים לחברה שנובעים מתופעה של התמכרות לסמים והשימוש בהם.",טיעוני המדינה לעניין העונש:
ME-20-04-7626-314,"באשר לנסיבות ביצוע העבירות, נטען שכיוון שהנאשם נשא נשק ללא רישיון וללא הסבר מניח את הדעת, יש להניח כי עשה זאת למטרות לא כשרות. נטען שקדמו לעבירות תכנון והתארגנות, זאת לאור הכמות הנכבדה של התחמושת, נטען שלנאשם 1 חלק דומיננטי בביצוע העבירות ושהנאשם 2 היה מסייע בלבד. נטען לגבי עבירת הסמים שהנאשם 1 האחראי הבלעדי.",טיעוני המדינה לעניין העונש:
ME-20-04-7626-314,"נטען עוד שהנאשם לא נשמע להוראות השוטרים והקשה עליהם לבצע את עבודתם, דבר המלמד שאין לו מורא מפני רשויות החוק. נטען שהמציאות בארץ מחייבת החמרה והעלאת רף הענישה בגין עבירות נשק לאור זמינות ונפיצות כלי הנשק הבלתי חוקיים ונטען שפסיקת בית המשפט מצדדת בגישה זו מזה תקופה ארוכה (ע""פ 972/85 אברהים קונדוס נ' מדינת ישראל (1986). ביחס לסמים נטען שמדובר בפגע רע שהתפשט בחברה ומחייב ענישה מרתיעה (ע""פ 7070/03 עליאן זניד נ' מדינת ישראל (2006); ע""פ 6373/06 מדינת ישראל נ' עוואד אלנשמי (2006)).",טיעוני המדינה לעניין העונש:
ME-20-04-7626-314,"נטען שהיות והחומר האסור הוא קוקאין, הדבר מהווה נסיבה נוספת לחומרה, כיוון שמדובר בסם קשה (ת""פ 15357-08-11 מדינת ישראל נ' שלמה אברגיל (23.5.12). נטען שבמקרה זה הוחזקה למעלה מפי שניים וחצי מהכמות המותרת לצריכה עצמית.",טיעוני המדינה לעניין העונש:
