verdict,text,part
ME-20-01-58701-928,"ב""כ  המאשימה: עו""ד אדם סרי",נוכחים:
ME-20-01-58701-928,"ב""כ הנאשם 1: עו""ד כאמיל עודה ועו""ד ג'ריס ברהום",נוכחים:
ME-20-01-58701-928,"ב""כ הנאשם 2: עו""ד חאתם סעב",נוכחים:
ME-20-01-58701-928,"הנאשם 1 באמצעות שב""ס",נוכחים:
ME-20-01-58701-928,"חוק העונשין, תשל""ז-1977: סע'  40ב', 144(א), 40יא(4), 40יא(6), 499",נוכחים:
ME-20-01-58701-928,"בהכרעת דין שניתנה על ידי בתיק זה, ביום 08.09.2020, לאחר ניהול הוכחות, זיכיתי את הנאשמים מחלק מהעבירות בהן הם הואשמו, אך הרשעתי אותם בעבירות של קשירת קשר לביצוע עבירה - עבירה לפי סעיף 499 לחוק העונשין, התשל""ז-1977 (להלן: ""החוק"") שהיא סחר בנשק.",(בתיקון טעות קולמוס)
ME-20-01-58701-928,"בנוסף, הורשע נאשם 2 גם בעבירה של החזקת נשק - עבירה לפי סעיף 144(א) רישא + סיפא לחוק העונשין, המתייחסת לארבעה כדורים בקוטר 9 מ""מ המהווים תחמושת לנשק, אשר נמצאו בחדרו של נאשם 2 ובחזקתו.",(בתיקון טעות קולמוס)
ME-20-01-58701-928,"העובדות מפורטות בהכרעת הדין ולא אחזור עליהן. אציין רק, בקצרה, כי בין הנאשמים קיימת היכרות מוקדמת וביום 6.1.2020 או בסמוך לכך הם קשרו קשר לבצע עסקה בנשק (להלן: ""העסקה"").",(בתיקון טעות קולמוס)
ME-20-01-58701-928,"קשירת הקשר נעשתה באמצעות מסרונים, מהם עולה שהנאשמים קשרו קשר למכור נשק תמורת סך של 5,500 ₪. במסרונים לא צוין סוג הנשק, אך הועברה ביניהם תמונה של נשק הנראה כתת-מקלע.",(בתיקון טעות קולמוס)
ME-20-01-58701-928,"המאשימה הגישה גיליון הרשעות קודמות של נאשם 1 (סומן ע/1) ממנו עולה, כי לחובתו הרשעות קודמות בעבירות של החזקה/שימוש בסמים לצריכה עצמית, היזק לרכוש במזיד, איומים, תקיפה סתם, גניבה, פריצה לבניין שאינו דירה וביצוע גניבה, סיכון אדם בנתיב תחבורה בירי/ זריקה, סיכון אדם בנתיב תחבורה בטיפול מסוכן, ביצוע עסקה אחרת בנשק, יצור, יבוא ויצוא נשק בלי רשות, נשיאת/הובלת נשק שלא כדין וסיוע לייצור נשק ונשיאת נשק. בגין העבירות, נגזרו עליו הן מאסרים בפועל, והן מאסרים מותנים, צו מבחן, צו של""צ, התחייבות עצמית, פסילת רישיון, וקנס.",ראיות לעונש לגבי נאשם 1
ME-20-01-58701-928,"המאשימה הגישה גיליון הרשעות קודמות של נאשם 2 (סומן ע/2) ממנו עולה, כי לחובתו הרשעה קודמת אחת בעבירת גניבה, בגינה הוטל עליו קנס והתחייבות עצמית, בבית המשפט לנוער.",ראיות לעונש לגבי אשם 2
ME-20-01-58701-928,הנאשמים לא הביאו ראיות לעונש.,ראיות לעונש לגבי אשם 2
ME-20-01-58701-928,"מטעם המאשימה, הוגשו טיעונים בכתב ובישיבת יום 13.09.2020 הוספו דגשים בעל פה.",טיעוני המאשימה לעונש
ME-20-01-58701-928,"ראשית, פירט ב""כ המאשימה, את חומרת העבירות שביצעו הנאשמים ואת הנזקים החמורים וארוכי הטווח, הנגרמים מביצוע עבירות נשק.",טיעוני המאשימה לעונש
