verdict,text,part
SH-20-12-32907-786,"חוק העונשין, תשל""ז-1977: סע'  40ג, 40ד', 144 (א)",nothing
SH-20-12-32907-786,"הנאשם הורשע על פי הודאתו בעובדות כתב האישום בעבירות בנשק בהחזקה – עבירה לפי סעיף 144 (א) רישא לחוק העונשין, התשל""ז – 1977 (להלן: ""חוק העונשין"").",	כתב האישום 
SH-20-12-32907-786,"על פי עובדות כתב האישום, במועדים הרלוונטיים עבד הנאשם בפנצ'רייה השייכת לאחיו בצומת נעמה בסמוך לשפרעם (להלן: ""הפנצ'ריה"").",	כתב האישום 
SH-20-12-32907-786,"עובר לתאריך 3.12.20 בשעה 12:00 לערך החזיק הנאשם במחסן בפנצ'ריה רובה סער 16 – M ( להלן: ""הרובה"") ומחסנית ובה 18 כדורים.",	כתב האישום 
SH-20-12-32907-786,"בפתח משפטו הודה הנאשם בעובדות כתב האישום והורשע על פיו והופנה לקבלת תסקיר של שירות המבחן, כאשר המאשימה לא התנגדה לעצם הפניית הנאשם תוך שהבהירה שהמלצות התסקיר אינן מחייבות אותה ועמדתה לעונש של מאסר בפועל.",	כתב האישום 
SH-20-12-32907-786,"בעניינו של הנאשם הוגשו מספר תסקירים. ביום 29.6.21 הוגש תסקיר של שירות המבחן אשר סקר את הרקע האישי והמשפחתי של הנאשם, בן 43 נשוי ואב לארבעה ילדים, עבד עד למעצרו בעסק משפחתי לתיקון צמיגים. שירות המבחן התרשם ממצוקה נפשית ממנה סובל הנאשם נוכח ההליך המשפטי שמתנהל כנגדו ותנאיו המגבילים. מעיון בגיליון הרשעותיו הקודמות של הנאשם עולה כי אין לחובתו הרשעות קודמות. בהתייחסו לעבירות מושא כתב האישום לקח הנאשם אחריות והבין את חומרת מעשיו ומודע לסיכון הטמון בהחזקת נשק. הנאשם תיאר לשירות המבחן כי עם הגעת השוטרים לעסק לערוך חיפוש ועל אף תחושות הפחד מסר להם את הנשק ללא התנגדות וללא ניסיון להסתיר או להתנער מאחריות למעשה. יחד עם זאת מצוין בתסקיר כי הנאשם טוען שמצא את הנשק במהלך ריצת בוקר כחודש לפני מעצרו והסתיר את הנשק במחסן העסק. בעקבות פתיחת התיק הנאשם שהה במעצר של ממש למשך חמישה ימים ולאחר מכן שהה במעצר בית מלא בביתו בפיקוח אשתו ואחותו. בהמשך הוקלו תנאי המעצר וניתנו לו חלונות התאווררות.",תסקירי שירות המבחן
SH-20-12-32907-786,"שירות המבחן התרשם ממצוקה נפשית עמה מתמודד הנאשם ותחושות האשמה והבושה שהדבר עורר בו בייחוד בפני בני משפחתו. בהתאם הפנה שירות המבחן את הנאשם לטיפול רגשי. מאבחון ראשוני  התרשמו גורמי הטיפול שהנאשם נמצא במצב של דכאון קל וחרדה שמושתתים על רגשות אשמה. שירות המבחן הציע לנאשם להשתלב בטיפול קבוצתי בתחום הנשק והוא גילה מוטיבציה והסכמה. שירות המבחן התרשם כי במכלול השיקולים עלה שיש סיכוי להישנות עבירות אך מדובר בסיכוי נמוך באופן משמעותי ורמת המסוכנות הנשקפת מכך נמוכה אף היא באופן משמעותי. שירות המבחן מציין כי מדובר בהסתבכות פלילית ראשונה וכי להתרשמותו הנאשם נעדר קווי עבריינות וחייו אופיינו בדגש על ערכי אחריות חברתית, תפיסות פרו חברתיות. עוד התרשם שירות המבחן מקיומן של מערכות תמיכה בחייו שמגנות מעורבותו בעבירה על החוק. הנאשם, כך להתרשמות שירות המבחן מודע למחיר האישי, המשפחתי והחברתי כתוצאה מביצוע העבירה, דבר שמביא לרתיעה ממשית והפחתת הסיכון להישנות עבירות. בשים לב לאמור, המליץ שירות המבחן על הטלת עונש של מאסר בדרך של עבודות שירות ברף המקסימלי לצד עונש של מאסר על תנאי וחתימה על התחייבות, זאת לצד העמדתו בצו מבחן לתקופה של שנה וחצי, במהלכו ישולב הנאשם בקבוצה טיפולית שאמורה להיפתח.",תסקירי שירות המבחן
SH-20-12-32907-786,לאחר קבלת תסקיר זה הצדדים עתרו במשותף בהסכמה לדחיית הדיון ולהגשת תסקיר משלים וזאת לצורך שילובו של הנאשם בהליך הטיפולי ובקבוצה הטיפולית ואולם המאשימה הבהירה כי עמדתה למאסר בפועל.,תסקירי שירות המבחן
SH-20-12-32907-786,ביום 12.9.21 הוגש תסקיר נוסף של שירות המבחן. מתסקיר זה ניתן ללמוד שבתקופת הדחייה התרשם שירות המבחן שהנאשם מצוי במצב רגשי מורכב שמונע ממנו עריכת בחינה כנה  למניעים למעשיו ויחד עם זאת הביע חרטה אותנטית והכאה על חטא אך הוא מתקשה לתאר את נסיבות ביצוע העבירות ועלה הרושם שהוא חושש וכי רב הנסתר על הגלוי. גורמי הטיפול התרשמו  כי המשך טיפול פרטני וקבוצתי עלול ליצור התנגשות בתכנים הטיפוליים ועל כן הוחלט על הפסקת הטיפול הפרטני. עוד צוין כי נערך לנאשם ראיון קבלה לקבוצה טיפולית וכי הנאשם משתף פעולה. בנסיבות העניין שירות המבחן המליץ על דחיית הדיון לצורך בחינת השתלבותו של הנאשם בהליך הטיפולי.,תסקירי שירות המבחן
SH-20-12-32907-786,לאור האמור בתסקיר התבקשה דחייה על ידי ההגנה והמאשימה התנגדה לדחייה ארוכה אך הסכימה לעצם הדחייה.,תסקירי שירות המבחן
