verdict,text,part
ME-17-08-50556-55,"חוק העונשין, תשל""ז-1977: סע'  25, 40ג(א), 144(א), 144(ב), 402(א), 402(ב)+, 40 יג (ב), בפרק ח' תחת",nothing
ME-17-08-50556-55,"הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון, בעבירות של החזקת נשק, בהתאם להוראת סעיף 144(א) לחוק העונשין, התשל""ז-1977 (להלן: ""החוק""), נשיאת נשק, בהתאם להוראת סעיף 144(ב) לחוק וניסיון שוד, בהתאם להוראת סעיף 402(ב)+ סעיף 25 לחוק הנ""ל.",רקע
ME-17-08-50556-55,"על פי המתואר בעובדות כתב האישום המתוקן, בתאריך 26.07.11 נגנב אקדח מסוג ברטה מספר Z12140D (להלן: ""האקדח"") מהישוב יד חנה.",רקע
ME-17-08-50556-55,"הנאשם, ממועד שאינו ידוע במדויק למאשימה, החזיק שלא כדין את האקדח ומחסנית ובה 6 כדורי אקדח בקוטר 9 מ""מ, כשהם מוסלקים ברמקול בארון הבגדים בחדרו של הנאשם בדירה בה  מתגורר הנאשם עם הוריו ועם אחותו.",רקע
ME-17-08-50556-55,"בתאריך 01.07.17 בשעה 21:52, נכנס הנאשם לחנות הנוחותMY KIOSK  ברח' גולדה מאיר 6 בבאר שבע (להלן: ""החנות"") כשהוא נושא שלא כדין את האקדח, כשפניו מוסתרות במסכה לבנה עם ציור שחור של פנים וכשעל ידיו כפפות לטקס בצבע תכלת. באותה העת, נכחו במקום לקוחות ועובדי החנות.",רקע
ME-17-08-50556-55,"מיד עם כניסתו לחנות פנה הנאשם לעובד יורי אוסיפוב (להלן: ""המתלונן""), קירב את האקדח לפניו ודרש ממנו את הכסף, בעודו דוחף את העובד לעבר הקופה. המתלונן, בתגובה למעשי הנאשם, פנה לעבר הקופה בחנות ולחץ על לחצן המצוקה אשר הפעיל את האזעקה בחנות.",רקע
ME-17-08-50556-55,"הנאשם, בתגובה לכך, נמלט מהמקום, כשהוא בורח לכיוון בניין מגורים ברח' חיים לנדאו ומשליך בדרך את הכפפות שעטה על ידיו ואת המסכה שעטה על פניו.",רקע
ME-17-08-50556-55,"במסגרת הסדר הטיעון לא הייתה הסכמה לעניין העונש וכל צד היה חופשי בטיעוניו, למעט הסכמה אחת ולפיה המאסר המותנה בן ה-6 חודשים שקיים בעניינו של הנאשם והינו בר הפעלה, יופעל כך שמחציתו תהא בחופף לכל עונש שייגזר על הנאשם ומחציתו במצטבר.",רקע
ME-17-08-50556-55,"הנאשם בן 32, רווק. טרם מעצרו שהה בתנאים מגבילים בבית הוריו תחת פיקוח שכניו. הנאשם סיים 12 שנות לימוד ושירת שירות צבאי מלא. מאז שחרורו מצה""ל עבד בעבודות מזדמנות ומזה כ-3 שנים אינו עובד כלל. בבחינת משפחת מוצאו, אביו, כבן 60, עובד כאיש אחזקה בבית ספר ואמו, כבת 55, עובדת בניקיון. לנאשם 4 אחים אשר מנהלים אורח חיים נורמטיבי ונעדרי עבר פלילי.",תסקיר שירות המבחן:
ME-17-08-50556-55,"ביחס לצריכת חומרים משני תודעה, בעבר הכחיש כל בעייתיות בצריכת אלכוהול, כיום החל בהכרה ראשונית בבעייתיות בצריכת אלכוהול והחל בתהליכי בחינה עצמית, זאת בשל המחירים אותם משלם. הנאשם מסר כי אינו מעוניין בטיפול מחוץ לכותלי המעצר, משום שאינו מעוניין שהלשכה לשירותים חברתיים תהא מעורבת וכן רצונו לסיים את ההליך הפלילי.",תסקיר שירות המבחן:
ME-17-08-50556-55,"בהתייחס למעורבותו בעבירה שבענייננו, הודה הנאשם בביצועה באופן חלקי, לדבריו, כשנתיים בטרם ביצוע העבירה, מצא אקדח ומחסנית, אותם החביא בביתו ללא ידיעת משפחתו. יחד עם זאת, הנאשם לא פירט אודות נסיבות הגעת הנשק לידו. הנאשם מסר כי ביום העבירה שתה אלכוהול והיה מעוניין באלכוהול נוסף ועל כן החליט לשדוד חנות, בה ידע כי קיים אלכוהול וכסף. עוד מסר הנאשם כי לא התכוון לפעול באלימות כלפי הנוכחים בחנות ובשל היותו תחת השפעת אלכוהול פעל בחוסר שליטה. שירות המבחן התרשם כי כאשר הנאשם מצוי תחת השפעת אלכוהול, מצטמצמת יכולתו לשלוט על דחפיו והוא עלול לפעול באופן אלים ועובר חוק.",תסקיר שירות המבחן:
ME-17-08-50556-55,"בבחינת קיומם של גורמי סיכוי לשיקום- התרשם שירות המבחן כי לאורך חייו של הנאשם, התאמצה משפחתו להקנות לו ערכים נורמטיביים להתנהגות ולסיום מסגרות. בבחינת קיומן של גורמי הסיכון - שירות המבחן התרשם כי גורמי אכיפת החוק, ההליכים המשפטיים המתנהלים נגד הנאשם וכן סנקציות עונשיות אינם מרתיעים את הנאשם. כמו כן, הנאשם התקשה לשתף פעולה עם שירות המבחן ועם גורמי הטיפול. שירות המבחן מציין כי התרשם מקיומה של צריכת אלכוהול בעייתית המביאה לטשטוש גבולותיו של הנאשם. לאור כל האמור, שירות המבחן סבור כי קיימת רמת סיכון גבוהה להישנות התנהגות עוברת חוק בתחום האלימות. בסופם של דברים, סבר שירות המבחן כי הנאשם אינו מתאים לטיפול וכי יש מקום להטיל עליו עונש מאסר ארוך ומרתיע וכן עונש מאסר על תנאי.",תסקיר שירות המבחן:
ME-17-08-50556-55,"בא כוח המאשימה במסגרת טיעוניו לעונש, הפנה לערכים המוגנים שבהם פגע הנאשם במעשיו, בכללם, תחושת הבטחון האישי, שלמות הגוף, הנפש והקניין. לאלה הוסיפה המאשימה את הצורך להגן על שלום הציבור, שלטון החוק והסדר הציבורי. לדברי המאשימה, בעבירות נשק גלומה חומרה יתרה נוכח החשש לכוונת המחזיק להשתמש בו או שזה ימצא דרכו לידי עבריינים ואף לטרוריסטים. נטען כי מידת הפגיעה בערכים המוגנים הינה גבוהה, בשים לב לעובדה כי לא די בכך שהנאשם החזיק ונשא את הנשק, אלא הנאשם  עשה בו שימוש תוך כדי ניסיון שוד. אשר על כן ובהסתמך על פסיקה אליה הפנה ב""כ המאשימה, נטען כי מתחם העונש ההולם בתיק זה מן הראוי שינוע בין 4 ל-7 שנים מאסר בפועל לצד ענישה נלווית.",טיעוני הצדדים לעונש:
ME-17-08-50556-55,"בגדרו של המתחם, ולקולא, עמדה המאשימה על הודאתו של הנאשם בעובדות כתב האישום המתוקן וגילו הצעיר. יחד עם זאת, ביקשה המאשימה לתת משקל לאמור בתסקיר שירות המבחן ולעובדה כי מדובר ב""מכת אזור"" אשר הוכרה ככזו בפסיקה כתופעה המצדיקה החמרה בענישה (הן לעניין עבירות הנשק והן לעניין עבירת השוד). המאשימה סבורה כי יש להעדיף את האינטרס הציבורי על פני נסיבותיו האישיות של הנאשם ולקבע את עונשו של הנאשם, בשליש העליון של המתחם והכל במצטבר למאסר אותו מרצה כיום.",טיעוני הצדדים לעונש:
ME-17-08-50556-55,"בא כוח הנאשם, מנגד, מיקד טיעוניו בכך שמדובר באירוע קצר שארך שניות בודדות כאשר האקדח אותו נשא הנאשם היה נטול תחמושת. כמו כן,  נטען שהנאשם לא השתמש באלימות של ממש כלפי המתלונן וכלפי שני הלקוחות בחנות, כך שלמעשה לא היו נפגעים מהאירוע ואף לא נגרם נזק לרכוש. עוד נטען על ידי הסנגור כי עבירת נשיאת הנשק ""נבלעת"" בתוך עבירת ניסיון השוד.",טיעוני הצדדים לעונש:
ME-17-08-50556-55,"אשר לנסיבותיו האישיות של הנאשם, פירט הסנגור כי מדובר במי  שגדל במשפחה נורמטיבית. הנאשם נולד בישראל לאחר עליית הוריו מאתיופיה. משפחתו של הנאשם תומכת בו, והסיבה לכך שאף לו אחד מבני משפחתו הגיע לדיונים המשפטיים נובעת מכך שהמשפחה מאוד מתביישת, בשל כך שהעבירה בוצעה מרחק קצר ממקום מגוריהם. כך גם ביקש הסנגור לקחת בחשבון את דברי הנאשם לפיהם  הוא  מבקש לעבור טיפול במסגרת המאסר, דבר המלמד כי יש בעניינו פוטנציאל שיקום, וכן את ההודאה והחיסכון בזמן שיפוטי. בשל כל אלה סבור בא כוח הנאשם כי מתחם העונש ההולם בתיק זה מן הראוי שינוע לכל היותר בין 3 ל-4 שנים, כאשר יש למקם את עונשו של הנאשם ברף התחתון של מתחם זה.",טיעוני הצדדים לעונש:
