verdict,text,part
SH-14-09-42836-284,"חוק למניעת הסתננות (עבירות ושיפוט), תשי""ד-1954: סע'  2",nothing
SH-14-09-42836-284,"חוק העונשין, תשל""ז-1977: סע'  144, 186., 186(א)",nothing
SH-14-09-42836-284,"הנאשם שלפני נותן את הדין בגין עבירות של הסתננות, בניגוד לסעיף 2 לחוק למניעת הסתננות (עבירות ושיפוט), תשי""ד – 1954; החזקת סכין למטרה לא כשרה, בניגוד לסעיף 186(א) לחוק העונשין, תשל""ז 1977.",כתב האישום והשתלשלות ההליך
SH-14-09-42836-284,"בהתאם לעובדות כתב האישום, בתאריך 15.09.2014, סמוך לשעה 06:00, בהיותו תושב אזור חבל עזה, הגיע הנאשם לגדר המערכת, סמוך לקו דיווח 114, טיפס על הגדר, עבר לצדה השני והחל להתרחק ממנה. באותה עת, החזיק על גופו סכין קומנדו וכן להב של סכין גילוח.",כתב האישום והשתלשלות ההליך
SH-14-09-42836-284,"כֹּח צה""ל אשר הוזעק למקום, הבחין בנאשם עומד בציר המקביל לגדר והודיע לו כי הוא עצור.",כתב האישום והשתלשלות ההליך
SH-14-09-42836-284,"לדרישת החיילים, הוציא הנאשם את סכין הקומנדו מכיס מעילו וזרקהּ ארצה. בהמשך, שלף את הלהב אשר החזיק בנוסף לסכין וחתך באמצעותו את ידיו. הנאשם נעצר והועבר לקבלת טיפול רפואי.",כתב האישום והשתלשלות ההליך
SH-14-09-42836-284,"בתשובתו לאישום, הודה הנאשם בעובדות אך כפר באשמה, קרי: טען, כי נאלץ לעבור העבירה עקב איום, באשר נשקפה סכנה לחייו בשהותו באזור חבל עזה.",כתב האישום והשתלשלות ההליך
SH-14-09-42836-284,"בית המשפט שמע הראיות בתיק זה. ראיות התביעה הוגשו בהסכמה, ובית המשפט שמע את פרשת ההגנה, שנסמכה בעיקר על עדות הנאשם, וכן עד הזמה שהובא מטעם התביעה – מתשאל מטעם שירות הביטחון הכללי המכונה ""וליד"".",כתב האישום והשתלשלות ההליך
SH-14-09-42836-284,"עם סיום שמיעת הראיות, הורשע הנאשם בעבירות שבכתב האישום ונדחו טענותיו בנוגע להגנות הצורך או הכורח.",הכרעת הדין
SH-14-09-42836-284,"בית המשפט קבע, כי אין ליתן אמון כלשהו בגרסאותיו המתפתחות והמשתנות של הנאשם.",הכרעת הדין
SH-14-09-42836-284,"בית המשפט קבע, כי האיום שנשקף על הנאשם, ככל שנשקף, לא היה קונקרטי אלא איום כללי וכי מקורו היה בכך שהנאשם היה מבוקש כסוחר סמים על ידי הבולשת הפלילית של שלטון החמאס באזור חבל עזה.",הכרעת הדין
SH-14-09-42836-284,"בית המשפט קבע, כי לנאשם היו אפשרויות פעולה אחרות, לרבות שהות במקומות שונים באזור חבל עזה ואף מעבר לחצי האי סיני, וכי אכן הנאשם נקט בצעדים אלה בעבר.",הכרעת הדין
SH-14-09-42836-284,"בית המשפט קבע, כי מכל מקום - הכניס הנאשם עצמו מרצון למצב בו הוא מבוקש מזה מספר שנים על ידי הבולשת הפלילית, וזאת בשל עיסוקו לכאורה בתחום הסחר בסמים, וכי עילה זו לא תפטור אותו מאחריות לעבירות שעבר.",הכרעת הדין
SH-14-09-42836-284,"בית המשפט אף קבע, כי חיתוך ידיו של הנאשם באמצעות הלהב היה מעשה דמונסטרטיבי בלבד, כאשר עולה מהממצאים הרפואיים, כי הנאשם חתך את ידו בחתכים שטחיים, עד שכבת השומן בלבד, ללא פגיעה נוירולוגית או פגיעה בכלי דם, וכי התנהגות זו היתה בגדר מניפולציה.",הכרעת הדין
SH-14-09-42836-284,"בית המשפט מצא, כי העובדות, כפי שהוכחו, ובין היתר, הסתננותו של הנאשם מספר רב יחסית של פעמים מאזור חבל עזה והחזרתו לידי נציגי שלטון החמאס שם, וכן מעצריו מדי פעם על ידי הבולשת הפלילית, בסיומם לא נפגע הנאשם באופן מיוחד – מעידים בעד עצמם, כי הסכנה אליה טוען היא תיאורטית ואין די בטענות אלה כדי לבסס ההגנות המדוברות במידה הנדרשת כדי לפטור את הנאשם מאחריותו הפלילית.",הכרעת הדין
SH-14-09-42836-284,"אשר למניעיו של הנאשם, נקבע כי פעל מתוך מניעים מעורבים, הן רצונו לשבור-בר, היינו למצוא תעסוקה, והן מאיסתו בהמשך החיים באזור חבל עזה, לרבות העובדה כי נעצר מדי פעם וכי מוטלות עליו הגבלות שונות.",הכרעת הדין
