verdict,text,part
ME-20-09-54719-807,"חוק העונשין, תשל""ז-1977: סע'  144 (ב)",nothing
ME-20-09-54719-807,"הנאשם הורשע, על פי הודאתו, במסגרת הסדר טיעון, בכתב אישום מתוקן, בעבירה של נשיאת נשק ותחמושת - עבירה על סעיף 144 (ב) רישא וסיפא לחוק העונשין, תשל""ז-1977 (להלן: ""החוק"").",כתב האישום
ME-20-09-54719-807,"על פי עובדות כתב האישום המתוקן, ביום 31.7.19 בשעה 16:45 לערך, ברפת של אביו בטייבה, נשא הנאשם אקדח מסוג גלוק, טעון במחסנית תואמת ובה כדורי 9 מ""מ. האקדח הוסב כך שניתן לבצע בו ירי אוטומטי. שוטר החל לרדוף אחר הנאשם וצעק לעברו לעצור. הנאשם נפל והשוטר הצליח לתפוס אותו ולאוזקו בידו הימנית. הנאשם התנגד להשלמת האיזוק, משך בעוצמה את ידו האזוקה, הפיל את השוטר וגרם לו לשריטה בידו. לאחר מכן השתחרר מאחיזת השוטר ונמלט בריצה מהמקום.",כתב האישום
ME-20-09-54719-807,"במסגרת ההסדר שגובש בין הצדדים, הוסכם כי הנאשם יופנה בטרם הטיעונים לעונש לקבלת תסקיר מטעם שירות המבחן, ולאחר קבלת התסקיר יטען כל אחד מהצדדים לעונש על פי ראות עיניו.",כתב האישום
ME-20-09-54719-807,"מהתסקיר שהוגש בעניינו של הנאשם ביום 28.2.22 עולה כי מדובר בבחור צעיר כבן 25, אשר אין לחובתו הרשעות קודמות. הנאשם רווק, מתגורר בבית הוריו בטייבה, בעל השכלה של 12 שנות לימוד, עם תעודת בגרות חלקית, ועובד בתחנת דלק כשנתיים. עוד בשלב המעצר עבר הנאשם הליכי אבחון בשירות המבחן, אשר התרשם מבחור צעיר המגלה תפקוד יציב במסגרות חייו ומראה מחויבות לתפקידים שלוקח על עצמו. הנאשם נחשף בעבר להתנהלות שולית של אביו, אשר נדון לשנתיים מאסר, ואף על פי כן נמנע מיצירת קשרים שוליים בבגרותו. עם זאת, הרושם הוא שבשנים האחרונות חלה התרופפות ביכולתו להציב לעצמו גבולות, סביב צרכי ריגוש ושייכות ודפוסים ילדותיים ולא בשלים.",תסקיר שירות המבחן
ME-20-09-54719-807,"שירות המבחן התרשם כאמור מתפקוד תקין לאורך השנים, כמו גם מכך שהנאשם אינו מאופיין בדפוסי חשיבה שוליים מגובשים, ניכר כי הנו בעל שאיפות נורמטיביות וכי חווה את המעצר כאירוע חריג ומשברי. על רקע זה שולב במסגרת צו פיקוח מעצרים בטיפול ייעודי לעצורי בית. הנאשם הקפיד להגיע לכל המפגשים, גילה רצינות ומחויבות, השתתף באופן פעיל בשיח הקבוצתי והתקבל הרושם כי הוא מצליח להתייחס באופן מעמיק יותר לגורמים שהובילו להתדרדרות במצבו. נראה היה כי ההליך המשפטי שהתנהל נגדו והשלכותיו הנלוות היוו עבורו גורם הרתעתי שבלם את המשך ההתדרדרות במצבו. הסיכון במצבו הופחת ונראה כי אינו זקוק להמשך התערבות טיפולית.",תסקיר שירות המבחן
ME-20-09-54719-807,"בהתייחסו לעבירה מקבל הנאשם אחריות על מעשיו ומבטא חרטה על התנהלותו הבעייתית, אם כי נתגלו פערים בין המידע שמסר בשלב המעצר בדבר קשרים שוליים שטחיים שניהל בתקופה שקדמה למעצרו, לבין הכחשתו את קשרים אלה באבחון הנוכחי. מכל מקום, בשיחות עם קצינת המבחן ביטא הנאשם תובנה לחומרת עבירות הנשק בכלל, ובחברה הערבית בפרט, ולהשלכותיהן הקשות. עוד ביטא שאיפתו להמשיך במסלול החיים הנורמטיבי שמאפיין אותו בדרך כלל, ולהמשיך להשקיע משאביו בעבודתו, ובהקמת משפחה בעתיד.",תסקיר שירות המבחן
ME-20-09-54719-807,"במסגרת הקשר עם שירות המבחן גילה הנאשם אחריות, הגיע לפגישה שנקבעה עמו, הציג מסמכים רלוונטיים והשקיע מאמצים לשתף בקורותיו ובמצבו. עם זאת, התקשה להעמיק בנסיבות ביצוע העבירה ובקשריו השוליים בעבר, וכן אודות השלכות מעורבותו הפלילית של אביו על מצבו. שירות המבחן מבין את ביצוע העבירה על רקע גילו הצעיר של הנאשם, רצונו בריגוש וקיומם של קשרים שוליים, כאשר לא היה ער לחומרת העבירה ולהשלכותיה. נראה כי התנהלות זו הנה חריגה לו וכי ההליך המשפטי מהווה גורם ממתן ומציב גבול להתנהגותו. נראה כי כיום ניתק את קשריו השוליים, תוך שמבטא רצון לנהל חיים נורמטיביים, ללא מעורבות נוספת בפלילים.",תסקיר שירות המבחן
ME-20-09-54719-807,"הנאשם שלל קיומם של צרכים טיפוליים בעת הנוכחית והדגיש כי הטיפול בקבוצת עצורי בית סייע לו באופן משמעותי. מסר כי כיום אינו מתמודד עם קשיים או מצוקות והוא חש שביעות רצון מתפקודו. על אף הקושי להעמיק כיום בנסיבות ביצוע העבירה, הרושם הוא כי הנאשם נעזר בהליך הטיפולי בהתאם ליכולותיו, וקצינת המבחן לא התרשמה מקיומם של דפוסים שוליים מושרשים המצריכים המשך התערבות טיפולית. כגורמי סיכון צוינו חומרת העבירה, קשיים הבולטים בהפעלת שיקול דעת הולם בעת ביצועה וקשייו להציב גבולות לגורמים שוליים. כגורמי סיכוי לשיקום צוינו הגיל הצעיר, העדר עבר פלילי, תובנה באשר לחומרת המעשים, מערכות תמיכה משמעותיות, שאיפות לניהול חיים נורמטיביים, העדר דפוסי חשיבה עברייניים ושיתוף הפעולה בקבוצת עצורי הבית. מכלול הפרמטרים מעידים על כך שהסיכון לביצוע עבירות נוספות פחת. על רקע זה, ובהעדר נזקקות טיפולית, לא נמצא מקום להמליץ על שילוב בטיפול נוסף במסגרת צו מבחן והומלץ להביא בחשבון בגזר הדין את גורמי הסיכוי לשיקום שתוארו.",תסקיר שירות המבחן
ME-20-09-54719-807,"ב""כ המאשימה הדגישה בטיעוניה את החומרה הרבה הכרוכה בעבירות הנשק, את הפגיעה הקשה שלהן בערכים חברתיים בסיסיים ואת מדיניות הענישה המחמירה המתחייבת בשל כך. לדבריה, על בית המשפט לעשות כל שניתן על מנת למגר את תופעת נשיאת הנשק, אשר יוצרת סיכון ממשי לפגיעה בגוף ובנפש. בתוך כך הזכירה התובעת המלומדת את העונשים הנכבדים שנקבעו לצד עבירות הנשק ואת הוראת השעה שהתקבלה לאחרונה ואשר קבעה עונשי מינימום לצדן של עבירות אלה. הוראה זו משקת את תפיסת המחוקק בדבר העונש הדרוש, גם אם אינה חלה ישירות על המקרה הנוכחי. מבחינת מידת הפגיעה בערכים המוגנים, טענה כי מדובר בפגיעה ברף משמעותי, שכן מדובר בנשק טעון, אשר הוסב לירי אוטומטי. עוד הפנתה לעובדות כתב האישום הנוגעות לבריחתו של הנאשם מהמקום. ב""כ המאשימה הפנתה לאסופת פסיקה ועתרה למתחם הנע בין 24 ל-48 חודשי מאסר בפועל. בנוסף, הפנתה לנתונים האישיים העולים מהתסקיר וביקשה למקם את עונשו של הנאשם בתחתית מתחם הענישה, לצד מאסר על תנאי וקנס.",טיעוני הצדדים 
