verdict,text,part
SH-14-02-29898-83,"ב""כ המאשימה: עו""ד הילה כהן",nothing
SH-14-02-29898-83,"ב""כ הנאשם: עו""ד סמארה ממשרד עו""ד אשר ח ן",nothing
SH-14-02-29898-83,"חוק העונשין, תשל""ז-1977: סע'  40 ט', 144(א), 40 יא', 40 יג'",nothing
SH-14-02-29898-83,הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום בעבירות הבאות:,רקע
SH-14-02-29898-83,"החזקת נשק, עבירה לפי סעיף 144(א) רישא לחוק העונשין, התשל""ז – 1977 (להלן: ""החוק"")",רקע
SH-14-02-29898-83,"החזקת תחמושת, עבירה לפי סעיף 144(א) סיפא לחוק.",רקע
SH-14-02-29898-83,"על-פי המתואר בעובדות כתב האישום ביום 10.2.14 החזיק הנאשם בביתו, במקרר שנמצא בחדר הילדים, תיק ובו כלי נשק מאולתר דמוי קרל גוסטב מבלי שהיה לו רישיון כדין להחזיק בנשק וכן שתי מחסניות ו -23 כדורים.",רקע
SH-14-02-29898-83,"לטענת ב""כ המאשימה, עו""ד שלומי ויזן, הנאשם הורשע על פי הודאתו. לנאשם הרשעה קודמת משנת 2009 בעבירה של הלנת תושב זר. מתחם הענישה נע בין 9 ל- 16 חודשי מאסר בפועל נוכח העובדה שמדובר בנשק התקפי להבדיל מנשק הגנתי. מצבו הרפואי של הנאשם קשה, הוא מרותק לכיסא גלגלים, משותק בחצי גופו התחתון. מצבו הרפואי הקשה כמו גם העובדה שהנאשם נעדר עבר פלילי בעבירות דומות הביאו את המאשימה לעתור לענישה מאסר ברף התחתון של המתחם, מע""ת, קנס והשמדת המוצגים.",טיעוני הצדדים
SH-14-02-29898-83,"לטענת ב""כ הנאשם, עו""ד אשר חן, הנאשם בן 54, אזרח נורמטיבי למעט הרשעה אחת בעבירת הלנת שב""ח לפני 8 שנים. הנשק המאולתר הגיע לידיו במקרה ולא נעשה בו כל שימוש. הנאשם עבר אירוע מוחי קשה במהלך שנת 2013, הוא סובל משיתוק בפלג גופו הימני, מתקשה לדבר, סובל מבעיות בגב, סובל ממחלת סכרת ומבעיות ברגלים, מקבל טיפול תרופתי, שוהה בכיסא גלגלים, אינו מסוגל ללכת לשירותים לבד והוא על גבול הסיעודי. נוכח מצבו הרפואי הסיכוי שהנאשם יחזור לבצע עבירה הינו סיכוי קלוש. ב""כ הנאשם תמך את דבריו באשר למצבו הרפואי של הנאשם במסמכים רפואיים. ב""כ הנאשם טען כי מקרה זה הינו המקרה החריג שבו לאור מכלול הנסיבות, גיל הנאשם, עברו, מצבו הרפואי, הודייתו המידית במשטרה, נסיבות העבירה והעובדה שמדובר בנשק מאולתר שלא נעשה בו שימוש, יש לחרוג מתחם העונש ולהסתפק בעונש מאסר מותנה, שכן הנאשם אף אינו מסוגל לבצע עבודות שירות נוכח מצבו הבריאותי. ב""כ הנאשם עתר לסטות ממתחם הענישה ולהשית על הנאשם עונש מאסר מותנה וקנס גבוה.",טיעוני הצדדים
SH-14-02-29898-83,"לאחר ששמעתי את טיעוני הצדדים, סבורני כי יש לגזור על הנאשם עונש מאסר מאחורי סורג ובריח לתקופה קצרה תוך חריגה לקולא מן המתחם, לצד עונשים נלווים.",דיון
SH-14-02-29898-83,"במקרה דנן כתב האישום מתאר אירוע אחד, ומכאן שיש לקבוע בגינו מתחם עונש הולם אחד.",דיון
SH-14-02-29898-83,"קביעת מתחם העונש ההולם למעשה העבירה נעשית בהתאם לעקרון ההלימה. לשם קביעת מתחם העונש ההולם יש להתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות בביצוע העבירה.",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"במקרה דנן, הערך החברתי אשר נפגע הינו הגנה על שלומו וביטחונו של הציבור.",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"בית-המשפט העליון עמד על חומרת עבירות בנשק בע""פ 1323/13 חסן נ' מדינת ישראל (5.6.13). הדברים נאמרו אמנם בהקשר של עבירת הסחר בנשק, שהינה חמורה יותר מהעבירה הנדונה במקרה דנן, ואולם הם יפים בשינויים המחויבים גם למקרה דנן:",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"ר' גם ע""פ 8416/09 מדינת ישראל נ' חרבוש (9.6.10) שם נקבע כדלקמן:",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"על חומרתה של עבירת החזקת הנשק ניתן ללמוד אף מהעונש המרבי שנקבע לה בחוק, של 7 שנות מאסר בפועל.",קביעת מתחם העונש ההולם
SH-14-02-29898-83,בחינת מידת הפגיעה בערך המוגן מובילה למסקנה כי נגרמה פגיעה משמעותית בערך החברתי המוגן. הנאשם החזיק בנשק מאולתר ובמחסנית אשר הכילה 23 כדורים בתוך תיק אשר היה מוסלק במקרר בחדר הילדים. הנזק שיכול היה להיגרם אם היה מגיע הנשק לידי אחרים אשר היו עושים בו שימוש במכוון או בשגגה עשוי היה להיות רב.,קביעת מתחם העונש ההולם
SH-14-02-29898-83,"בחינת מדיניות הענישה הנוהגת מעלה כי במקרים דומים הוטלו על נאשמים עונשים במנעד רחב, כמפורט להלן:",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"בע""פ 5604/11 נאסר נ' מדינת ישראל (5.10.11), נדחה ערעורו של נאשם, אשר הורשע בהתאם להודאתו בביצוע עבירה של החזקת נשק ותחמושת. בחזקת הנאשם נתפסו אקדח ומחסנית לאקדח ובה 8 כדורים. הנאשם נדון ל-12 חודשי מאסר בפועל.",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"בע""פ 6294/10 אלקיעאן נ' מדינת ישראל (13.2.11), נדחה ערעורם של הנאשמים, אשר הורשעו בביצוע עבירה של החזקת נשק ותחמושת שלא כדין. הנאשמים נתפסו, כאשר כל אחד מהם החזיק באקדח טעון ומחסנית, וכן הנאשם 2 החזיק בכיס מעילו מחסנית נוספת. כל אחד מהנאשמים נדון ל- 10 חודשי מאסר בפועל.",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"בע""פ 6583/06 אדהאם נ' מדינת ישראל (5.12.06) נדחה ערעורו של נאשם אשר הורשע בעבירה של החזקת נשק ונדון ל-8 חודשי מאסר בפועל. הנאשם, צעיר בן 24, בעל עבר נקי ונורמטיבי, החזיק אקדח. נקבע כי עבירה של החזקת נשק שלא כדין הינה חמורה בשל הסיכון הפוטנציאלי הגלום בה, והסיכון לחברה. נקבע כי עבירה זו מצדיקה השתת מאסר בפועל אף על מי שזו לו הרשעתו הראשונה.",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"בע""פ 7502/12 כוויס נ' מדינת ישראל (25.6.13), נדחה ערעורו של נאשם אשר הורשע על יסוד הודאתו בביצוע עבירה של החזקת נשק. הנאשם החזיק בביתו באקדח, שתי מחסניות לאקדח ו- 15 כדורי אקדח. נידון ל- 7 חודשי מאסר בפועל.",קביעת מתחם העונש ההולם
SH-14-02-29898-83,"בע""פ (מח' מרכז-לוד) 39796-06-12 חטיב נ' מדינת ישראל (20.3.13), נדחה ערעורו של נאשם, אשר הורשע בביצוע עבירה של החזקת נשק וחלק מנשק שלא כדין, והוטלו עליו 12 חודשי מאסר בפועל.",קביעת מתחם העונש ההולם
