verdict,text,part
ME-12-5007-715,"חוק העונשין, תשל""ז-1977: סע'  29, 40ב, 40ג(א), 40 ו, 40ט, 144(ב), 192, 340א, 40יא, 40יב, 499(א)(1)","רון שפירא, ""הגיעה העת לסולחה"", הפרקליט, כרך מח 433"
ME-12-5007-715,חוק-יסוד: כבוד האדם וחירותו,"רון שפירא, ""הגיעה העת לסולחה"", הפרקליט, כרך מח 433"
ME-12-5007-715,"הנאשם, יליד 84', הודה בעבודות כתב אישום אשר תוקן במסגרת הסדר טיעון, בעבירות כדלהלן:",רקע
ME-12-5007-715,"נשיאת נשק והובלתו - עבירה לפי סעיפים 144(ב) רישא ו- 29 לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין); ירי באזור מגורים - עבירה לפי סעיפים 340א ו- 29 לחוק העונשין; איומים - עבירה לפי סעיפים 192 ו- 29 לחוק העונשין, וקשר לפשע (נשיאת נשק) - עבירה לפי סעיפים 499(א)(1) ו- 29 לחוק העונשין.",רקע
ME-12-5007-715,"ביום 28/7/12 קשרו הנאשם ומוחמד ג'בארין (להלן: ג'בארין) קשר, על רקע סכסוך בין משפחת הנאשם לבין משפחת אבו יונס, להגיע אל חצר ביתו של רדואן אבו יונס בסחנין (להלן: המתלונן והבית בהתאמה), ולבצע ירי מאקדח, בכוונה להפחיד או להקניט את המתלונן ו/או משפחתו.",2.	עובדות כתב האישום המתוקן בתמצית. 
ME-12-5007-715,"בהמשך לקשר ולצורך קידומו הצטיידו הנאשם וג'בארין באקדח שסוגל לירות כדור אשר בכוחו להמית אדם ובתחמושת (להלן: הנשק), וביום 28/7/12 בשעה 19:45 או בסמוך לכך, הגיעו השניים עם הנשק אל חצר ביתו של המתלונן ברכב טנדר מסוג מיצובישי (להלן: הטנדר), כאשר הנאשם נוהג וג'בארין יושב לידו.",2.	עובדות כתב האישום המתוקן בתמצית. 
ME-12-5007-715,"הנאשם וג'בארין נכנסו בנסיעה אל חצר הבית, כשאותה עת ישבו המתלונן ובני משפחתו במרפסת ביתם בקומת הקרקע, וג'בארין ירה מספר יריות לעבר הבית מבעד לחלון הטנדר בכוונה להפחיד או להקניט את המתלוננים. כתוצאה מהירי, פגעו מספר קליעים בקירות הבית ובחלון וגרמו לנזק.",2.	עובדות כתב האישום המתוקן בתמצית. 
ME-12-5007-715,"במעשיו כמתואר לעיל, קשר הנאשם קשר עם ג'בארין לביצוע פשע; נשא והוביל נשק בלא רשות על פי דין לנשיאתו או להובלתו; ירה מנשק חם באזור מגורים ללא הסבר סביר, ואיים שלא כדין, לפגוע במתלונן ו/או במשפחתו, בכוונה להפחידם או להקניטם, כל זאת בצוותא חדא עם ג'בארין.",2.	עובדות כתב האישום המתוקן בתמצית. 
ME-12-5007-715,"לנאשם הרשעה קודמת בעבירת איומים מיום 3/2/05, בגינה נידון ל- 60 ימי מאסר לריצוי בעבודות שירות, ולמאסר על תנאי. העבירה בוצעה בשנת 03'.",3.	ראיות לעונש. 
ME-12-5007-715,"שירות המבחן המליץ להטיל על הנאשם מאסר שירוצה בעבודות שירות, מאסר מותנה מרתיע וכן צו מבחן למשך שנה וחצי, במהלכו ישולב בטיפול במסגרת השירות והתחייבות.",ב. תסקיר שירות המבחן.
