verdict,text,part
ME-08-1161-236,"חוק העונשין, תשל""ז-1977: סע'  40ב, 40ג(א), 40ג(ב), 144(ב), 305(1), 40יג, 499(א)(1)",nothing
ME-08-1161-236,"תקנות ההגנה (שעת-חירום), 1945: סע'  85(1)(א)",nothing
ME-08-1161-236,"הנאשם, יליד 30.3.1988, תושב סג'עיה ברצועת עזה, הודה בעובדות המפורטות בשלושה אישומים הכלולים בכתב האישום שתוקן במהלך ניהול המשפט, לאחר סיום פרשת התביעה. הנאשם הודה כי העובדות בהן הודה מבססות את העבירות שיוחסו לו בפרטי האישום - למעט עבירות של ניסיון לרצח, לפי סעיף 305(1) לחוק העונשין, תשל""ז- 1977 (להלן: ""החוק""), שיוחסו לו באישומים השני והשלישי.",השופט י. צלקובניק:
ME-08-1161-236,"בהכרעת דין שניתנה ביום 4.12.2012, על יסוד העובדות שלא היו שנויות במחלוקת, כאמור, קבענו כי יש מקום להרשעת הנאשם גם בעבירות של ניסיון לרצח, בשני אישומים אלה.",השופט י. צלקובניק:
ME-08-1161-236,"על פי עובדות האישום הראשון, בסוף שנת 2006 חבר הנאשם לגדודי עז א- דין אלקסאם שהינם פלג של אירגון החמאס - שהוכרז כארגון טרוריסטי והתאחדות בלתי מותרת -  המהווים את הזרוע הצבאית של הארגון. סמוך לאחר מכן, לאחר שנודע לנאשם מפי פעיל החמאס, ראמז זהארנה, כי כוחות צה""ל נכנסו לאיזור סג'עיה, קשר הנאשם קשר עם שלושה מפעילי החמאס (בלאל פרחאת, סאאד בסאם חילס וראמז זהארנה), להתעמת עם כוחות צה""ל ולגרום למותם של חיילים, בכוונה לפגוע בביטחון המדינה; הנאשם והפעילים, חמושים ברובי קלצ'ניקוב, יצאו לאיזור במזרח סג'עיה, אולם לא פגשו את כוחות צה""ל במקום. הנאשם ירה באוויר שבעה כדורים, כדי למנוע כניסת חיילים לאזור.",השופט י. צלקובניק:
ME-08-1161-236,"נוכח האמור, הורשע הנאשם במסגרת פרט האישום הראשון, בעבירות של חברות ופעילות בהתאחדות בלתי מותרת, לפי סעיף 85(1)(א) לתקנות ההגנה (שעת חירום) 1945; קשירת קשר לפשע (רצח), לפי סעיף 499(א)(1) לחוק; עבירות בנשק (נשיאת נשק ותחמושת), לפי סעיף 144(ב) לחוק.",השופט י. צלקובניק:
ME-08-1161-236,"על פי עובדות האישום השני, במהלך שנת 2007, קשר הנאשם קשר עם רמזי תופיק חילס, לרכוש טיל מפעיל בחטיבות אל נאצר צלאח א-דין, שהינן הזרוע הצבאית של ארגון ועדת ההתנגדות העממית (שהוכרז כהתאחדות בלתי מותרת), במטרה לפגוע בביטחון המדינה. השניים רכשו, תמורת 300 ₪, טיל באורך של חצי מטר, הנושא עליו את כיתוב החטיבות. הטיל הוחזק בביתו של הנאשם, ולמחרת היום קשר הנאשם קשר עם פעילי החמאס, בלאל פרחאת וראמז זהארנה, וכן עם טארק אבו שקפה, פעיל החטיבות, לשגר טיל לעבר תחומי מדינת ישראל כדי לגרום למותם של תושבי מדינת ישראל; הנאשם והקושרים האחרים, יצאו לאיזור המזרחי בסג'עיה, כשהם נושאים עימם את הטיל, ולאחר מכן הציבו את הטיל כשהוא מכוון לשטחי מדינת ישראל; מהטיל מתחו חוט חשמל, באורך של כ- , אליו חוברו סוללות שנועדו לשמש כמתג הפעלה, וניסו לשגרו מרחוק. עקב תקלה, נכשל השיגור, ופרחאת לקח את הטיל, ואחסנו בביתו.",השופט י. צלקובניק:
ME-08-1161-236,"כעבור שבוע, פנה הנאשם לפעיל הגדודים, בסאם חילס, וקשר עימו קשר לשיגור טיל לעבר תחומי מדינת ישראל, כדי לגרום למותם של תושבי ישראל, ובכך לפגוע בביטחון המדינה; הנאשם לקח מבסאם חילס טיל נוסף, קצר מהטיל הראשון, שנשא עליו את כיתוב החטיבות. סמוך לאחר מכן הבחינו הנאשם ובאסם, כי ראש הנפץ של הטיל אינו תקין. השניים העבירו את הטיל לביתו של אבו שקפה, שהחליף את ראש הנפץ, וסמוך לאחר מכן יצאו הנאשם, באסם, אבו שקפה ופרחאת, ברכבו של הנאשם, שנהג ברכב, לאיזור המזרחי בסג'עיה, והורידו את הטיל. בשלב זה, עזב הנאשם את המקום ברכבו. סמוך לאחר מכן, במסגרת הקשר, שיגרו השלושה את הטיל בהצלחה לכיוון שטחי מדינת ישראל, בכדי לגרום למותם של תושבי מדינת ישראל.",השופט י. צלקובניק:
ME-08-1161-236,"נוכח המתואר, הורשע הנאשם במסגרת פרט האישום השני, בעבירות של קשירת קשר לפשע (רצח), לפי סעיף 499(א)(1) לחוק; עבירות בנשק (הובלת נשק), לפי סעיף 144(ב) לחוק; ניסיון לרצח, לפי סעיף 305(1) לחוק.",השופט י. צלקובניק:
ME-08-1161-236,"על פי האישום השלישי, במועד שאינו ידוע, בתחילת שנת 2007, ובעקבות מידע שהגיע לידי הנאשם כי כוחות צה""ל נכנסו לאיזור סג'עיה, קשר הנאשם קשר עם ארבעה נוספים (ראזק פאיק חילס, אחמד אלבול, מחמד באסם, ועדנאן אלערעיר), להתעמת עם כוחות צה""ל, ולגרום למותם של חיילי צה""ל בכוונה לפגוע בביטחון המדינה. במסגרת הקשר יצאו הקושרים בשני כלי רכב, שאחד מהם שייך לנאשם, כשהם נושאים עימם אפודים וחמושים ברובי קלצ'ניקוב, מקלע, וארבע פצצות מרגמה, לאזור בו תוכנן להתבצע העימות. בעת הגיעם למסגד אל תאופיק, ירדו הקושרים מכלי הרכב, והנאשם וראזק, שהיו לבושים בבגדים אזרחיים, חצו את הכביש. סמוך לאחר מכן, ניסה גם עדנאן, שהיה בלבוש צבאי, לחצות את הכביש, ואז נפגע מפגז טנק של צה""ל, ובכך סוכלה התכנית. הנאשם וחבריו פינו את עדנאן לבית חולים, שם נקבע מותו.",השופט י. צלקובניק:
