verdict,text,part
SH-10-10-32637-439,"חוק העונשין, תשל""ז-1977: סע'  144(א), פרקים ז', ח', י'",nothing
SH-10-10-32637-439,"הנאשם שלפני נותן את הדין בגין עבירה של אחזקת נשק שלא כדין, בניגוד לסעיף 144(א) לחוק העונשין, תשל""ז – 1977.",מבוא והשתלשלות ההליכים
SH-10-10-32637-439,"כתב האישום המקורי הוגש כנגד הנאשם בשנת 2010, בעקבות אירוע חבלני שאירע בתאריך 04.04.2009, במסגרתו נטלה בתו של הנאשם, בסמה נבארי, את הנשק מושא כתב האישום, ובצעה פיגוע ירי כנגד שוטרי מג""ב בבסיס צומת שוקת.",מבוא והשתלשלות ההליכים
SH-10-10-32637-439,"לאחר שהדיונים נדחו מספר פעמים, מסיבות שונות, הועבר התיק, בתחילת שנת 2012, לטיפולו של מותב זה.",מבוא והשתלשלות ההליכים
SH-10-10-32637-439,"תחילה, הודיעה ההגנה על כפירה בעובדות כתב האישום, והתיק נקבע לשמיעת ראיות. בחלוף זמן, חזר בו הנאשם מכפירתו, והודה בעובדות כתב אישום מתוקן (ת/1) במסגרת הסדר טעון. עוד נאמר בכתב האישום המתוקן, כך נוסח המאשימה, כי הפיגוע בוצע ""שלא בידיעת הנאשם"".",מבוא והשתלשלות ההליכים
SH-10-10-32637-439,"על פי עובדות כתב האישום המתוקן, רכש הנאשם, בשנת 2004, נשק מאחר מוסא נבארי, בתמורה לאתנן כספי, והחזיק בו ברשותו, עד אשר בצעה בתו את הפיגוע הנזכר לעיל.",מבוא והשתלשלות ההליכים
SH-10-10-32637-439,"במסגרת ההסדר, הופנה הנאשם לחקירת שירות המבחן למבוגרים, כאשר הצדדים לא הציגו עמדה עֹנשית מוסכמת, אך הסכימו, כי ישקלו את עמדתם העֹנשית לאחר הגשת התסקיר.",מבוא והשתלשלות ההליכים
SH-10-10-32637-439,"תסקיר שירות המבחן הוגש, לאחר ארכה שניתנה, בתאריך 12.01.2014.",תסקיר שירות המבחן
SH-10-10-32637-439,"מהתסקיר עולה, כי הנאשם כבן 39 שנים, בן למשפחה פוליגמית. אב לששה. מצפה לילד השביעי (נכון למועד כתיבת התסקיר). בהיותו בגיל העשרה, עבד למחיתו, ואולם מאז נשואיו בגיל 18, לא מצא עבודה קבועה מסודרת. לדבריו, מתקים מעבודות מזדמנות וכן מקצבת המל""ל. סיפר לקצינת המבחן (מה שאינו נתמך בראיות כלשהן או באמור בכתב האישום) כי קיבל הנשק לידיו כערבון להלוואה שהעניק לאחר, אותו אחר לא החזיר ההלוואה והנשק נותר בידיו.",תסקיר שירות המבחן
SH-10-10-32637-439,"שירות המבחן התרשם, כי הנאשם מתקשה לבחון באופן בקורתי את התנהגותו. שירות המבחן  התרשם, כי הנאשם 'טרם הכיל ועיבד' את נסיבות מותה של בתו. שירות המבחן הסיק זאת, מתוך שהנאשם הפגין עמדה נוקשה והתקשה בנטילת אחריות בגין העבירה שביצע.",תסקיר שירות המבחן
SH-10-10-32637-439,"שירות המבחן המליץ על הטלת עונש מוחשי אשר יחדד את ההשלכות הפוטנציאליות של הישנות התנהגות דומה ויעביר מסר ברור לנאשם. יחד עם זאת, המליץ שירות המבחן, בסופו של דבר, על עונש מאסר קצר שירוצה בעבודות שירות.",תסקיר שירות המבחן
SH-10-10-32637-439,"לאחר הגשת התסקיר, עתרו הצדדים לדחית הדיון על מנת לגבש עמדתם העונשית.",טעוני הצדדים
SH-10-10-32637-439,"במועד הנדחה, הגישה התביעה טעוניה לעונש בכתב (ת/2). בהתאם לפסיקה שהובאה בטעוניה, עותרת התביעה לקבוע, כי מתחם הענישה בנוגע לעבירה בה הורשע הנאשם נע בין שנה לשלוש שנות מאסר בפועל.",טעוני הצדדים
SH-10-10-32637-439,"התביעה הדגישה את פוטנציאל הסיכון הממשי בעבירות של אחזקת נשק, המחיב החמרה של ממש בענישה, לרבות ענישה במאסר בפועל ממש.",טעוני הצדדים
SH-10-10-32637-439,"לטענת התביעה, המחזיק נשק לא חוקי, עליו לצפות כי ישמש לפעילות בלתי חוקית.",טעוני הצדדים
SH-10-10-32637-439,"המציאות הבטחונית המורכבת במחוזותינו וסופו של האירוע מחיבים, לשטתה של התביעה, הטלת עונש מאסר מרתיע.",טעוני הצדדים
SH-10-10-32637-439,התביעה צירפה פסיקה מתאימה.,טעוני הצדדים
SH-10-10-32637-439,"ההגנה טענה על פה, בנוסף להגשת עיקרי טיעון בכתב (נ/1).",טעוני הצדדים
SH-10-10-32637-439,"ההגנה עותרת לקבוע, כי המדובר במקרה חריג ביותר, כי הנאשם נוכה מחשד בחקירת גורמי הבטחון שהתנהלה לאחר הפיגוע (לא הוגשו ראיות כלשהן לענין זה), כי הוא נעדר דפוסים פליליים. לטענת ההגנה, הנאשם אכול יסורי מצפון ומתביש, ובשל כך לא שיתף את שירות המבחן בתחושותיו.",טעוני הצדדים
SH-10-10-32637-439,"ההגנה הדגישה לימוד מקל וחומר מגזר הדין שניתן בענין מי שמכר הנשק לנאשם, אשר נדון בגין עבירה חמורה יותר, של העברת נשק לאחר ולא אחזקת נשק, לעונש בן תשעה חדשי מאסר בלבד.",טעוני הצדדים
SH-10-10-32637-439,"ההגנה עותרת להסתפק בהשתת עונש מאסר שירוצה בדרך של עבודות שירות, תוך שצירפה פסיקה עניפה התומכת בשטתה.",טעוני הצדדים
SH-10-10-32637-439,"בדברו האחרון של הנאשם, ציין הנאשם כי הוא מצטער, טעה, כי נשוי ואב לשבעה (נכון למועד פרשת העונש) וכי אינו יודע מדוע עשתה בתו מה שעשתה, אך זה קרה אחרי שהיתה בבית הספר.",טעוני הצדדים
