verdict,text,part
ME-17-06-52219-192,"חוק העונשין, תשל""ז-1977: סע'  144, 144(ב), 144 (ב2), 40 יא'",nothing
ME-17-06-52219-192,"ביום 11.12.17 הורשע הנאשם, על יסוד הודאתו בכתב האישום המתוקן במסגרת הסדר טיעון פתוח, בביצוע עבירה של נשיאת נשק – עבירה לפי סעיף 144(ב) לחוק העונשין, התשל""ז- 1977 (להלן – ""חוק העונשין"").",רקע
ME-17-06-52219-192,"על פי הנטען בעובדות כתב האישום המתוקן בהן הודה והורשע הנאשם, ביום 8.6.17 בשעה 14:00 לערך, נסע הנאשם לכיוון מחסום שועפט. בדרכו הבחין הנאשם בשוטרים שהקימו  מחסום מאולתר לשם בדיקת כלי רכב. על מנת שלא לעבור במחסום ביצע הנאשם פניית פרסה שלאחריה נעצר הנאשם על ידי כוח משטרתי נוסף. בעת נסיעה המתוארת, הוביל הנאשם בכלי הרכב שני מטעני נפץ מאולתרים שבכוחם להמית אדם, ואשר הורכבו מתערובת חומרים הכוללים, בין היתר, תערובת נפץ, תערובת נפץ שמקורה בזיקוקים, ניטרוגליצרין, DPA,  גופרית ומלח ניטראתי.",רקע
ME-17-06-52219-192,"כאמור, בגין מעשה זה הורשע הנאשם בעבירה של נשיאת נשק.",רקע
ME-17-06-52219-192,"המאשימה הגישה במסגרת טיעוניה את רישומו הפלילי של הנאשם (ת/1). הרישום הפלילי כולל לא פחות מתשע עשרה הרשעות קודמות במגוון רחב של עבירות, שתקצר היריעה מלפרט את כולן. ההרשעה האחרונה של הנאשם היא מיום 22.11.17 בגין עבירות של העלבת עובד ציבור במילוי תפקידו והפרעה לשוטר במילוי תפקידו, אשר בוצעו בשנת 2014 (הרשעה מס' 1 בגיליון ההרשעות). הנאשם הורשע גם בעבירות של איומים והחזקת סכין (הרשעות 2, 3  ו- 5 מהשנים 2016, 2012 ו- 2011). בשנת 2011 הורשע הנאשם בעבירה של שוד מזויין ונגזרו עליו בבית המשפט המחוזי חמש שנות מאסר. במסגרת ערעור שהוגש על גזר הדין  הופחת עונשו של הנאשם והועמד על ארבע שנות מאסר בלבד, זאת במטרה לעודד אותו להמשיך בתהליך הטיפולי שעבר (ראו – ע""פ 3846/10 מוסא נורי בעראני נ' מדינת ישראל [פורסם בנבו] (11.4.11)). כן הורשע הנאשם בשנת 2005 בעבירה נוספת של שוד מזויין, ונגזר עליו, לאחר הגשת ערעור, עונש מאסר של שלוש שנים (הרשעה מס' 8). ביני לביני, וכן בשנים מוקדמות יותר, הורשע הנאשם מספר פעמים בעבירות של גניבה (הרשעות מס' 7, 9, 11, ו- 16 (ריבוי עבירות)), בעבירות של החזקת סמים לצריכה עצמית (הרשעות מס' 4 ו- 10), בעבירות של סחר בסמים (הרשעות מס' 12 (שלוש עבירות), ו-15), ובעבירות של הצתת רכב מנועי במזיד (הרשעה מס' 19 מיום 1991 (שלוש עבירות)). ולבסוף, יצויין כי גם בשנת 1997 הורשע הנאשם בשש עבירות של שוד מזויין ונגזרו עליו שלושים חודשי מאסר (הרשעה מס' 17).",3.	ראיות הצדדים לעונש
ME-17-06-52219-192,"הנאשם לא הגיש ראיות לעונש ואף לא ביקש למסור דבר מפיו לאחר טיעוני בא כוחו. עם זאת בטרם נמסר גזר הדין הביע הנאשם את צערו ואת חרטתו על מעשהו, וביקש את התחשבות בית המשפט לנוכח מצבו המשפחתי ומצבה הרפואי של אמו.",3.	ראיות הצדדים לעונש
ME-17-06-52219-192,לבקשת הנאשם הוגש בעניינו תסקיר.,3.	ראיות הצדדים לעונש
ME-17-06-52219-192,"בתסקיר מתוארות נסיבות חייו הקשות של הנאשם. הנאשם נשר מבית הספר לאחר שש שנות לימוד בלבד, והחל לעבוד עם אביו. האב עצמו ריצה מספר עונשי מאסר לאורך שנות ילדותו של הנאשם. שירות המבחן מציין כי לנאשם 19 הרשעות קודמות בגין מגוון עבירות אלימות, רכוש, סמים ואף עבירת מין אחת. שירות המבחן מציין כי ברקע ביצוע העבירה המיוחסת לנאשם עומדת אישיותו התוקפנית והאימפולסיבית, וכן העובדה שהנאשם צורך סמים. שירות המבחן התרשם כי הנאשם איננו לוקח אחריות על ביצוע העבירה ומבטא חרטה מילולית בלבד לגביה. שירות המבחן סבור כי הנאשם ביצע את העבירה לשם השגת רווח כספי לצורך מימון הסם. שירות המבחן ציין כי קיימים גורמי סיכוי לשיקומו של הנאשם, שכן הנאשם מבין ברמה הראשונית את השפעת השימוש המאסיבי בסמים ובאלכוהול על דפוסי פעולתו, וכן הוא הביע מוטיבציה מילולית להימנע מצריכת חומרים אלו. לצד זאת פירט שירות המבחן גורמי סיכון להישנות העבירה, ובכלל זה  את מאפייני האישיות הבסיסיים של הנאשם ואת מעורבותו העמוקה בפליליים לאורך השנים. לנוכח חומרת העבירה ועמדתו הבעייתית של הנאשם ביחס אליה, סבור שירות המבחן כי אין מקום לנקיטת צעד שיקומי בעניינו של הנאשם. המלצת שירות המבחן היא שיוטל על הנאשם עונש מוחשי שיחדד לו את גבולות האסור והמותר. עם זאת, ממליץ שירות המבחן כי תינתן הוראה לגורמי הטיפול בשב""ס לבחון את התאמתו של הנאשם לתכנית שיקומית במסגרת בית הכלא. כמו כן, ממליץ שירות המבחן על הטלת עונש של מאסר על תנאי כגורם הרתעה נוסף.",3.	ראיות הצדדים לעונש
ME-17-06-52219-192,"המאשימה טוענת כי העבירה בה הורשע הנאשם מצויה בלבו של הדין הפלילי הקלאסי. מדובר בעבירה חמורה שבצידה עונש של מאסר ממושך. מדובר בעבירה שהסיכון הכרוך בה רב, ואשר הופכת להיות נפוצה יותר ויותר,  ועל כן שמה לה המאשימה למטרה להביא להעלאת רף הענישה בגין עבירות נשק. ב""כ המאשימה טענה כי הנאשם אחראי למלוא מעשה העבירה. ב""כ המאשימה הדגישה את פוטנציאל הנזק גדול שגלום בעבירה בשים לב לכך שמדובר במטעני צינור שעלולים היו בסופו של דבר להמית אדם. לטענת המאשימה בין אם הנאשם ביצע את העבירה ממניע פלילי ובין אם ממניע לאומני, הרי שיש מקום לענישה מרתיעה. לטענת המאשימה גלומה חומרה מיוחדת בעובדה שמדובר במטענים מאולתרים. המאשימה טוענת שאין לקבל את טענת הנאשם לפיה המרכיבים שהרכיבו את התערובת הם מרכיבים לא מאוד מסוכנים, כגון חומר שמקורו בזיקוקים, שכן גם חומר זה עלול לגרום למוות. אשר על כן, המאשימה סבורה כי מתחם העונש ההולם נע בין שלוש וחצי שנות מאסר לבין שמונה וחצי שנות מאסר בצירוף מאסר על תנאי. המאשימה סבורה כי לנוכח התסקיר יש להחמיר עם הנאשם ולכן יש למקם את עונשו של הנאשם ברף האמצעי – עליון של המתחם. כמו כן, המאשימה עותרת לחילוט רכבו של הנאשם בטענה שהרכב שימש לצורך ביצוע העבירה.",5.	טיעוני המאשימה לעונש
ME-17-06-52219-192,"ב""כ הנאשם טען כי על אף שלנאשם הרשעות הקודמות, הרי שיש להביא בחשבון שחלק מהרשעותיו ישנות. כמו כן, טען ב""כ הנאשם כי יש להביא בחשבון שהנאשם לא הורשע בעבר בעבירה של נשיאת נשק. לדעת בא כוח הנאשם יש למקם את חומרת העבירה שביצע הנאשם ברף הנמוך כיוון שאין טענה שהנאשם משתייך לארגון טרור או לארגון פשע כלשהו. לדברי בא כוח הנאשם הרקע לביצוע העבירה ברור וידוע – המצב הכלכלי הקשה שבו נתון הנאשם והסביבה בה גדל. בא כוח הנאשם טען כי לנוכח העובדה שהנאשם מכור לסמים הרי ששיקומו של הנאשם גובר על האינטרס הציבורי הכרוך בענישה ממושכת. ב""כ כוח הנאשם הדגיש את העובדה שהנאשם הודה בהזדמנות הראשונה ובכך חסך זמן שיפוטי יקר, וכן את העובדה שהנאשם נטל אחריות על מעשהו. כמו כן, ציין בא כוח הנאשם כי התערובת בתוך מטעני הצינור הייתה מורכבת מחומר שמקורו בזיקוקים, וכי לא מדובר בתערובת שיש בה כדי לגרום להדף, ומכאן שפוטנציאל הנזק של העבירה פחות גדול ממה שנטען. בנוגע לתסקיר טען ב""כ הנאשם כי כל הנסיבות המפורטות בתסקיר צריכות להוביל למסקנה שראוי לנקוט בעניינו של הנאשם בגישה שיקומית.",6.	טיעוני הנאשם לעונש
ME-17-06-52219-192,"לאור כל האמור טען ב""כ הנאשם כי המתחם לו טענה המאשימה גבוה מדי, אם כי ב""כ הנאשם לא הציע מתחם אחר, אלא הסתפק בבקשה לגזור על הנאשם עונש מינימלי שלא יחרוג ממאסר על תנאי.",6.	טיעוני הנאשם לעונש
ME-17-06-52219-192,"לעניין חילוט הרכב ציין ב""כ הנאשם כי הרכב נמכר זה מכבר תמורת 7,000 ₪ בלבד, וכי משפחת הנאשם השתמשה בתמורה שקבלה, כך שבקשת החילוט הפכה להיות לא אקטואלית.",6.	טיעוני הנאשם לעונש
ME-17-06-52219-192,"עבירות הנשק, המפורטות על חלופותיהן השונות בסעיף 144 לחוק העונשין, הן עבירות שעניינן בהגנה על הערך החברתי היסודי והבסיסי ביותר - שלום חייו ושלמות גופו של האדם. פגיעתן של עבירות הנשק בערך החברתי המוגן היא קשה וחמורה:",	דיון והכרעה
ME-17-06-52219-192,"(ע""פ 6371/11 מדינת ישראל נ' אנס הייבי [פורסם בנבו] (18.12.11)).",	דיון והכרעה
