verdict,text,part
SH-20-07-20154-824,"חוק העונשין, תשל""ז-1977: סע'  40ד(א), 144(א)",nothing
SH-20-07-20154-824,"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  47",nothing
SH-20-07-20154-824,חוק-יסוד: כבוד האדם וחירותו,nothing
SH-20-07-20154-824,"תקנות סדר הדין הפלילי, תשל""ד-1974",nothing
SH-20-07-20154-824,"הנאשם הורשע בתאריך 20.8.23, לאחר ניהול משפט, בעבירה של החזקת נשק ותחמושת לפי סעיף 144(א) רישא וסיפא לחוק העונשין התשל""ז 1977.",רקע: 
SH-20-07-20154-824,"על פי עובדות כתב האישום בהן הנאשם הורשע, החל ממועד לא ידוע ועד תאריך 23.6.20, הנאשם החזיק במכולה שעמדה במרחק קצר מביתו ברובה אוויר דמוי רובה סער 16M שהוסב לירי תחמושת בקליבר 45*5.56 מ""מ ומכיל חלקים של כלי נשק תקניים, והוא יורה ומסוגל להמית. הנשק הוחזק כשהוא עטוף בניילון.",רקע: 
SH-20-07-20154-824,בנוסף החזיק הנאשם בסמוך לנשק 2 קופסאות תחמושת.,רקע: 
SH-20-07-20154-824,בקופסא אחת החזיק הנאשם 12 מחסניות המכילות 30 כדורים כל אחת בקליבר תואם ובקופסא השנייה החזיק שקית שבה כ-100 כדורים בקליבר תואם.,רקע: 
SH-20-07-20154-824,הראיה המרכזית אשר קשרה את הנאשם למיוחס לו היא טביעת אצבע אשר הוטבעה על כת הרובה וכן ראיות נסיבתיות נוספות ובהן תיעוד מסוגים שונים ממכשיר הטלפון של הנאשם. גרסת הנאשם נדחתה כמתפתחת ובלתי מהימנה.,רקע: 
SH-20-07-20154-824,"נקבע, כי הנאשם לא הצליח להעמיד תשתית ראייתית לתרחיש חלופי סביר. כמו כן, נדחה גרסתו כי מדובר לכל היותר ב'החזקה רגעית'. נקבע, כי גם אם בני משפחה נוספים מעורבים בהחזקת הנשק, הדבר אינו מפחית מאחריות הנאשם למעשה העבירה.",רקע: 
SH-20-07-20154-824,"בנוסף בית המשפט התריע במסגרת הכרעת הדין כי הוא שוקל להטיל על הנאשם הוצאות משפט בגין התנהלותו הדיונית במהלך המשפט ואפשר לו להתייחס למרכיב זה, דבר שלא נעשה עד לכתיבת שורות אלה.",רקע: 
SH-20-07-20154-824,"במסגרת פרשת העונש, נוכח גילו של הנאשם בעת ביצוע העבירה, הופנה לקבלת תסקיר שירות המבחן. תסקיר נרחב ומפורט הוגש בתאריך 5.6.24.",רקע: 
SH-20-07-20154-824,"התסקיר מפרט את קורות הנאשם, רווק כבן 24, מתגורר עם משפחתו. הנאשם אינו עובד ומוכר כנכה בשיעור 100% בשל אירוע ירי במהלכו נפגע.",רקע: 
SH-20-07-20154-824,לנאשם 18 אחים ואחיות.,רקע: 
SH-20-07-20154-824,אביו של הנאשם נרצח באירועי שביעי באוקטובר כשהיה בדרכו לעבודה בתחום החקלאות בקיבוצי העוטף. אמו של הנאשם בשנות החמישים לחייה.,רקע: 
SH-20-07-20154-824,"הנאשם מסר, כי אביו לא היה מעורב בטיפול ובחינוך של אחיו, ואמו היא הדמות המשמעותית בחייו. בד בבד תיאר כי גם אמו התקשתה להיות מעורבת בחייהם של הילדים, נוכח דאגתה למשק הבית שכלל ילדים רבים.",רקע: 
SH-20-07-20154-824,"הנאשם שיתף עוד, כי אחותו נרצחה בעקבות סכסוך במשפחתו, ותאר תחושות של פחד ושל חוסר המוגנות שחש לאורך חייו.",רקע: 
SH-20-07-20154-824,"הנאשם השלים שמונה שנות לימוד בלבד ואינו יודע לכתוב בערבית. לדבריו, חווה קשיים לימודיים עד שחדל מלהגיע לבית הספר. בנוסף, מצבה הכלכלי של המשפחה הביא לנטילת אחריות מצדו ומגיל 17 החל לעבוד בעבודות גינון, למשך כשלוש שנים, עד שנפצע.",רקע: 
SH-20-07-20154-824,"הנאשם סיפר, כי נורה במסגרת סכסוך פעיל בתוך המשפחה. הנאשם נורה ברגלו ובבטנו, שהה כעשרים ימים בטיפול נמרץ, וכשלושה חודשים נוספים במחלקת שיקום. לאחר מכן, נאלץ לעבור ניתוחים נוספים הואיל ונחבל בשנית. מהמסמכים הרפואיים עולה, כי לנאשם בעיות אורתופדיות ואורולוגיות, הותקן לו קטטר שתן קבוע, והוא נדרש לאישפוזים חוזרים. הנאשם תיאר רגשות בושה בעקבות מצבו הרפואי הגלוי לעין, ועל כן הוא נמנע מאינטראקציות חברתיות.",רקע: 
SH-20-07-20154-824,"הנאשם תיאר התמודדות עם מספר אירועים טראומטיים ובהם רצח אחותו, פציעתו מירי, רצח אביו. הנאשם תיאר קשיי שינה, עוררות יותר, זיכרונות חודרניים, והימנעות ממצבים מסוימים. חוות דעת פסיכיאטרית בעניינו מצביעה על כך שמתמודד עם תסמינים דיכאוניים ופוסט טראומתיים. לאחר אירועי השבעה באוקטובר, הנאשם לא יצר קשר עם עובדת סוציאלית אליה הופנה.",רקע: 
SH-20-07-20154-824,"הנאשם נעדר הרשעות קודמות, והוא שלל שימוש בחומרים משני תודעה.",רקע: 
SH-20-07-20154-824,"הנאשם מודה בביצוע העבירה ולוקח אחריות בגינה. לדבריו, לאחר שנפגע מצבו הפיזי והנפשי היה קשה, הוא חש פחד וחוסר מוגנות נוכח הסכסוך, ואי ההתערבות של גורמי אכיפת החוק.",רקע: 
SH-20-07-20154-824,"לדבריו, משפחתו הביאה לו את הנשק להחזקה בביתו, לצורך הגנה עצמית והגברת הביטחון העצמי והגברי.",רקע: 
SH-20-07-20154-824,"שירות המבחן התרשם כי הנאשם ביצע את העבירה על רקע הצורך בריצוי של הסובבים אותו, ועל רקע מצבו הרפואי והנפשי. הרושם הוא כי הנאשם התמודד באופן עצמאי והישרדותי עם אירועים קשים שחווה, התקשה להסתגל למערכת החינוכית, והרגיש בדידות, דבר שהשפיע על עיצוב אישיותו ועל היכולת שלו לתקשר באופן בין אישי.",רקע: 
SH-20-07-20154-824,"בתקופת ביצוע העבירה, הנאשם היה נתון בתחושות תסכול וחוסר אונים מול תדמיתו הגברית שנפגעה, ובעקבות זאת אימץ דפוסי התמודדות לקויים ומכשילים, גם במחיר של עבירה על החוק. הרושם הוא כי לנאשם קושי בוויסות דחפים, ללא חשיבה מעמיקה על השלכות מעשיו ועל המחירים האישיים שמשלם על כך. מכאן הערכת הסיכון בעניינו.",רקע: 
