verdict,text,part
SH-19-02-46935-128,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 10",nothing
SH-19-02-46935-128,"הנאשם הורשע על פיה הודאתו ובמסגרת הסדר טעון בעבירות של החזקת סם שלא לצריכה עצמית לפי סעיף, 7(א) בצירוף 7(ג) רישא לפקודת הסמים המסוכנים (נ""ח) תשל""ג -1973. החזקת כלים להכנת סם שלא לצריכה עצמית, לפי סעיף 10 רישא לפקודת המסים המסוכנים.",גזר דין (ללא הרשעה)
SH-19-02-46935-128,"על פי הנטען בכתב האישום, ביום 5.4.2017 בשעה 17:00 או בסמוך, החזיק הנאשם בביתו, ביחידת דיור בחצר הבית שברחוב השיטה 16 בישוב בית אריה עופרים, סם מסוכן מסוג קנבוס וכלים המשמשים לשימוש בו כמפורט להלן: 158.44 גרם בארגז לבן ובו שקית אדומה המכילה את הסם, קופסת קרטון שחורה ובה 4 חבילות נייר מגולגל, 2 מספריים ו-3 מצתים המשמשים להכנת סם. בארון מתחת לכיור המטבח כלי שימוש לסם מסוג באנג שקוף. בשידה בחדרו של הנאשם, משקל שחור כסוף ושלושה מכשירים להכנת סם מסוג קססונית.",גזר דין (ללא הרשעה)
SH-19-02-46935-128,"במסגרת הסדר הטעון הוסכם בין הצדדים, כי הנאשם יופנה לקבלת תסקיר מבחן, כאשר הצדדים יבואו בדברים פעם נוספת לאחר הגשתו, כאשר עמדת המאשימה הינה בכל מקרה להרשעה.",גזר דין (ללא הרשעה)
SH-19-02-46935-128,"בתסקיר מיום 31.5.2021 שהוגש צוין, כי הנאשם כבן 29 ילדי אתיופיה עלה לישראל בשנת 1998, מתגורר עם ארוסתו בדירה שכורה בבית אריה. עובד משך כ-5 שנים כמנהל עבודה בחברת לוגיסטיקה. הנאשם השלים 12 שנות לימוד ובגרות מלאה, שירת שירות צבאי מלא כמכונאי מסוקים בחיל האוויר. הנאשם משולב במעגל התעסוקה מגיל צעיר, נוכח העובדה כי נאלץ לסייע בפרנסת המשפחה, ואף כיום מסייע לאמו.",	תסקיר שרות המבחן:
SH-19-02-46935-128,"הנאשם מקיים מערכת זוגית מזה שנים רבות, והוא עתיד להינשא עם בת זוגו בזמן הקרוב. הנאשם נטל אחריות מלאה למעשים, ותיאר שימשו אינטנסיבי בסם באותה עת. שרות המבחן הוסיף, כי הנאשם הצליח לערוך התבוננות ביקורתית אודות התנהלותו השולית והביע חרטה על מעשיו. בדיקות שתן שמסר הנאשם מצאו נקיות. בנוסף, הביע הנאשם נכונות ראשונית להשתלב בהליך טיפולי ייעודי בתחום ההתמכרויות. בנסיבות אלו המליץ שרות המבחן על דחייה למשך 3 חודשים- כדי לבחון את יכולתו להיתרם מההליך הטיפולי, וכן בתסקיר המשלים מיום 11.10.2021 עדכן שרות המבחן, כי נוצר קשר מיטבי עם המטפל, וכן הקשר הטיפולי מהווה עבורו מרחב פתוח- בו הוא משתף בהתמודדויותיו ורוכש מיומנויות אדפטיביות להתמודדות עם קשייו. אף הדיווח מגורמי בטיפול במחלקה לשירותים חברתיים בבית שמש הינה חיובית. העדכון מהמטפל אף הוא חיובי- הנאשם מגיע לפגישות ומוסר בדיקות שתן שנמצאו נקיות. צוין, כי הנאשם מתנהל באופן אחראי בטיפול, משתף בקשייו ומביע מוטיבציה. נוכח טעמים אלו- רואה שרות המבחן חשיבות לאמץ את הפן הטיפולי-שיקומי- במסגרת צו מבחן.",	תסקיר שרות המבחן:
SH-19-02-46935-128,"בהתייחס לסוגיית ההרשעה ממליץ שרות המבחן להימנע מהרשעתו של הנאשם, נוכח גילו הצעיר יחסית, היותו נעדר דפוסים שוליים ועברייניים, אשר הפיק את הלקח ממעורבותו בהליך זה, התגייסותו להליך טיפולי ושיתוף הפעולה שלו, וכדי להימנע מפגיעה אפשרית בו.",	תסקיר שרות המבחן:
SH-19-02-46935-128,בנסיבות אלו הומלץ על הטלת צו שירות לתועלת הציבור בהיקף 150 שעות לצד צו מבחן.,	תסקיר שרות המבחן:
SH-19-02-46935-128,"ב""כ המאשימה הפנתה לעובדות כתב האישום המתוקן בהן הודה הנאשם, גילו, העדר עבר פלילי וכן לערכים המוגנים בהם פגע הנאשם במעשיו. המאשימה ביקשה לקבוע מתחם עונש הנע על הציר שבין 6-12 חודשים. בהתייחס לתסקיר, ביקשה לדחות את המלצותיו, לרבות המלצתם בסוגיית ההרשעה, בהעדר הוכחת נזק קונקרטי- תנאי שנקבע בפסיקה המנחה, כתנאי מכריע לצורך הכרעה בסוגיה זו . על הנאשם ביקשה לגזור מאסר על דרך עבודות השירות, לצד מאסר על תנאי, פסילה בפועל, וכן פסילה על תנאי, קנס התחייבות וחילוט מוצגים.",	תמצית טיעוני הצדדים:
SH-19-02-46935-128,"ההגנה ביקשה לאמץ את המלצות התסקיר, נוכח התיקון שנעשה בכתב האישום, הטעמים עליהם עומד שירות המבחן, וכן התהליך הטיפולי אותו עבר הנאשם במסגרת הקשר עם שרות המבחן. הסנגור הוסיף, כי קיימת מגמת ריכוך בפסיקה בכל הנוגע לסוגיית ההרשעה, בנסיבות בהן המדובר בבחור צעיר.",	תמצית טיעוני הצדדים:
SH-19-02-46935-128,"הנאשם בסיום הביע חרטה על מעשיו, והוסיף שכיום הוא במקום אחר, כך לדבריו. נישא לבת זוגו, ומביע שאיפות ורצון לפתוח דף חדש.",	תמצית טיעוני הצדדים:
SH-19-02-46935-128,"אומר כבר עתה, קיימת לטעמי הצדקה להורות על ביטול ההרשעה במקרה זה, והעדפת רכיבי ענישה שיקומיים כפי שממליץ שרות המבחן, זאת משום הנימוקים הבאים:",	דיון:
SH-19-02-46935-128,"הנאשם הינו בחור צעיר יחסית כבן 29 נעדר הרשעות קודמות. מאז ביצוע העבירה חלפו כמעט חמש שנים- במועדי ביצועה היה הנאשם כבן 24. בהתאם לפסיקה המנחה ישנו מקום להתחשב בגילו הצעיר של נאשם בעת גזירת העונש. (ראו: ע""פ 6961/17 אבו אלקיעאן נגד מדינת ישראל [פורסם בנבו] (7.3.18).",	דיון:
SH-19-02-46935-128,הנאשם הודה ונטל אחריות על מעשיו. הנאשם נעדר עבר פלילי וזו הסתבכותו הראשונה והיחידה בפלילים.,	דיון:
SH-19-02-46935-128,"המדובר אומנם בכמות יחסית גדולה של החזקת סם שלא לצריכה עצמית במשקל 158.44. וכן החזקת כלים. בשרות המבחן מסר הנאשם, כי החזיק את הסם לשימושו העצמי, נוכח שימושו האינטנסיבי באותה עת בסמים-רכש כמות גדולה במחיר זול. בנוסף, המדובר בסם מסוג ""קנביס"" אשר נמנה על קבוצת הסמים הקלים.",	דיון:
SH-19-02-46935-128,"להתרשמות שרות המבחן המדובר בבחור נעדר דפוסים שוליים ועברייניים מושרשים, בעל יכולות וכוחות, אשר מתפקד באופן תקין ומסתגל במסגרות חייו השונות, אשר הפיק לקח ממעורבותו בביצוע העבירה. קביעה זאת הינה על אף הנסיבות האישיות בהן צמח. (ראו: תסקיר מיום 31.5.2021 עמוד 4 פיסקה 2. תחת הכותרת : הערכת הסיכון לעבריינות והסיכוי לשיקום).",	דיון:
SH-19-02-46935-128,"הנאשם נטל חלק בהליך שיקום וטיפול, ואכן הדיווח שהתקבל בעניינו מכל המסגרות אליהן הופנה, הינה חיובית. כל בדיקות השתן שמסר הנאשם נמצאו נקיות משרידי סם.",	דיון:
SH-19-02-46935-128,"המלצת שירות המבחן הינה לסיום ההליך באי-הרשעה, נוכח גילו הצעיר יחסית של הנאשם, היותו נעדר דפוסים שוליים ועברייניים, וכן ובעיקר, התגייסותו להליך טיפולי ושיתוף הפעולה שלו עמם. בהקשר זה כבר ציינתי בהחלטה אחרת, כי הרשעה בעבירה לפי פקודת הסמים המסוכנים עלולה לגרום לנאשם נזק רב, ולסגור בפניו מסלול של לימודים או עיסוק שהוא מעוניין בו, ודאי ביחס לנאשם שמעצב בשלב זה את עתידו המקצועי. כאמור – אף מטעם זה ממליץ שרות המבחן להימנע מהרשעת הנאשם. בנוסף, וכפי שציין הסנגור בצדק, קיימת בפסיקה בעת האחרונה מגמה של הגמשת הדרישה בדבר הוכחת נזק קונקרטי לעתידו התעסוקתי או השיקומי של נאשם. בבית המשפט העליון עלתה לדיון טענה, מוצדקת בבסיסה, שנאשמים צעירים הנמצאים בראשית גיבוש דרכם המקצועית, מתקשים להוכיח את הנזק המקצועי שייגרם מהרשעתם, שכן זה טרם ידוע. נקבע במסגרת אותה החלטה, כי אין מקום להתחשב בגיל הנאשם, בייחוד משום חומרת העבירות שעבר הנאשם באותו המקרה. (ראו: רע""פ 3989/15‏  שי גוזלאן נ' מדינת ישראל [פורסם בנבו] (9.8.15)). בהתאם להחלטה זו קבע הרכב בית המשפט המחוזי (מרכז-לוד) שמכאן יש ללמוד שבין שני הפרמטרים הנלקחים בחשבון לצורך בחינת שאלת אי ההרשעה, מתקיימת מעין ""מקבילית כוחות"", כאשר ככל שמעשי העבירה חמורים יותר, כך אין להסתפק בפגיעה כללית ועתידית, אלא נדרשת פגיעה קונקרטית, ברורה ומוחשית יותר, ולהיפך – ככל שמעשי העבירה קלים יותר, ניתן להסתפק בפגיעה כללית יותר, לרבות תוך התחשבות בעובדה שמדובר בצעירים המצויים בראשית דרכם ושעתידם עוד לפניהם, כל זאת בתנאי שמלכתחילה אכן המדובר בעבירה מהסוג ומהנסיבות המצדיקות בחינת האפשרות לוותר על ההרשעה מבלי שהדבר יפגע באופן חמור באינטרס הציבורי. (ראו: ע""פ 24457-03-15 פבל גוטרמן נ' מדינת ישראל [פורסם בנבו] (30.08.15) סעיף 69 לפסק הדין).",	דיון:
SH-19-02-46935-128,"בענייננו, אין חולק כי המדובר בעבירה שבנסיבותיה (כמפורט בכתב האישום המתוקן), אינה מצויה ברף חומרה גבוה, ועל כן ניתן לטעמי לקבוע כי הדרישה להוכחת נזק ממשי וקונקרטי במקרה זה הינה מופחתת, ודי בטעמים שהובאו לעיל, כדי לבסס מסקנה מספקת בנסיבות העניין לפגיעה כללית בעתידו התעסוקתי של הנאשם, המצדיקה את ביטול ההרשעה.",	דיון:
SH-19-02-46935-128,"ממכלול הטעמים שהובאו לעיל, ראיתי לאמץ את עמדת ההגנה ולהורות על סיום הליך באי-הרשעה, זאת לצד צו של""צ, מבחן, וחתימה על התחייבות.",	דיון:
SH-19-02-46935-128,"אשר על-כן, הנני מורה כדלקמן:",	דיון:
SH-19-02-46935-128,"הרשעת הנאשם בדין מבוטלת, וההליך מסתיים באי-הרשעה, תוך קביעה שהנאשם ביצע את עבירה של החזקת סמים שלא לצריכה עצמית החזקת כלים להכנת סם שלא לצריכה עצמית.",	דיון:
SH-19-02-46935-128,"צו שירות לתועלת הציבור בהיקף של 150 שעות במחלקה לשירותים חברתיים בכפר-סבא. מובהר לנאשם, שככל ולא ימלא אחר צו השל""צ, ניתן יהיה להפקיעו, להרשיעו, ולגזור דינו מחדש.",	דיון:
SH-19-02-46935-128,צו מבחן למשך שנה.,	דיון:
SH-19-02-46935-128,התחייבות בסך 3000 ₪ להימנע מביצוע העבירה בה הורשע בכתב האישום המתוקן וזאת למשך שנה מהיום. רשמתי לפניי את התחייבותו של הנאשם.,	דיון:
SH-19-02-46935-128,הסם וכן המוצגים יושמדו.,	דיון:
