verdict,text,part
SH-19-10-31827-559,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 37א",nothing
SH-19-10-31827-559,"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ג(ב), 40ד, 40ה, 40ו, 40ז, 40ח, 216א(1), 40יא, 40יט",nothing
SH-19-10-31827-559,"ב-4 התיקים שבכותרת ניתנו 2 הכרעות דין ב-2 מועדים בפני מותבים שונים. הכרעת הדין הראשונה נתנה ב-6.12.20, לאחר שהנאשם הודה בעובדות כתב האישום המתוקן ב-ת""פ 31827-10-19 (להלן: התיק העיקרי) בפני כב' הש' טל לחיאני שהם והורשע ב-החזקת סמים שלא לצריכה עצמית, עבירה לפי סעיפים 7(א) ו-7(ג) רישא ל-פקודת הסמים המסוכנים [נוסח חדש], התשל""ג–1973 (להלן: פקודת הסמים). לאחר הרשעתו הופנה הנאשם לשירות המבחן לעריכת תסקיר בעניינו. הדיונים נדחו מעת לעת מסיבות שונות, לרבות חילופי מספר מותבים, עד שהתיק הועבר לשמיעה לפניי.","כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
SH-19-10-31827-559,"הכרעת הדין השניה ניתנה ב-2.4.23, אף היא בהסדר טיעון, במסגרתו צורפו לתיק העיקרי 3 תיקים, שגם בהם הוגשו כתבי אישום מתוקנים, הנאשם הודה בעובדותיהם והורשע ב-התנהגות פרועה במקום ציבורי, עבירה לפי סעיף 216א(1) ל-חוק העונשין, התשל""ז–1977 (להלן: חוק העונשין) וב-2 עבירות החזקת סם לצריכה עצמית, לפי סעיפים 7(א) ו-7(ג) סיפא ל-פקודת הסמים.","כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
SH-19-10-31827-559,ב-4 כתבי האישום המתוקנים מתוארים 4 האירועים הבאים לפי הסדר הכרונולוגי:,"כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
SH-19-10-31827-559,"בתיק העיקרי – ב-16.9.18 נתפסו בבית הנאשם, ברח' טרומפלדור 22 באשדוד (להלן: הבית), במקומות שונים בבית (בארון מעל המקרר, בארון הבגדים, בשקית מעל המקרר ובמגירה בחדר השינה) 49.1793 גרם נטו קנבוס (להלן: האירוע הראשון). אקדים את המאוחר ואציין כי הנאשם הודה בביצוע עבירת החזקת סמים שלא לשימוש עצמי עוד ביום 6.12.20, בפני כב' הש' טל לחיאני שהם. בפני שירות המבחן טען כי הסמים הוחזרו לשימושו העצמי, אך הוא לא מעוניין לנהל הוכחות בנושא זה ומבקש לסיים את כל ההליכים התלויים ועומדים נגדו, כדי לשקם את חייו ולפנות לדרך חדשה. משכך, ובהינתן כי לא הוגשה בקשה לחזרה מהודיה, אין בשינוי זה כדי להשפיע על הרשעתו ואף לא על מתן המשקל להודאתו ולחרטה שהביע על מעשיו, הכל כפי שיבואר בהמשך.","כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
SH-19-10-31827-559,"ת""פ 52031-01-21 – ב-5.2.19, בשעה 3:18, הגיע הנאשם לרח' שבי ציון באשדוד (להלן: המקום) יחד עם קטין יליד שנת 2001 (להלן: הקטין). במקום ישבו טקליט גברהב (להלן: טקליט) וחברו מבראטו אברלה (להלן: מבראטו). טקליט, המכיר את הקטין פנה אל הקטין ודרש לשלומו. בשלב זה הנאשם השליך אבן על כניסה לבית עסק (להלן: האירוע השני). גם כאן אקדים את המאוחר ואציין כי הנאשם הודה בעובדות כתב אישום זה בדיון ב-2.4.23. בפני שירות המבחן טען אמנם כי לא זרק אבן, אולם הודה בכך שהתיז גז פלפל שהיה ברשותו. הודאה זו עונה לדרישות יסודות עבירת התנהגות פרועה במקום ציבורי ואף עונה על דרישות יסודות עבירה חמורה יותר, כך שאין בשינוי זה כדי להשפיע על הרשעתו בעבירה ואף לא על מתן המשקל להודאתו ולחרטה שהביע על מעשיו, כפי שיפורט בהמשך.","כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
SH-19-10-31827-559,"ת""פ 24512-01-21 – ב-26.10.19, בשעה 3:30 או בסמוך לכך, החזיק הנאשם על גופו 14.63 גרם קנבוס, לצריכתו העצמית  (להלן: האירוע השלישי).","כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
SH-19-10-31827-559,"ת""פ 28856-08-22 – ב-10.10.21, בשעה 18:40 או בסמוך לכך, החזיק הנאשם בצמוד לדלת הכניסה לדירה ברח' יצחק שדה 7 באשדוד, 60.49 גרם נטו קנבוס לצריכתו העצמית (להלן: האירוע הרביעי).","כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
SH-19-10-31827-559,"ב-2.4.23, לאחר הצגת הסדר טיעון השני נשמעו טיעונים הצדדים לעונש, תוך התייחסות הצדדים לשאלת שיתוף הפעולה של הנאשם עם שירות המבחן. בתסקיר מ-1.3.21 צוין כי הנאשם לא התייצב לפגישה, וכשהתייצב – עשה זאת ללא תיאום מראש. בתסקיר מ-12.7.21, צוין כי הנאשם לא הביע נכונות לשתף פעולה. בנוסף הוגשה חוות דעת של מר סמי גבאי, קרימינולוג שיקומי. לאחר ששמעתי דברי הנאשם, שביקש הזדמנות נוספת לשתף פעולה עם הליך טיפולי – הופנה הנאשם שוב לשירות המבחן ובמקביל הופנה לקבלת חוות דעת הממונה על עבודות השירות. בתסקיר מ-13.7.23 עלה כי הנאשם התקשה לדבר בעקביות על עצמו ועל אודות העבירות שביצע ושירות המבחן בא בהמלצה להשית על הנאשם מאסר שירוצה בעבודות שירות. מועד דיון השלמת הטיעונים לעונש נדחה מעת לעת מסיבות שונות, לרבות בשל מצב החירום ולבסוף הדיון התקיים ב-22.1.24, הכל כפי שיפורט בהמשך.","כתבי האישום, הסדר הטיעון, הכרעות הדין והשתלשלות ההליך"
