verdict,text,part
ME-15-04-52882-935,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  1, 3(ב), 13, 19א, 31(6), 31(6)(א)., 36, 36(א), 36א, 36א(א), 36א(ב), 37א",nothing
ME-15-04-52882-935,"חוק העונשין, תשל""ז-1977: סע'  40יא",nothing
ME-15-04-52882-935,"הנאשם, יליד 83', הורשע על פי הודייתו בעובדות כתב אישום, אשר תוקן במסגרת הסדר טיעון, בעבירה של סחר בסם מסוכן – עבירה לפי סעיפים 13 + 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 (להלן: פקודת הסמים).",nothing
ME-15-04-52882-935,"במועדים הרלוונטיים הופעל אדהם סאלם כסוכן על ידי משטרת ישראל  (להלן: הסוכן), ורכש בהוראתה ובכספה כלי נשק, תחמושת וסמים.",1.	עובדות כתב האישום המתוקן בתמצית
ME-15-04-52882-935,"בתאריך 11/10/14 נפגשו הסוכן והנאשם, וסוכם כי הנאשם ימכור לסוכן סם מסוכן מסוג אקסטזי (MDMA) בכמות של 500 כדורים (להלן: הסם), תמורת סך של 17,500 ₪ (להלן: עסקת הסם), וזאת לאחר מספר שיחות בנדון שהתקיימו בין השניים בימים שקדמו למועד זה. בתאריך 12/10/14 הודיע הנאשם לסוכן כי אינו מחזיק במכלול הכדורים שסיכמו בעסקה, וכי יוכל למכור לו 100 כדורי אקסטזי במחיר של 3,500 ₪ (להלן: עסקת הסם השנייה). בהמשך, בשעה 18:30 לערך, נפגשו הנאשם והסוכן ברחוב אח""י אילת בקרית חיים, כשהנאשם הגיע למקום ברכב מסוג סובארו, מ.ר. 32-145-23 (להלן: הרכב). הסוכן נכנס לרכב והשניים נכנסו לחניון סמוך, יצאו מהרכב, והנאשם אמר לסוכן כי יש בידיו 100 כדורי אקסטזי, וכי בימים הקרובים יהיו בידיו 400 כדורים נוספים. במעמד הזה, מסר הסוכן לנאשם 3,500 ₪ עבור 100 הכדורים, והנאשם מסר לסוכן שקית ניילון ובה 99 כדורי MDMA, כפי שנקבע בבדיקות המעבדה. (להלן: עסקת הסם הראשונה).",1.	עובדות כתב האישום המתוקן בתמצית
ME-15-04-52882-935,"בתאריך 6/11/14 שוחחו הסוכן והנאשם, וסוכם כי הנאשם ימכור לסוכן סם מסוכן מסוג אקסטזי (MDMA) בכמות של 500 כדורים, תמורת סך של 15,000 ₪ (להלן: עסקת הסם הנוספת). בהמשך לשיחה המתוארת לעיל ולשיחות טלפוניות נוספות בין הסוכן והנאשם, קבעו הסוכן והנאשם להיפגש עוד באותו היום לצורך ביצוע עסקת הסם הנוספת. בשעה 20:15 לערך, הגיע הסוכן לכפר יאסיף, שם נקבע המפגש לצורך ביצוע העסקה הנוספת, והנאשם הגיע למקום ברכב הסובארו. הסוכן מסר לנאשם סך של 15,000 ₪ עבור 500 הכדורים, ואז עלה לרכב והשניים החלו לנסוע באזור. במהלך הנסיעה, מסר הנאשם לסוכן חמש שקיות ובהן 497 כדורי MDMA, כפי שנקבע בבדיקות המעבדה. לאחר מכן, עצר הנאשם את הרכב, הסוכן ירד מן הרכב והנאשם עזב את המקום.",1.	עובדות כתב האישום המתוקן בתמצית
ME-15-04-52882-935,"הנאשם הודה בעובדות כתב האישום אשר תוקן, לאחר שנשמע חלק מהראיות, והנאשם חזר בו מכפירתו. הצדדים הסכימו כי הטיעון לעונש יהיה חופשי.",הסדר הטיעון
ME-15-04-52882-935,"המאשימה עתרה להכריז על הנאשם ""סוחר סמים"", בהתאם לסעיף 36(א) לפקודת הסמים, ולהורות על חילוטם של כספים שנתפסו בביתו. לשם כך עתרה לקיים במסגרת הטיעון לעונש דיון בעניין החילוט, לאחר שהצדדים יגישו ראיותיהם בסוגיה זו, לרבות בהתאם לאמור בתקנה 3(ב) לפקודת הסמים.",הסדר הטיעון
ME-15-04-52882-935,"ההגנה ביקשה להמנע מהכרזה על הנאשם סוחר סמים, ולהכריע בשאלה על יסוד ראיות שיובאו. כן עתרה להמנע מחילוט הכספים שנתפסו, בטענה כי הם כשרים, חלקם הניכר אינו שייך לנאשם, אלא של בני משפחתו ולכן לא ניתן לחלטם, כפי  שיוכיח באמצעות ראיות שיביא בישיבה הקבועה לטיעון לעונש.",הסדר הטיעון
ME-15-04-52882-935,"משכך, נדחה הדיון בשאלת הכרזתו של הנאשם סוחר סמים לשלב הטיעון לעונש.",הסדר הטיעון
