verdict,text,part
SH-18-03-21678-419,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 36א(א), 36א(ב)",nothing
SH-18-03-21678-419,"הנאשם הורשע לפניי על יסוד הודאתו בעובדות כתב האישום המתוקן – שניתנה במסגרת הסדר טיעון, ללא הסכמות לעניין העונש – בביצוע עבירה של החזקת סמים מסוכנים שלא לצריכה עצמית, לפי הוראות סעיף 7(א) יחד עם סעיף 7(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973 (להלן – פקודת הסמים המסוכנים).",א.	רקע כללי והסדר הטיעון :
SH-18-03-21678-419,"על פי האמור בעובדות כתב האישום המתוקן, ביום 28.06.17 החזיק הנאשם, בדירתו בתל-אביב, סמים מסוכנים מסוג קנבוס במשקל כולל של 500 גרם נטו. הסמים האמורים הוחזקו כלהלן: (א) במגירה בשידת הטלוויזיה בתוך צנצנת שחורה ושקית שחורה (260.38 גרם נטו); (ב) במגירה על שידת הטלוויזיה בתוך קופסת קרטון (43.51 גרם נטו); ו-(ג) בחדר המקלחת בתוך דלי בצבע ירוק (196.11 גרם נטו). ברשות הנאשם נתפסו גם שלושה משקלים אלקטרוניים.",א.	רקע כללי והסדר הטיעון :
SH-18-03-21678-419,"כמו כן נכללו בכתב האישום בקשות מטעם המאשימה – לפי הוראות סעיף 36א(א) וסעיף 36א(ב) לפקודת הסמים המסוכנים – לקביעה כי הנאשם הוא סוחר סמים ולחילוט ""טלפונים ניידים ו-8,600 ₪ במזומן"", אשר נתפסו ברשות הנאשם.",א.	רקע כללי והסדר הטיעון :
SH-18-03-21678-419,"במסגרת ההליכים המקדמיים לא הגיעו הצדדים לכלל הסכמות, על רקע טענות ההגנה לאי חוקיות החיפוש שנערך אצל הנאשם. התיק הועבר אפוא לשמיעת הראיות (לפני מותב אחר). ואולם, בטרם תחילת שמיעתן התנהל הליך גישור לפניי, שבמסגרתו הגיעו הצדדים להסדר טיעון כלהלן:",א.	רקע כללי והסדר הטיעון :
SH-18-03-21678-419,"במישור הדיוני – הוגש כתב האישום המתוקן, שבמסגרתו הופחתה כמות הסמים בגינה הואשם הנאשם בכמאה גרם.",א.	רקע כללי והסדר הטיעון :
SH-18-03-21678-419,"במישור העונשי – המאשימה הודיעה כי תעתור להשתת עונשי מאסר בפועל, לנשיאה בעבודות שירות, וכן מאסר מותנה, קנס כספי ופסילה על תנאי, בעוד שההגנה לא תוגבל בטיעוניה. לעניין בקשות החילוט הודיעו הצדדים כי יבקשו לקיים דיון וטיעון.",א.	רקע כללי והסדר הטיעון :
SH-18-03-21678-419,"הנאשם הודה אפוא בעובדות כתב האישום המתוקן והורשע על יסוד הודאתו זו, כאמור בפסקה 1 דלעיל.",א.	רקע כללי והסדר הטיעון :
SH-18-03-21678-419,"כראייה לקביעת העונש הגיש ב""כ המאשימה את תדפיס המידע הפלילי של הנאשם (סומן ע/1), בצירוף העתק כתב האישום, הכרעת הדין וגזר הדין של הרשעתו הקודמת האחרונה. כעולה מהתדפיס לנאשם, יליד שנת 1995 (כבן 25 שנים כיום), שתי הרשעות קודמות.",ב.	הראיות לקביעת העונש ותמצית טיעוני הצדדים:
SH-18-03-21678-419,"כעולה מהצרופות, ההרשעה הקודמת האחרונה (ת""פ (שלום חיפה) 48236-11-18 מדינת ישראל נ' גוסיינוב ואח' (10.09.19)) היא בעבירה זהה לעניינו, מיום 10.09.17. על פי עובדות כתב האישום דשם, במועד האמור נתפסו בדירת אמו של הנאשם בחיפה – שהואשמה ביחד עמו – סמים מסוכנים מסוג קנבוס במשקל של 66.01 גרם נטו (להלן – התיק מחיפה).",ב.	הראיות לקביעת העונש ותמצית טיעוני הצדדים:
SH-18-03-21678-419,"בגין התיק מחיפה נגזרה על הנאשם ענישה צופה פני עתיד בלבד. יש לציין, כעולה מפרוטוקול הדיון שם, כי ב""כ הנאשם דשם עתרה לדחיית הדיון לצורך שקילת צירוף התיק לתיק שלפניי, אך על רקע התנגדות ב""כ המאשימה הבקשה נדחתה.",ב.	הראיות לקביעת העונש ותמצית טיעוני הצדדים:
