verdict,text,part
ME-16-11-7970-598,"חוק העונשין, תשל""ז-1977: סע'  499(א)(1)",nothing
ME-16-11-7970-598,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג, 13",nothing
ME-16-11-7970-598,"הנאשם הורשע על יסוד הודאתו במסגרת הסדר טיעון בעבירות של קשירת קשר לביצוע פשע (ייבוא וסחר בסם מסוכן), עבירה לפי סעיף 499(א)(1) לחוק העונשין; ייבוא סם מסוכן, עבירה לפי סעיף 13 לפקודת הסמים המסוכנים והחזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7(א) +(ג) רישא לפקודת הסמים המסוכנים.",	כללי
ME-16-11-7970-598,"במסגרת הסדר הטיעון שנקשר בין הצדדים תוקנו עובדות כתב האישום, וסוכם כי התביעה תגביל עתירתה לעונש של 30 חודשי מאסר ומאסר מותנה, ואילו הסנגור יוכל לטעון באופן חופשי ביחס לרכיבי ענישה אלה. עוד סוכם על חילוט בסך 1,000,000 ₪ מתוך כלל הסכומים שנתפסו במהלך החקירה.",	כללי
ME-16-11-7970-598,"על-פי עובדות כתב האישום המתוקן, במהלך חודש מאי 2006, קשר הנאשם קשר עם א.א (לימים – עד המדינה בפרשה) לייבוא סם מסוכן מסוג קוקאין מפרו, וצירף לתכנית הקשר אדם בשם דוד מיליק (להלן – מיליק) על-מנת שהאחרון ימצא עבורם בלדר. מיליק צירף לתכנית את שמעון בן ניסן, אשר תפקידו היה להביא את הסמים מפרו לישראל (להלן – בן ניסן). תפקידו של א.א היה לרכוש את הסמים בפרו ולהעבירם לבן ניסן.",	עובדות כתב האישום המתוקן
ME-16-11-7970-598,"במסגרת הקשר ביצעו מיליק ובן ניסן שורה של פעולות זיוף על-מנת לאפשר לבן ניסן לצאת מהארץ בזהות בדויה לצורך הבאת הסמים מפרו, תוך שהנאשם מממן את רכישת הסמים והוצאות העסקה בסכום של 24,000 דולר (20,000 דולר לטובת רכישת הסמים ו- 4,000 דולר לטובת הוצאות הנסיעה והשהייה של א.א ובן ניסן בפרו).",	עובדות כתב האישום המתוקן
ME-16-11-7970-598,"לאחר ש-א.א רכש בפרו 10 ק""ג סם מסוכן מסוג קוקאין, חבר א.א לבן ניסן, אשר קיבל את הסמים לידיו, וטס לישראל כשהסמים נמצאים בתוך מזוודה בעלת תחתית כפולה. מיליק עודכן ביחס להעברת הסם מ-א.א לבן ניסן, ובדבר הגעתו הצפויה של בן ניסן לישראל, ואף הסביר לבן ניסן כי אנשי קשר העובדים בנמל התעופה בלימה, יאפשרו לו מעבר בטוח עם הסם המסוכן בידיו.",	עובדות כתב האישום המתוקן
ME-16-11-7970-598,"אין חולק כי עם הגעתו של בן ניסן לישראל, ביום 16.6.06, נתפס הוא על-ידי משטרת ישראל, ובכך נמנעה הפצתו של הסם המסוכן.",	עובדות כתב האישום המתוקן
ME-16-11-7970-598,"הנאשם כפר במיוחס לו, ועל כן החלו להישמע ראיות עד לסיום פרשת התביעה. במסגרת זו, העיד אף עד המדינה, וכן העידו מיליק ובן ניסן, שהורשעו בגין מעורבותם בפרשה עוד בשנת 2007, ודינם נגזר ל-6 ו-4 שנות מאסר, בהתאמה.",	מהלך המשפט והעונשים שנגזרו על מיליק ובן ניסן
ME-16-11-7970-598,"התביעה עמדה בטיעוניה על חומרת מעשיו של הנאשם הן ביחס לעצם ייבוא הסם למדינת ישראל, הן ביחס לסוג הסם, והן ביחס לכמות הסם המשמעותית. נטען כי אלמלא חלוף הזמן המשמעותי מאז מועד ביצוע העבירות, והשינוי שערך הנאשם בחייו מאז אותה תקופה, הענישה הראויה בתיק זה הייתה צריכה לעמוד על שנות מאסר רבות, אף מעבר לעונשים שהוטלו על מיליק ובן ניסן. לשיטת התביעה, יש לראות ברף העליון של הסדר הטיעון ככזה המשקף באופן מתון ומאוזן את כלל הנתונים, ואין מקום לחרוג ממנו לקולא בשל אותם טעמים ששוקללו בו ממילא.",	טיעוני התביעה
ME-16-11-7970-598,"ההגנה עמדה בטיעוניה על חלוף הזמן המשמעותי מאז מועד ביצוע העבירות, והוסבר כי הנאשם אשר ביצע את העבירות בגיל 23, עת גדל בסביבה מורכבת, אינו אותו אדם אשר נותן את הדין היום, כ-12 שנה מאוחר יותר, לאחר שהתחתן ונולדו לו שבעה ילדים (וראה באותו הקשר, גם המסמך שסומן על ידי נע/1).",	טיעוני ההגנה
ME-16-11-7970-598,"נטען כי העמדתו של הנאשם לדין לאחר פרק זמן כה ממושך, ומספר חודשים טרם התיישנו העבירות היא אפשרית על-פי דין, אך יש לראותה ככזו שאינה מתיישבת עם העקרונות העומדים ביסוד התיישנות העבירות, דהיינו – שיכחה, מחילה, והזכות לסיום מהיר של ההליך הפלילי על כל שלביו [וראה בג""צ 6972/96 התנועה למען איכות השלטון בישראל נ' היועץ המשפטי לממשלה ואח' (9.6.1997) אליו הפנתה ההגנה בטיעוניה].",	טיעוני ההגנה
