verdict,text,part
ME-20-08-55855-520,"חוק העונשין, תשל""ז-1977: סע'  34ט(ב), 298, 300(א), 301ב(ב)(1), 301ב(ג)",nothing
ME-20-08-55855-520,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19",nothing
ME-20-08-55855-520,"הנאשם הורשע ברוב דעות ולאחר שמיעת ראיות בעבירה של המתה בנסיבות של אחריות מופחתת, לפי סעיף301ב(ב)(1) לחוק העונשין, תשל""ז-1977 (להלן: ""החוק""), ובעבירה של סחר בסם לפי סעיפים 13 ו–19 לפקודת הסמים המסוכנים (נוסח חדש), תשל""ג-1973.",רקע
ME-20-08-55855-520,"כפי שפורט בהכרעת הדין, הנאשם, יליד 1997, שעבד כמאבטח והחזיק באקדח ברישיון, עסק גם במכירת סמים מסוג קנאביס באמצעות אפליקציית טלגרם. הנאשם היה מוביל את הסם, שנרכש על ידי אחרים, לנקודה עליה הוסכם מראש שם היה מוסר הסם ומקבל את התשלום עבור הסם.",רקע
ME-20-08-55855-520,"המנוח, מחמוד אבו חדיר, יליד 1993, הזמין סם באמצעות האפליקציה (50 גרם קנאביס תמורת 2,000 ₪). הנאשם יצא ברכבו מנתניה לירושלים ביום 14/8/20 לביצועה של העסקה (חלקו אמור היה להיות 350 ₪). בסמוך לשעה 00:30 הגיע הנאשם אל נקודת המפגש שנקבעה באזור הגבעה הצרפתית בירושלים, והתקשר אל המנוח אשר הכווין אותו לנקודת מפגש בשכונת שועפט. הנאשם הגיע למקום, יצא ממכוניתו והמתין למנוח שהגיע לאחר כשתי דקות. כאשר הגיע המנוח, מסר הנאשם למנוח את הסם ולאחר שהמנוח שאל מספר שאלות בנוגע עם איכות הסם, הכניס המנוח את ידו השמאלית לכיס השמאלי במכנסיו אולם במקום להוציא, כמצופה, את התשלום תמורת הסם, הוציא תרסיס גז פלפל, ריסס את הנאשם והחל להימלט מהמקום בריצה אל תוך השכונה. בעקבות ריסוס הגז, נרתע הנאשם מעט לאחור, אך בתוך שניות הוציא את אקדחו, דרך אותו והחל לרוץ בעקבות הנאשם. הנאשם ירה ירייה אחת באוויר ולאחר מכן, כאשר נוכח שהמנוח אינו עוצר, ירה שלוש יריות נוספות תוך כדי ריצה. אחד הקליעים פגע במרכז גופו של המנוח. הנאשם, בשלב זה, סב על עקבותיו, חזר למכוניתו ומשם נסע לביתו בנתניה, ואילו המנוח רץ עוד כ–150 מ', לבסוף התמוטט, פונה לבית חולים, אולם שם נקבע מותו.",רקע
ME-20-08-55855-520,"הגעת הנאשם למקום המפגש, המפגש הראשוני, מסירת הסם, התזת הגז ורתיעת הנאשם, ההימלטות של המנוח ורדיפתו של הנאשם בעקבותיו כולל היריות הראשונה והשנייה, כל אלה מתועדים במצלמה שהייתה במקום. ההמשך, השלב שבו נורו יתר היריות והפגיעה במנוח – אינם מתועדים. בהמשך, מתועדת החזרה של הנאשם למכוניתו ועזיבתו את המקום, כאשר כלל ההתרחשות ארכה פחות משתי דקות.",רקע
ME-20-08-55855-520,"כן יש לציין כי כתב האישום ייחס לנאשם עבירת רצח לפי סעיף 300(א) לחוק העונשין (וכן עבירת סחר בסם), ולאחר שמיעת ראיות, הורשע כאמור הנאשם בעבירה של המתה בנסיבות של אחריות מופחתת.",רקע
ME-20-08-55855-520,"ב""כ המאשימה הפנתה לכך שנפגע הערך של קדושת החיים והעונש המרבי על העבירה בה הורשע הנאשם הנו 20 שנות מאסר, כעמדת המחוקק לעניין העונש הראוי. אמנם הנאשם לא תכנן מראש את מעשיו, אך מידת השליטה העצמית שלו נפגעה, בבחירתו לעסוק במכירת סמים. הנאשם היה זה שעשה שימוש באקדח, ירה מספר יריות, ולבסוף פגע במנוח.",	טיעוני המאשימה
ME-20-08-55855-520,"המתחם לו עתרה המאשימה הנו 16 ועד 20 שנות מאסר, בצירוף פיצויים ומאסר מותנה. נטען, כי את עונשו של הנאשם יש למקם בשליש התחתון.",	טיעוני המאשימה
ME-20-08-55855-520,"המאשימה הפנתה לתסקיר לפיו הנאשם מתקשה להכיל את משמעות מותו של אדם אחר והוא עסוק בהשלכות העונש על עתידו. כן באה הפניה לתסקיר קורבן העבירה ולסבל משפחתו ובאה הפניה לפסיקה לעניין הטלת הפיצוי המקסימלי. לעניין עבירת הסמים נטען למתחם בין 4 חודשים שיכול שירוצו בעבודות שירות ועד לשנים עשר חודשי מאסר, ויש למקם הנאשם בתחתית מתחם זה.",	טיעוני המאשימה
ME-20-08-55855-520,"ב""כ הנאשם הפנה גם לכך שלעת הזו קשה למצוא פסיקה באשר למתחם הראוי לעבירת ההריגה בה הורשע הנאשם (הפנה לתפ""ח 20966-01-21, לפסיקה בנוגע לעבירת ההריגה והמנעד הרחב לגביה). מדובר בענייננו, באחריות מופחתת שעה שהמעשה נעשה עקב קנטור, מבלי שהייתה לנאשם כוונת קטילה או תכנית לעשות כן והמנוח, היה זה אשר בעצם חולל את האירוע. בתיק זה, כך נטען, לא חלה ""תרבות הסכין"", תרבות עבריינית אלימה, אלא מדובר במפגש אקראי במסגרת עסקת סמים ומדובר באירוע אנושי. הנאשם הנו אדם צעיר שמעד, כל חייו לפניו ונטען כי המתחם הראוי בעניינו הנו 8 עד 14 שנות מאסר ויש למקם אותו בשליש התחתון של המתחם. אף שאין להתעלם מעסקת הסמים, היא אינה קשורה לאירוע. הנאשם, כך הוסיף הסנגור, שירת בצה""ל תיפקד ועבד, נעדר עבר פלילי.  האירוע ארך עשרות שניות כאשר הנאשם לא צפה את התקיפה אותה ספג (באמצעות גז הפלפל).",	טיעוני המאשימה
ME-20-08-55855-520,"הנאשם ביקש סליחה ממשפחת הקורבן, הוסיף כי לא היה בכוונתו להרוג אדם, הוא מבין שעליו לקבל עונשו, אך מבקש שיוטל עונש שיאפשר לו להמשיך את חייו.",	טיעוני המאשימה
ME-20-08-55855-520,"במסגרת הטיעונים לעונש העיד אביו של המנוח, עבד אלטיף, אבו חדיר, אשר העיד על הצער הרב באובדן בן צעיר (עדותו הייתה קצרה מאוד).",	טיעוני המאשימה
ME-20-08-55855-520,"מטעם הנאשם העידה אמו, אביבית פלד, אשר ביקשה כי בית המשפט ייקח בחשבון בעת גזירת העונש גם את האסון שנפל על בנה, ושיוכל, לאחר ריצוי עונשו, לחיות את חייו, זאת מבלי שהמעיטה מכאבם של בני משפחת המנוח. לדבריה, אביו של הנאשם עזב את הארץ לפני שנים רבות והקשר שלו עם הנאשם רופף.",	טיעוני המאשימה
ME-20-08-55855-520,"כן הוגשה חוות דעת מטעם סגן אלוף גלעד מילס, שהיה מפקד הפלוגה בה שירת הנאשם בשירות סדיר. בחוות הדעת פורט, בין היתר, כי הנאשם היה ""נקודת אור"" במחלקה המורכבת בה שירת, היה חיל ממושמע, מקצועי, שאפשר היה לסמוך עליו. כן נאמר כי באות פניות לא מעטות לסגן אלוף מילס למתן חוות דעת, אך לא לכולן הוא נרתם, להבדיל מהנאשם.",	טיעוני המאשימה
ME-20-08-55855-520,"תסקיר שירות מבחן שניתן בנוגע עם הנאשם מפרט את נסיבות חייו: רווק, התגורר בנתניה, עבד כמאבטח, שירת שירות מלא בצה""ל והובאו נסיבותיו המשפחתיות. שירות המבחן מפרט, בין היתר, כי הנאשם מכיר בחומרת מעשיו, ומקבל אחריות על התוצאה הקשה. שירות המבחן המליץ להתחשב בגילו הצעיר, בחלקים הנורמטיביים שבאישיותו, בחריגות האירוע ומורכבותו, כמו גם בקבלת אחריות על התנהגותו והמשבר שחווה.",	תסקיר שירות המבחן: 
ME-20-08-55855-520,"תסקיר נפגע העבירה מתייחס לכלל בני משפחת המנוח: הוריו, ולאחיו ואחיותיו. (למנוח זוג הורים ושישה אחים ואחיות). אין זה המקום לפרט האמור בתסקיר, אך ייאמר כי בא פירוט לנזקים הקשים שנגרמו לבני המשפחה כתוצאה ממות המנוח, שהיה דמות משמעותית ואהובה בקרב המשפחה, תוך התמודדות עם תחושות אשמה קשות באשר לשאלה האם היו יכולים לעשות יותר, לקדם הליך גמילה מסמים של המנוח, לעודדו לאמץ אורח חיים בונה ומאורגן יותר ובכך להפחית הסיכון הכרוך באורח חייו. בתסקיר באה התייחסות מפורטת לאב, לאם ולאחיו ואחיותיו של המנוח, והקושי שכל אחד ואחת מהם חווה עקב האירוע: הצער ממשיך ללוותם, מות המנוח אינו נותן להם שקט נפשי והם מתקשים להכיל את האובדן. בתסקיר נפגע עבירה באה המלצה להטיל על הנאשם פיצוי משמעותי.",	תסקיר הקורבן:
