verdict,text,part
ME-20-11-45195-706,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג, 10",nothing
ME-20-11-45195-706,"הנאשם הורשע על יסוד הודאתו בעבירה של החזקת סם שלא לצריכה עצמית, עבירה לפי סעיף 7(א)+(ג) רישא לפקודת הסמים; ובעבירה של הכנת כלים המשמשים להכנת סם, עבירה לפי סעיף 10 לפקודת הסמים.",	  כללי
ME-20-11-45195-706,"על-פי עובדות כתב האישום המתוקן, החזיק הנאשם בדירה בה התגורר יחד עם שותפים אחרים, סמים מסוכנים ארוזים בשקיות פלסטיק, כמפורט להלן:",	  כללי
ME-20-11-45195-706,(א) 113.7 גרם הרואין עבור אחר שזהותו אינה ידועה למאשימה;,	  כללי
ME-20-11-45195-706,(ב) 20 גרם הרואין;,	  כללי
ME-20-11-45195-706,(ג) 29 גרם קוקאין.,	  כללי
ME-20-11-45195-706,"בנוסף, החזיק הנאשם על שידה בחדרו משקל דיגיטלי המשמש לצורך שקילת סמים מסוכנים.",	  כללי
ME-20-11-45195-706,"במסגרת הסדר הטיעון תוקן כתב האישום כאמור, אולם לא גובשה הסכמה לעניין העונש, וכל צד טען על-פי מיטב שיקול דעתו.",	  כללי
ME-20-11-45195-706,"התובע, עו""ד אלירן גלילי, עמד בטיעוניו על הערכים המוגנים שנפגעו כתוצאה ממעשיו של הנאשם, ובהם הפגיעה בביטחון ובריאות הציבור, וכן הנזקים הישירים והעקיפים הנגרמים כתוצאה משימוש בסמים הן למשתמשים והן לחברה בכללותה. נטען כי מטרת החזקת הסמים היא מובהקת, דהיינו - מכירתם וגריפת רווחים משמעותיים. התובע סקר פסקי דין רלוונטיים, ועל בסיס כלל השיקולים טען למתחם הנע בין 3 ל-5 שנות מאסר, תוך שהוסבר כי אלמלא העובדה שחלק משמעותי מהסמים שנתפסו, הוחזקו עבור אחר, הייתה טוענת התביעה למתחם משמעותי יותר. בהתייחס לעונש המתאים, נטען כי נוכח הודאת הנאשם והעדר הרשעות קודמות, ניתן להטיל על הנאשם עונש מאסר המשקף את השליש התחתון של המתחם, וזאת לצד מאסר מותנה וקנס שלא יפחת מ- 5,000 ₪.",	טיעוני הצדדים
ME-20-11-45195-706,"הסנגור, עו""ד מחמוד נעאמנה, התייחס בטיעוניו לאותה חלוקה בין סמים שהחזיק הנאשם עבור עצמו, לבין הכמות המשמעותית שהחזיק עבור אחר. הוסבר כי מדובר בנאשם יליד סודן, השוהה בישראל 9 שנים, עדיין נתון בקשיי הסתגלות ללא מעטפת משפחתית תומכת, ומכאן הסתבכותו בעבירה הנוכחית. הסנגור ביקש ליתן משקל להודאת הנאשם, לתיקון המשמעותי שנערך בכתב האישום ולנסיבות חייו המורכבות. בדומה לתובע, גם הסנגור סקר בטיעוניו מספר פסקי דין, מהם ביקש ללמוד כי בשקלול הנתונים השונים, המתחם שהוצע על-ידי התביעה חמור מדי, והרף התחתון שלו צריך לעמוד, לכל היותר, על 15 חודשי מאסר.",	טיעוני הצדדים
ME-20-11-45195-706,"הנאשם, בדברו האחרון לעונש, הביע חרטה על מעשיו, התייחס לקשיים המאפיינים את תקופת המעצר, לרבות הניתוק ממשפחתו, מילדיו, ופטירת אביו.",	טיעוני הצדדים
ME-20-11-45195-706,"בית המשפט העליון עמד פעמים רבות על החומרה הטבועה בביצוע עבירות סמים, על השפעתן של עבירות אלה על תחומי עבריינות נוספים ועל הצורך להיאבק בהם באמצעות ענישה משמעותית ומרתיעה [ראה לדוגמא ע""פ 211/09 אזולאי נ' מדינת ישראל (22.6.2010); ע""פ 3477/12 מרזוק נ' מדינת ישראל (25.6.2012); ע""פ 810/11 בורגרקר נ' מדינת ישראל (19.5.2011)].",	מתחם העונש ההולם
ME-20-11-45195-706,"במקרה דנן, אין חולק לגבי הערכים המוגנים שנפגעו, דהיינו - הפגיעה בבריאות הציבור, ואף בביטחונו, נוכח ההשפעות הנלוות והשלכות עבירות הסמים על תחומי עבריינות נוספים.",	מתחם העונש ההולם
ME-20-11-45195-706,"לצורך קביעת המתחם יש ליתן את הדעת גם לסוגי הסמים שנתפסו, ובענייננו, מדובר בשני סוגים של סמים הנחשבים סמים ""קשים"" [ראה לדוגמא קביעות בית המשפט העליון ביחס להשפעתו הקשה של סם הקוקאין במסגרת ע""פ 972/11 מדינת ישראל נ' יניב יונה (4.7.2012)].",	מתחם העונש ההולם
ME-20-11-45195-706,"גם משקל הסמים משוקלל במסגרת קביעת המתחם, ובמקרה דנן, מדובר בסמים במשקל משמעותי, ולכך יש לצרף גם את העובדה כי הנאשם החזיק בחדרו משקל אלקטרוני המשמש לשקילת הסמים.",	מתחם העונש ההולם
ME-20-11-45195-706,"לצד האמור לעיל, לא ניתן להתעלם כי במקרה דנן נערך תיקון משמעותי בכתב האישום, באופן שהחזקת 113 גרם מתוך כלל הסמים שנתפסו הייתה עבור אחר. גם אם מבחינה משפטית החזקה ""עבור אחר"" היא החזקה לכל דבר ועניין, ברור כי מדובר בהחזקה פחותה בחומרתה בהיבט העונשי, המאפשר את ראיית הנאשם כסוג של ""מחסנאי"" ביחס לכמות הסם הרלוונטית שהחזיק ""עבור אחר"". החזקה מעין זו אף ממתנת את אותו פוטנציאל לרווח כלכלי עליו עמד התובע בטיעוניו.",	מתחם העונש ההולם
ME-20-11-45195-706,"במילים אחרות - עוצמת הפגיעה בערכים המוגנים בין החזקה ""רגילה"" של 150 גרם סם מסוכן (הרואין וקוקאין) לבין עוצמת הפגיעה בערכים המוגנים בסיטואציה של החזקה שרובה ""עבור אחר"" במשקל דומה, היא עוצמה שונה, ומכאן ההשלכה הברורה על מתחם העונש ההולם.",	מתחם העונש ההולם
ME-20-11-45195-706,"יש אף ליתן את הדעת לעובדה כי במקרה דנן נמנע הנזק הקונקרטי וזאת נוכח תפיסת הסמים טרם הופצו ל""משתמשי הקצה"".",	מתחם העונש ההולם
ME-20-11-45195-706,"בהתייחס למדיניות הענישה הנוהגת, ראיתי להפנות לפסקי הדין הבאים:",	מתחם העונש ההולם
ME-20-11-45195-706,"ע""פ 482/20 מטר נ' מדינת ישראל (4.6.2020) - המערער הורשע בעבירות של החזקת סם מסוכן שלא לצריכה עצמית ובאיומים בכך שהחזיק בביתו 65 גרם הירואין, ואיים על אחד השוטרים שלקח חלק בחיפוש. בית המשפט המחוזי קבע מתחם ענישה הנע בין 3 ל- 5 שנות מאסר, והשית על המערער 4 שנות מאסר, לצד עונשים נלווים (בין היתר, בשל עבר פלילי מכביד ורלוונטי). עוד יצוין, כי במקרה דנן בחר המערער לנהל הוכחות ועל כן לא ניתן היה להעניק לו את אותה הקלה השמורה לאלו הנוטלים אחריות. בית המשפט העליון קיבל את הערעור שהוגש על חומרת העונש, והעמיד את עונשו על 3.5 שנות מאסר בעקבות פגם שנפל בחיפוש המשטרתי.",	מתחם העונש ההולם
ME-20-11-45195-706,"ע""פ 8820/14 שחר נ' מדינת ישראל (17.5.2015) - המערער הורשע בעבירות של החזקת סם שלא לצריכה עצמית והחזקת סם לצריכה עצמית, בכך שנתפסו בביתו חשיש במשקל כולל של 3.74 גרם וקוקאין במשקל כולל של 112 גרם. בית המשפט המחוזי קבע מתחם ענישה הנע בין 3 ל- 5 שנות מאסר והשית על המערער 3 שנות מאסר בפועל, לצד עונשים נלווים. ערעור שהוגש על חומרת העונש נדחה.",	מתחם העונש ההולם
ME-20-11-45195-706,"ע""פ 971/21 אמאצ'י נ' מדינת ישראל (31.3.2021) - המערער הורשע בעבירה של החזקת סם מסוכן שלא לצריכה עצמית, לאחר שהחזיק 678 גרם קוקאין על-מנת לספק את הסם לאחרים. בית המשפט המחוזי קבע מתחם הנע בין 24 חודשים ל- 64 חודשים וגזר על הנאשם 30 חודשי מאסר. בית המשפט העליון דחה את ערעור הנאשם, תוך שציין כי מתחם העונש ההולם שנקבע עולה בקנה אחד עם מדיניות הענישה הנוהגת בעבירות סמים.",	מתחם העונש ההולם
