verdict,text,part
SH-15-04-48512-662,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6",nothing
SH-15-04-48512-662,"חוק העונשין, תשל""ז-1977: סע'  40ד",nothing
SH-15-04-48512-662,"הנאשם תושב ירושלים, יליד שנת 1988, הורשע ע""פ הודאתו בעבירה של גידול סמים, לפי סעיף 6 לפקודת הסמים המסוכנים (נוסח חדש) התשל""ג – 1973.",כתב האישום:
SH-15-04-48512-662,"הודאת הנאשם ניתנה במסגרת הסדר טיעון שהוצג בפני בדיון מיום 13.9.2017, לפיו תוקן כתב האישום והנאשם נשלח לשירות המבחן להכנת תסקיר. ההסדר לא כלל הסכמה לעניין העונש.",כתב האישום:
SH-15-04-48512-662,"מכתב האישום עולה, כי ביום 24.1.2015 גידל הנאשם 12 שתילים של סם מסוכן מסוג קנבוס במשקל של 2234.93 גרם, ללא היתר מאת המנהל או מטעמו. לצורך גידול הסם הוציא הנאשם מהאינטרנט הוראות לגבי אופן גידול הסם, בנה מעבדה שכללה אוהל, מאווררים, מנורה גדולה, כבלי חשמל, מחשב נייד, שעון שבת, תחתיות לעציצים, מנועים חשמליים המחוברים לצינורות איוורור, אריזות עם חומרים כימיים ומד חום דיגיטלי. בנוסף, החזיק הנאשם בחדרו, בתוך ארון הבגדים שלו, בשתי שקיות אשר הכילו סם מסוכן מסוג קנבוס במשקל 5.51 גרם נטו.",כתב האישום:
SH-15-04-48512-662,"מעיון בתסקיר שהוגש ביום 14.1.2018, עולה, כי הנאשם, בן 29, נולד וגדל בירושלים, כבן ראשון מתוך שני ילדים. הוריו התגרשו כאשר היה בן 8 ומאז החלה בהדרגה התרחקות של הנאשם מאביו עד לנתק הסופי שהתרחש לפני כשבע שנים. הנאשם תיאר הליך גירושין יצרי וסוער בין הוריו, כאשר בתום התהליך עזב האב את הבית. קצינת המבחן ציינה, כי התרשמה שהנאשם נחשף לפרטי הסכסוך באופן שלא היה מותאם לגילו באותה העת. הנאשם ציין, כי הוא מצוי בקשר טוב עם אמו שמשמשת בעבורו דמות משמעותית בחייו. כמו כן הוא מצוי בקשר טוב עם אחותו.",תסקיר שירות המבחן:
SH-15-04-48512-662,"עוד ציינה קצינת המבחן, כי הנאשם השלים 12 שנות לימוד ולאחריהם התגייס לצה""ל שם סיים שירות מלא כלוחם בסיירת חרוב. מתעודת השחרור שהציג הנאשם בפני שירות המבחן עולה, כי התנהגותו בשירותו הצבאי דורגה כ""ראויה לציון"". הנאשם תיאר שירות משמעותי שבמהלכו נטל חלק באירועים משמעותיים ומורכבים שחלקם משפיעים עליו עד היום. בין היתר הוא ציין שחווה במהלך שירותו אבדן של מפקד הפלוגה שלו, אירוע שהותיר בו, לדבריו, משקעים רבים איתם הוא מתמודד עד היום.",תסקיר שירות המבחן:
SH-15-04-48512-662,"במישור התעסוקתי, קצינת המבחן ציינה, כי הנאשם עבד לאחר שירותו הצבאי במקומות עבודה שונים. הנאשם הציג בפני שירות המבחן מכתבי המלצה שמעידים עליו כעובד מסור ואחראי, נעים הליכות ועוזר לכל החפץ בכך.",תסקיר שירות המבחן:
SH-15-04-48512-662,"הנאשם סיפר שכאשר היה צעיר יותר וכן בעת ביצוע העבירה, נהג ליטול סיכונים מתוך קלות ראש וחוסר שיקול דעת. הוא תיאר בחירות פזיזות וחסרות אחריות שלדבריו היום הוא כבר למד להימנע מהן. כיום מתגורר הנאשם בראשון לציון עם בת זוגו, הוא עובד במשרה מלאה כמנהל מתחם ""כלבו לכלב"". הנאשם ציין, כי הוא נרשם ללימודי תואר ראשון בביוטכנולוגיה במכללת תל חי. לדבריו אם יתאפשר לו כלכלית הוא מתכנן להתחיל ללמוד כבר בשנה הקרובה.",תסקיר שירות המבחן:
SH-15-04-48512-662,"בנושא העבר הפלילי והעבירה הנוכחית, קצינת המבחן ציינה, כי לנאשם אין עבר פלילי קודם. ביחס לעבירה הנוכחית, הנאשם קיבל על עצמו אחריות לביצוע העבירה וטען כי השימוש בגראס נועד לסייע לו להתמודד עם קשיי השינה מהם סבל. הנאשם העריך שקשיים אלו מקורם בחוויות שחווה בעת שירותו הצבאי. לדבריו, הוא גידל את הסם אך ורק לצריכתו העצמית ומתוך מטרה להימנע מחיכוך עם גורמים עברייניים. קצינת המבחן מציינת, כי הנאשם מסר מספר בדיקות שתן בשירות המבחן שנבדקו ונמצאו נקיות משרידי סם. לדבריו, מאז מעצרו הוא השתמש בסמים פעמים ספורות בלבד ובשנתיים האחרונות הוא אינו משתמש כלל בכל סם שהוא. קצינת המבחן התרשמה, כי הנאשם לא עמד בזמנו על חומרת מעשיו וניכר כי ההליך הפלילי המתנהל כנגדו מהווה בעבורו גורם מרתיע ומציב גבולות. הנאשם ציין עוד, כי כיום הוא מתמודד עם קשיי השינה באמצעות תרופה טבעית המעניקה אפקט של הרגעה.",תסקיר שירות המבחן:
