verdict,text,part
SH-21-02-13412-624,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א",nothing
SH-21-02-13412-624,"הנאשם הורשע על-פי הודאתו בכתב אישום מתוקן ב-12 עבירות של סחר בסמים, לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים (נוסח חדש), תשל""ג – 1973. על פי עובדות כתב האישום, במועדים הרלבנטיים לכתב האישום (24.1.2021 – 26.1.2021), תיאם הנאשם באמצעות יישומון ה""טלגרס"" עסקאות סחר בסמים, במסגרתן שלח לצרכני סמים הודעות טקסט ו/או הודעות קוליות ובהן פרטים כגון מקום המפגש, כמות הסם המבוקש, הסכום הכספי הנדרש, הכתובת למשלוח הסם ועוד. כתב האישום המתוקן מפרט 12 מועדים שונים בהם ביצע הנאשם סחר בסם מסוג קנבוס במשקל שבין 5 ל-22 גרם נטו לצרכנים שונים באמצעות ה""טלגרס"" תמורת סכום מצטבר של כחמשת אלפים ש""ח.",כתב האישום המתוקן
SH-21-02-13412-624,"הנאשם היה עצור בין התאריכים 7.2.2021 ועד ליום 7.3.2021 עת שוחרר על-ידִי למעצר בית בבית הוריו, שם שהה בתנאי מעצר בית מלא במשך למעלה משנה. בהמשך הוקלו התנאים.",מהלך הדיון
SH-21-02-13412-624,"בעברו של הנאשם שתי הרשעות קודמות בעבירות של סיוע לתקיפת שוטר ושימוש בכח למניעת מעצר, בגינן נידון לעונש מאסר על תנאי, צו מבחן ושל""ץ.",רישום פלילי
SH-21-02-13412-624,"בעניינו של הנאשם הוגשו שני תסקירים, בחודש יוני ובחודש נובמבר השנה. מהתסקירים עולה כי הנאשם, כבן 34, נשוי ואב לשלושה ילדים. כיום הנאשם עובד בעבודת ניהול בתחום הקבלנות. הנאשם גדל והתחנך במסגרות חינוך חרדיות וסיים 12 שנות לימוד עם תעודת בגרות חלקית. הנאשם לא גויס לצה""ל בשל אי התאמה. לאורך השנים, הקים הנאשם עסקים שונים בתחום הניקיון והמזון המהיר, כאשר לדבריו לפני כארבע שנים חווה משבר כלכלי. שירות המבחן תיאר כי במסגרת תהליך המעצר, שולב הנאשם בטיפול קבוצתי אליו התמיד להגיע, והשתתף באופן פעיל ושירות המבחן התרשם כי הנאשם נתרם מהתהליך הקבוצתי. בנוסף, השתתף הנאשם בקבוצת ""פעמונים"" – סדנה לניהול כלכלי נכון, גם שם התמיד להגיע וניכר כי רכש מיומנויות במסגרת השתתפותו. ביחס לעבירות בהן הורשע, שירות המבחן התרשם, כי הנאשם קיבל על עצמו אחריות מלאה וייחס את העבירות למצוקה כלכלית עמה התמודד באותה עת. במכלול הנסיבות המליץ שירות המבחן, על ענישה טיפולית בדמות 250 שעות של""ץ, הטלת צו מבחן והתחייבות. השירות התרשם כי הנאשם הביע מחויבות גבוהה לענישה מסוג זה, באשר הוא מודאג מהשלכת עונש אחר כגון עבודות שירות, על תפקוד בעבודה.",תסקירי שירות המבחן
SH-21-02-13412-624,"בתסקיר הנוסף שהוגש לבקשתי, התמיד הנאשם בתהליך הטיפולי ושירות המבחן חזר על המלצתו.",תסקירי שירות המבחן
SH-21-02-13412-624,הממונה מצא את הנאשם כשיר לבצע עבודות שירות במפעל חיים בירושלים החל מיום 16.1.2023.,חוות דעת הממונה על עבודות השירות
SH-21-02-13412-624,"ב""כ המאשימה סקרה את חומרת העבירות ואת נסיבותיו של הנאשם וסברה כי מתחמי הענישה הנפרדים לאישומים צריכים להתחיל מארבעה חודשים ולהגיע לשנתיים. ב""כ המאשימה סברה, כי הנאשם לא עבר תהליך שיקומי המצדיק חריגה מהמתחמים להם טענה באופן מצטבר, ולכן עתרה להטיל על הנאשם מאסר בפועל משמעותי וכן עמדה על בקשת החילוט שהופיעה בכתב האישום. המאשימה חזרה על עמדתה גם היום.",טיעונים לעונש
SH-21-02-13412-624,"ב""כ הנאשם ביקש להיעתר להמלצת שירות המבחן. הוא הדגיש כי הנאשם עבר שיקום, והודות למאמציו של הנאשם ומציאת דרכו בכוחות עצמו, הצליח לעלות על דרך המלך. הדברים נאמרו ביתר שאת שעה שהנאשם המשיך להתמיד בכך גם בתקופת הדחיה.",טיעונים לעונש
SH-21-02-13412-624,"עקרון ההלימה, הוא העקרון המנחה את בית המשפט בבואו לקבוע את מתחם הענישה ההולם. מתחם זה הוא נגזרת של הערכים המוגנים, מידת הפגיעה בהם, נסיבות ביצוע העבירה ומידת אשמו של הנאשם וכן מדיניות הענישה הנוהגת.",קביעת מתחם הענישה ההולם
SH-21-02-13412-624,"אשר לערכים המוגנים – עבירות של סחר בסמים פוגעות במרקם החיים התקין, בביטחון הציבור ובבריאותו, ופגיעתם קשה עד מאוד. בענייננו, מידת הפגיעה בערכים המוגנים בינונית.",קביעת מתחם הענישה ההולם
SH-21-02-13412-624,"אשר לנסיבות ביצוע העבירה – בכל האישומים מדובר בעבירות מתוכננות שבוצעו בתחכום, תוך תיאום עם אנשים זרים לנאשם תוך שימוש ביישומון מתקדם מבחינה טכנולוגית. הרקע לביצוע המעשים הוא בצע כסף והנאשם אחראי למעשים באופן מלא. הנזק ממכירת סמים לכל דכפין ידוע ואלמלא נתפס, הנזק עלול היה להיות רב. הנאשם הספיק לבצע עבירות רבות בזמן קצר יחסית, דבר המעיד על ידיעותיו בתחום. העובדה שמדובר בסחר בקנביס, אינה מקהה מחומרת העבירות, שכן סחר בסם הוא סחר בסם מסוכן ואסור, והחומרה ידועה.",קביעת מתחם הענישה ההולם
SH-21-02-13412-624,אשר למדיניות הענישה הנוהגת – בעבירות סחר בסמים הכלל הוא כי יש לתת בכורה לשיקולי הרתעה וגמול. לצד זאת הענישה לעולם תהא פרטנית.,קביעת מתחם הענישה ההולם
SH-21-02-13412-624,"ברע""פ 2139/16 אברמס נ' מ""י (מיום 18.5.2016) אושר מתחם ענישה שבין 8 ל-27 חודשים ביחס לריבוי מקרים של סחר בחשיש בכמויות גדולות מאוד ושם התיק הסתיים ב-8 חודשי מאסר בפועל.",קביעת מתחם הענישה ההולם
SH-21-02-13412-624,"בעפ""ג (י-ם) 10715-02-16 מ""י נ' דייני (מיום 14.6.2016) הסתיים ההליך בעבודות שירות בשל שיקולי שיקום, ונקבע מתחם שבין 5 ל-15 חודשי מאסר בנסיבות של ריבוי מכירות קנביס בגרמים בודדים, כשברקע הדחת קטינים. הנסיבות חמורות ממקרנו.",קביעת מתחם הענישה ההולם
SH-21-02-13412-624,"בעפ""ג (י-ם) 21958-07-16 שם טוב נ' מ""י (מיום 9.4.2018) הסתיים הליך בעבודות שירות במקום 10 חודשי מאסר שנגזרו בערכאה הדיונית, מטעמי שיקום. אושר שם מתחם שבין 10 ל-30 חודשי מאסר בנסיבות של הדחת קטין לשימוש בסם ומכירה לקטינים על רקע חברתי במספר הזדמנויות. גם מקרה זה חמור ממקרנו.",קביעת מתחם הענישה ההולם
SH-21-02-13412-624,"בת""פ 24627-10-16 מ""י נ' דיוויס (מיום 17.7.2017) דנתי במקרה חמוד ממקרנו של מספר מקרי סחר בכמויות גדולות יותר. שם קבעתי מתחם שבין מאסר מותנה ל-12 חודשי מאסר, ובסופו של דבר חרגתי מטעמי שיקום ממתחם הענישה והטלתי עונש של 300 שעות של""ץ וענישה נלווית. לא הוגש ערעור.",קביעת מתחם הענישה ההולם
SH-21-02-13412-624,"מתחם הענישה – יש לקבוע מתחם אחד לכל האישומים נוכח הדמיון בשיטת הפעולה, סוג הסם, כמותו והקרבה בזמן שכן מתקיים ביניהם מבחן הקשר ההדוק. יש לקבוע מתחם שבין חודשיים  ל-14  חודשי מאסר.",קביעת מתחם הענישה ההולם
