verdict,text,part
SH-12-07-9346-564,"ב""כ המאשימה: עו""ד עמיחי רווה",nothing
SH-12-07-9346-564,"ב""כ הנאשם: עו""ד שוקרי אבו טביק",nothing
SH-12-07-9346-564,"חוק העונשין, תשל""ז-1977: סע'  40ט, 186(א), 287(א), 40יא, 40יג",nothing
SH-12-07-9346-564,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7(א), 7(ג)",nothing
SH-12-07-9346-564,"הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום בת""פ 9346-07-12 (להלן: ""התיק העיקרי"") בעבירת הפרת הוראה חוקית, לפי סעיף 287(א) לחוק העונשין התשל""ז – 1977 (להלן: ""החוק"")",רקע
SH-12-07-9346-564,"בנוסף, הורשע הנאשם בהתאם להודאתו בעבודות כתב האישום בת""פ 24394-12-14 (להלן: ""התיק המצורף הראשון"") בעבירות כדלקמן:",רקע
SH-12-07-9346-564,"גידול, יצור והכנת סמים מסוכנים, לפי סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג – 1973 (להלן: ""פקודת הסמים"").",רקע
SH-12-07-9346-564,"החזקת סמים שלא לצריכה עצמית, לפי סעיף 7(א) יחד עם סעיף 7(ג) רישא לפקודת הסמים.",רקע
SH-12-07-9346-564,"כמו כן, הורשע הנאשם בהתאם להודאתו בעבודות כתב האישום בת""פ 51135-11-13 (להלן: ""התיק המצורף השני"") בעבירות כדלקמן:",רקע
SH-12-07-9346-564,"החזקת סכין למטרה לא כשרה, לפי סעיף 186(א) לחוק.",רקע
SH-12-07-9346-564,"החזקת סמים לצריכה עצמית, לפי סעיף 7(א) יחד עם סעיף 7(ג) סיפא לפקודת הסמים.",רקע
SH-12-07-9346-564,"על-פי המתואר בעובדות כתב האישום בתיק העיקרי, בתאריכים 30.6.12, 2.7.12 ו- 3.7.12 הפר הנאשם הוראה חוקית בכך שעזב את מקום מעצר הבית בו הורה בית המשפט כי עליו לשהות. 	
על פי המתואר בעובדות כתב האישום בתיק המצורף השני, בתאריך 13.7.14 שכר הנאשם דירה בבניין מגורים. בין המועדים 13.7.14-26.11.14 הקים הנאשם, יחד עם אחר, מעבדה לגידול סמים מסוג קנאבוס בחדר בדירה, וציידו אותה במערכת קירור, תאורה, שקי דשן, צינורות השקיה לעציצי הקנבוס וציפוי אלומיניום העוטף את קירות החדר. לאחר הקמת המעבדה גידלו הנאשם והאחר את שתילי הקנבוס בצוותא. באותן נסיבות החזיקו הנאשם והאחר ב- 1.1 ק""ג קנבוס בעציצים במעבדה. 	
על פי המתואר בעובדות כתב האישום בתיק המצורף השני, בתאריך 19.1.13 החזיק הנאשם יחד עם אחר בסכין מתחת למושב הנוסע ברכבו של האחר. בנוסף החזיק הנאשם בכיס מכנסיו בסם מסוכן מסוג חשיש במשקל 0.53 גרם נטו.",רקע
