verdict,text,part
SH-21-06-58562,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג)",הנאשם בעצמו
SH-21-06-58562,"הנאשם הורשע על בסיס הודאתו בעובדות כתב אישום מתוקן ובמסגרת הסכמה דיונית, בעבירה של החזקת סמים שלא לצריכה עצמית לפי סעיף 7(א) + 7(ג) רישא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973. בהתאם לעובדות כתב האישום המתוקן, ביום 10.06.19 החזיק הנאשם בחדרו סם מסוכן מסוג קוקאין במשקל כולל של 9.7449 גרם נטו.",רקע
SH-21-06-58562,"בהתאם להסכמת הצדדים, עניינו של הנאשם הופנה לשירות המבחן לצורך קבלת תסקיר, כאשר עמדת המאשימה למאסר בפועל וענישה נלווית.",הסכמות הצדדים
SH-21-06-58562,"מתסקיר שירות המבחן מיום 1.1.23, עולה כי הנאשם בן 24 בעל עבר פלילי בעבירת סחיטה באיומים במסגרתה נידון לעונש מאסר בפועל שירוצה בעבודות שירות. בעבר, הנאשם השתלב בקבוצה טיפולית באופן עקבי, ולאחר מכן חלה התרופפות במידת המוטיבציה שלו. הנאשם אינו תופס עצמו כמכור לסמים, ושולל כל טיפול בתחום זה. עוד עולה כי  הנאשם מסר 3 בדיקות שתן שנמצאו עם שרידי סם מסוג קנאביס, ואחת מהן אף עם סם מסוג קוקאין, ומתקשה לשתף פעולה עם שירות המבחן. על כן, שירות המבחן לא בא בהמלצה טיפולית בעניינו.",תסקירי שירות המבחן
SH-21-06-58562,"מתסקיר שירות המבחן מיום 03.04.23, עולה כי חל שינוי בעמדתו של הנאשם. 3 בדיקות שתן שמסר לשירות המבחן נמצאו עם שרידי סם קנאביס, זאת לאור רישיון לשימוש, שהציג הנאשם בפני שירות המבחן. בנוסף, הנאשם ביטא רצון ומוטיבציה להשתלב בטיפול בתחום הגמילה מסמים. לאור גילו הצעיר והרצון שמבטא, שירות המבחן ראה חשיבות לבחון ענישה שיקומית, ובהתאם לכך המליץ על דחיית הדיון ב-3 חודשים לצורך שילובו בהליך טיפולי ביחידה לטיפול בהתמכרויות.",תסקירי שירות המבחן
SH-21-06-58562,"מתסקיר שירות המבחן מיום 3.7.23, עולה כי בתקופת הדחייה הנאשם שולב ביחידה לטיפול בהתמכרויות, לאחר שתהליך קליטתו התעכב משום שמחזיק ברישיון רפואי לשימוש בקנאביס. שירות המבחן מסר כי הנאשם השקיע מאמצים רבים והביע רצון ומוטיבציה לניהול אורח חיים נורמטיבי, ביטא חרטה  ונמנע משימוש בסמים פרט לקנאביס הרפואי. לאור זאת, שירות המבחן חזר והדגיש את החשיבות בענישה שיקומית בעניינו והמליץ על צו מבחן למשך שנה וצו של""צ בהיקף נרחב של 250 שעות.",תסקירי שירות המבחן
SH-21-06-58562,"מתסקיר שירות המבחן מיום 2.11.23, עולה כי בתקופת הדחייה הנאשם נכח באופן מלא במפגשים במסגרת היחידה לנפגעי סמים, ביטא מוטיבציה לעבוד על דרכי התמודדותו בסיטואציות שונות, לנהל אורח חיים נורמטיבי ללא מעורבות פלילית וכן חרטה על מעשיו. כמו כן, הנאשם נמנע כיום משימוש בסמים נוספים פרט לסם הקנאביס אותו צורך באישור רפואי. בדיקות השתן שמסר הנאשם נמצאו נקיות משרידי סמים, פרט לסם הקנאביס כאמור. כמו כן, לאור מצבו כיום הופסק הטיפול בו השתלב, ולמרות זאת הנאשם ממשיך ומשתף פעולה עם שירות המבחן וגורמי הטיפול ביחידה וכן מבטא הבנה לצורכו בהשתלבות בטיפול. על כן, חזר והדגיש את החשיבות בענישה שיקומית בעניינו והמליץ על צו מבחן למשך שנה וצו של""צ בהיקף של 250 שעות.",תסקירי שירות המבחן
SH-21-06-58562,"מתסקיר מיום 17.4.24, עולה כי בתקופת הדחיה הנאשם חזר לקשר עם היחידה לטיפול בנפגעי סמים וסוכם עמו כי עליו להשתלב תחילה במעקב של בדיקות שתן ובהמשך עליו להיות משולב בשיחות פרטניות. הנאשם התקשה להתמיד בהגעה לבדיקות שתן, אולם לאחר שיחה עמו התברר כי אמו אובחנה כחולת סרטן והוא ליווה אותה לטיפולים. הנאשם הביע רצון ונכונות להשתלב בטיפול ולשתף פעולה ופנה לגורמי הטיפול ביחידה. כמו כן, לא נפתחו תיקים חדשים נגדו. ושירות המבחן המליץ על דחיה נוספת של חודשיים.",תסקירי שירות המבחן
SH-21-06-58562,"מתסקיר אחרון שהוגש ביום 10.7.24, עולה כי לאחר שהובהרה לנאשם החשיבות בהתמדה וקשר עם היחידה לטיפול בהתמכרויות, החל לקיים מפגשים פרטניים עם עו""ס היחידה ומסר בדיקות שנמצאו נקיות משרידי סמים, למעט סם הקנאביס, אשר בו הוא מורשה להשתמש. עדיין מדובר בקשר ראשוני, מאופיין בקושי במתן אמון וקושי בהתמדה להגעה למפגשים ולבדיקות. שירות המבחן ציין שבשיחה עם הנאשם תלה את הקושי בבריאותה של אמו וחוסר הפניות שלו בשל כך. בסופו של תסקיר המליץ שירות המבחן על ענישה שיקומית לאור רצונו של הנאשם לשנות את דפוסיו הבעייתיים והרצון לשתף פעולה.",תסקירי שירות המבחן
SH-21-06-58562,"ב""כ המאשימה, עמדה על נסיבות כתב האישום שהינן חמורות- החזקת סם מסוג קוקאין במשקל של למעלה מ- 9.7 גרם, על מאפייניו של הסם. ציינה את הערכים המוגנים שנפגעו ממעשה זה של הנאשם. בנוסף עמדה על תוכן התסקירים וציינה כי גם לאחר תקופה כה ארוכה הנאשם לא ביצע הליך שיקומי משמעותי והפנתה לפסיקה לצורך קביעת מתחם העונש ההולם כפי שעתרה; 8- 18 חודשים וביקשה למקם את הנאשם בשליש התחתון של המתחם לו עתרה.",טיעוני הצדדים לעונש: 
SH-21-06-58562,"ב""כ הנאשם, עמדה על תקופת הזמן הארוכה שחלפה, שבה לא נפתחו תיקים נגד הנאשם, על ההליך הטיפולי שעובר מזה זמן רב ועל אף שלעיתים יש נסיגה בגין נסיבות משפחתיות, בסך הכול עובר תהליך זה מתוך רצון והבנה שהוא זקוק לו. בנוסף ציינה שהוא טרוד כל כולו בחייו האישיים ויקשה עליו עד מאוד לבצע עונש אחר, כגון בדמות עבודות שירות. משכך ביקשה לאמץ את המלצות שירות המבחן ולהטיל עליו ענישה הכוללת צווי מבחן ושל""צ.",טיעוני הצדדים לעונש: 
SH-21-06-58562,"הנאשם, חזר על בקשת ההגנה. הרחיב לגבי נסיבותיו האישיות ומחלת האם אשר דורשת ממנו זמן רב וטיפול אינטנסיבי בה. לטעמו מבצע את כל אשר נדרש ומשתף פעולה מלאה עם שירות המבחן. עוד קודם מתן גזר הדין ביקש הנאשם להוסיף כי על אף שיש לו שני אחים נוספים (כך ענה לשאלת בית המשפט), הרי ששני אחיו אינם מעורבים בטיפול באם והם ""נטלו צד"" של האב. עוד ציין כי היום הודיעה לו האם שהיא צריכה לקבל טיפול כימותרפי פעם בשבוע.",טיעוני הצדדים לעונש: 
SH-21-06-58562,"קביעת עונשו של הנאשם, יהיה עקרון ההלימה, תוך מתן יחס הולם בין חומרת העבירה המיוחסת לנאשם בנסיבותיה, מידת אשמו של הנאשם ובין סוג ומידת העונש אשר יוטל עליו. לצורך קביעה זו יש לבחון מספר אספקטים; הערכים החברתיים שנפגעו ממעשה זה ומידת הפגיעה בהם, מדיניות הענישה הנהוגה בבתי המשפט ומהן הנסיבות הקשורות בביצוע העבירה (תיקון 113 לחוק).",דיון והכרעה:
SH-21-06-58562,"עבירת החזקת סמים, בעיקר בנסיבות תיק זה שבהן הנאשם החזיק בחדרו סם מסוג קוקאין במשקל כולל של 9.7449 גרם נטו, פוגעת בערכים החברתיים הנוגעים לשלומו ובריאותו של הציבור וכבר נקבע לא אחת, שפגיעתם של הסמים בחברה הינה רחבת היקף וכוללת הן את המשתמש הבודד, אך גם את משפחתו והמעגל הקרוב, זאת לצד ההשפעה על החברה כולה. שכן, מתקיימת פעילות פלילית על מנת לספק לצרכן את הדחף לצרוך סם, לעיתים תוך כדי ביצוע עבירות נוספות ונלוות למטרה זו. לנושא נגע הסמים והחשיבות שבעקירתו מהשורש ראו ע""פ 3172/13 סואעד נגד מדינת ישראל (פורסם בנבו, 07.01.2014)] .","הערכים המוגנים ונסיבות ביצוע העבירה, "
SH-21-06-58562,"לעניין סם הקוקאין והשפעותיו ההרסניות, יש להפנות לדבריו של כב' השופט ניב הנדל בע""פ 972/11 מדינת ישראל נ' יונה [פורסם בנבו] (4.7.2012):","הערכים המוגנים ונסיבות ביצוע העבירה, "
