verdict,text,part
ST-21-10-9416-670,"ב""כ המאשימה: עו""ד חן הלצבנד",נוכחים:
ST-21-10-9416-670,"ב""כ הנאשם: עו""ד חייט",נוכחים:
ST-21-10-9416-670,"הנאשם בעצמו  - באמצעות שב""ס",נוכחים:
ST-21-10-9416-670,"פקודת התעבורה [נוסח חדש]: סע'  10(א), 40א(א)(1), 67",נוכחים:
ST-21-10-9416-670,"פקודת ביטוח רכב מנועי [נוסח חדש], תש""ל-1970: סע'  2(א)",נוכחים:
ST-21-10-9416-670,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",נוכחים:
ST-21-10-9416-670,"חוק העונשין, תשל""ז-1977: סע'  58",נוכחים:
ST-21-10-9416-670,"הנאשם הורשע על פי הודאתו בעבירות של נהיגה בזמן פסילה, ללא רישיון נהיגה תקף בניגוד לסעיפים 67 ו- 10(א) לפקודת התעבורה [נוסח חדש], תשכ""א – 1961, ונהיגה ללא ביטוח תקף בניגוד לסעיף 2(א) לפקודת ביטוח רכב מנועי [נוסח חדש], תש""ל - 1970.",רקע
ST-21-10-9416-670,"על פי עובדות כתב האישום ביום 24/10/21 נהג הנאשם ברכב משא אחוד פתוח בכביש 5614, ביודעו כי ביום 19/05/13, בנוכחותו, נגזרו עליו 3 שנות פסילה בפועל על ידי בית המשפט. הנאשם לא הפקיד את רישיונו בבית המשפט כנדרש. עוד באותן נסיבות, נהג ללא רישיון נהיגה תקף (תוקפו פקע בשנת 93) וללא כיסוי ביטוחי.",רקע
ST-21-10-9416-670,"המאשימה הגישה גיליון הרשעות קודמות של הנאשם בתעבורה (ת/1) וכן גיליון רישום פלילי (ת/2) וגזר דין מתיק פל""א 1970-11-18 (ת/3).",ראיות לעונש
ST-21-10-9416-670,"המאשימה בטיעוניה, הפנתה לחומרת העבירות, לעברו הפלילי ולעברו התעבורתי של הנאשם הכולל 8 הרשעות קודמות דומות של נהיגה בזמן פסילה וכן הצביעה על תקופת פקיעת הרשיון הממושכת – משנת 93.",טיעוני הצדדים
ST-21-10-9416-670,המאשימה ציינה כי רק בחודש 04/21 נגזר דינו בגין עבירות דומות לענישה הכוללת 4 חודשי מאסר שירוצו בעבודות שירות וכן מאסר מותנה בן 4 חודשים – אך לא היה בענישה זו כדי להרתיעו והנאשם שב ואחז בהגה הרכב בחודש 10/21 ועבר העבירות בהן הורשע כעת.,טיעוני הצדדים
ST-21-10-9416-670,"לשיטת המאשימה מתחם העונש ההולם מתחיל ממאסר על תנאי ויכול ויגיע עד למאסר של 12 חודשים בפועל ופסילה שנעה בין חודשים אחדים ל-48 חודשים. המאשימה ביקשה לאור עברו המכביד של הנאשם והחזרתיות במעשיו להציב את הנאשם מעל הרף העליון של מתחם הענישה. המאשימה ביקשה להשית מאסר בפועל שלא יפחת מ-18 חודשים, להפעיל את המאסר המותנה במצטבר, להשית פסילה בפועל שלא תפחת מ- 6 שנים, ועונשים נלווים מרתיעים. המאשימה תמכה טענותיה בפסיקה רלוונטית.",טיעוני הצדדים
ST-21-10-9416-670,"ההגנה בטיעוניה, ציינה כי למרות עברו המכביד של הנאשם, ניתן לראות כי בשנים האחרונות שינה אורח חייו ונמנע מביצוע עבירות. עוד ציינה כי בשנת 2013 הורשע הנאשם בנוכחותו בבית המשפט לתעבורה ונגזר דינו, בין היתר, לפסילה בת 3 שנים, אך הנאשם לא הפקיד רישיונו ואם היה מפקידו במועד לא היה עובר כעת העבירה של נהיגה בזמן פסילה. ההגנה טענה כי אי חידוש הרישיון נבע מהגבלת רישיון שהוטלה במסגרת תיקי הוצאה לפועל בהם הנאשם חייב.",טיעוני הצדדים
ST-21-10-9416-670,"ב""כ הנאשם ציין כי הנאשם בן 49, מגלה רצון לשקם את חייו ולפתוח בדרך חדשה וכי ניסה להשתלב בהליך שיקומי עוד בהליך המעצר, בו הינו נתון כבר 5 חודשים, לאור בחירתו שלא לעבור לחלופת מעצר בית כדי לא להכביד על אימו המפקחת האופציונאלית. ב""כ הנאשם הדגיש הפער בתנאים של מעצר הקשים יותר מתנאי מאסר.",טיעוני הצדדים
ST-21-10-9416-670,"לאור האמור ולאור הודאתו המהירה של הנאשם, מבקש ב""כ הנאשם למקם את עונשו של הנאשם באמצע מתחם הענישה ולהפעיל את רכיב המאסר המותנה בחופף.",טיעוני הצדדים
ST-21-10-9416-670,ההגנה תמכה טיעוניה בפסיקה רלוונטית.,טיעוני הצדדים
ST-21-10-9416-670,"הנאשם, בדברי סיכום, ציין כי לפני שנה חזר לחיות עם גרושתו וילדיו. הנאשם הביע חרטה וציין כי בעת מעצרו  כעת הוא משתתף בקורס המיועד לעברייני תעבורה. הנאשם ציין כי אין ברשותו רשיון נהיגה עקב חובות רבים שצבר בשל עסק שקרס וכי ברצונו לעבוד ולהחזיר את החובות, להיות אב ובעל טוב.",טיעוני הצדדים
