verdict,text,part
ME-19-11-43394-888,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6",nothing
ME-19-11-43394-888,"חוק העונשין, תשל""ז-1977: סע'  400",nothing
ME-19-11-43394-888,"הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון, בכתב אישום מתוקן בו יוחסו לו עבירות של ייצור, הכנה והפקת סם מסוכן – עבירה על סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973, ונטילת חשמל שלא כדין – עבירה על סעיף 400 לחוק העונשין, תשל""ז-1977.",כתב האישום:
ME-19-11-43394-888,"על פי העובדות המפורטות בכתב האישום המתוקן, בתאריך 11.6.17, או בסמוך לכך, שכרו הנאשם ואשתו בית ביבנה (להלן: ""הבית""), והתגוררו בו עם ילדיהם הקטינים. בחודש נובמבר 2018, או בסמוך לכך, הקים הנאשם במרתף הבית, שגודלו כ-100 מ""ר, מעבדה ובה שני חדרים המיועדים לגידול קנאביס (להלן: ""המעבדה""). הנאשם צייד את המעבדה ב-300 אדניות, 2 מזגנים ומאייד, מזגן מיני מרכזי ומאייד, פילטרים גדולים וקטנים, 4 מפוחים בינוניים, 46 שנאים, 56 פלקטורים, 12 מאווררים, שתילים של צמח הקנאביס וחומרי דישון. לשם הפעלת המעבדה חיבר הנאשם את המבנה לרשת החשמל באמצעות כבל חשמל לא מוסדר, מבלי לשלם עבור חיבור זה או בעבור צריכת החשמל. החל מהקמת המעבדה ועד ליום מעצרו, 8.11.19, גידל הנאשם את השתילים במעבדה על מנת להפיק מהם סם מסוכן מסוג קנאביס, אשר שוויו כ- 100 ₪ ל-1 גרם סם מיובש. ביום מעצרו החזיק הנאשם במעבדה סם מסוכן מסוג קנאביס בכמות כוללת של 108 ק""ג נטו. במהלך התקופה נטל הנאשם ללא רשות חשמל מרשת החשמל בשווי 114,519.42 ₪.",כתב האישום:
ME-19-11-43394-888,"במסגרת ההסדר שגובש בין הצדדים הופנה הנאשם לשירות המבחן לצורך הכנת תסקיר, ללא הסכמות עונשיות.",כתב האישום:
ME-19-11-43394-888,"מהתסקיר שהוגש ביום 1.3.21, עולה כי מדובר באדם כבן 35, נשוי ואב לשני בנים בגילאי 5 ו-10, אשר עובד מאז חודש יוני 2020 כעובד מטבח במסעדה. הנאשם סיים 12 שנות לימוד בבית ספר, שירת במשך כשנה בצה""ל ושוחרר נוכח פציעה ותהליך שיקום שעבר. מגיל צעיר השתלב הנאשם בעבודה הן כשכיר והן כעצמאי בתחום המזון, תוך עיסוק בהוכחת יכולותיו.",תסקיר שירות המבחן:
ME-19-11-43394-888,"עסקו האחרון של הנאשם היה בתחום הקייטרינג בין השנים 2017-18. הנאשם השקיע בהקמת העסק, ובתוך כך נטל הלוואות מהרשויות ובהמשך מגורמים פרטיים בעייתיים. הנאשם תאר קושי להשלים עם כישלון העסק ותהליך התדרדרות שחווה ברמה הכלכלית והרגשית. עוד תאר כי נקלע לחובות כספיים לגורמים בעייתיים, שהוסדרו על ידי בני משפחתו לאחר שנעצר. בנוסף הציג מסמכים באשר לתהליך פשיטת רגל בו הוא נתון מול הרשויות. כאמור, כיום הנאשם עובד כעובד מטבח במסעדה, תאר יציבות תעסוקתית, עובד 12 שעות ביום ומאמץ לפרנס את משפחתו. הנאשם דיווח כי מאז מעצרו מתמודד עם מצבי חרדה ותנודות במצבו הרגשי. שלל שימוש בחומרים ממכרים כלשהם לאורך חייו.",תסקיר שירות המבחן:
ME-19-11-43394-888,"הנאשם נעדר עבר פלילי. בגין תיק זה היה עצור לראשונה בחייו למשך כחודש, ולאחר מכן שוחרר למעצר בית, אשר עם הזמן הוקלו התנאים. במסגרת צו פיקוח המעצר, השתלב הנאשם בסוף דצמבר 2019, בקבוצה טיפולית שבועית לעצורי בית. בחלוף כשלושה חודשים, הופסקה פעילות הקבוצה על רקע משבר הקורונה, והנאשם לווה בשיחות פרטניות. במהלך פעילות הקבוצה, הגיע הנאשם למפגשים בקביעות, היה מעורב בשיחות, וגילה יכולת לשתף בקשייו ובהתנהלותו.",תסקיר שירות המבחן:
ME-19-11-43394-888,"שירות המבחן התרשם מאדם בעל יכולות קוגניטיביות ותפקודיות טובות, אשר לאורך חייו מרוכז בהוכחת יכולות והצלחה ברמה הכלכלית והחומרית. הנאשם לקח אחריות מלאה על מעשיו ועל התנהגותו הבעייתית, ושיתף כי התנהלותו העסקית התרכזה בקידום העסק לצד לקיחת סיכונים והתנהלות כלכלית בעייתית. הנאשם מסוגל להתבונן באופן ביקורתי על התנהגותו, לשתף בפתיחות בדפוסיו ובבחירה בפתרונות בעייתיים ועברייניים לקשייו. ניכרת יכולת טובה להתייחס לאפשרויות ולאלטרנטיבות פעולה אחרות ומקדמות יותר כפתרון לבעיותיו. שירות המבחן העריך כי להליך המשפטי השפעה מרתיעה ומבגרת עבור הנאשם וציין כי הנאשם ביטא נכונות להשתלב בקבוצה טיפולית לעוברי חוק מבוגרים בשירות המבחן.",תסקיר שירות המבחן:
ME-19-11-43394-888,"כגורמים מגבירי סיכון שקל שירות המבחן את חומרת העבירה, כשברקע שיקולים תועלתניים והתנהגות בעייתית ופורצת גבולות לאורך זמן, עיסוק בהוכחה עצמית והסתרת התנהגותו ומעשיו מסביבתו. במצבי משבר ופגיעה ברמה הרגשית הנאשם עלול לפנות לדרכי פתרון בעייתיים לקשייו תוך קושי בהפעלת שיקול דעת. כגורמים מפחיתי סיכון נשקלו העדר עבר פלילי, העדר דפוסים שוליים מגובשים, קיומן של שאיפות מקדמות לעתיד והעובדה כי ההליך הפלילי מהווה עבורו גורם מרתיע. בנוסף הנאשם לוקח אחריות על מעשיו, משתף באורח חייו ובהתנהגותו הבעייתית, תוך עמדה בוגרת וביקורתית כלפי עצמו. כל אלה מלמדים על הפחתה ברמת הסיכון להישנות עבירות לצד צורך בשילוב בטיפול המשכי. על רקע זה התבקשה דחייה לצורך שילובו של הנאשם בקבוצה טיפולית.",תסקיר שירות המבחן:
