verdict,text,part
ME-13-04-22062-473,"חוק העונשין, תשל""ז-1977: סע'  499(א)(1)",nothing
ME-13-04-22062-473,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 13, 19א",nothing
ME-13-04-22062-473,"הנאשם הורשע לאחר שמיעת ראיות בביצוע העבירות המיוחסות לו בכתב האישום- קשירת קשר לביצוע פשע, יבוא סם מסוכן והחזקת סם מסוכן- עבירה לפי סעיף 499(א)(1) לחוק העונשין, התשל""ז- 1977 (להלן: ""חוק העונשין""), וכן עבירות לפי סעיף 13 בצירוף סעיף 19א וסעיף- 7(א) בצירוף סעיף 7(ג) לפקודת הסמים המסוכנים (נוסח חדש), התשל""ג- 1973 (להלן: ""פקודת הסמים"").",א.	פתח דבר
ME-13-04-22062-473,"עובדות כתב האישום פורטו בהכרעת הדין, ועל כן ""בקליפת האגוז"" יצוין כי הנאשם קשר קשר עם אחרים לייבא מקולומביה לישראל סם מסוכן מסוג קוקאין במשקל 1.272 קילוגרם (להלן: ""הסם""), וזאת באמצעות קרלוס אלברטו אשר שימש כבלדר ונשא את הסם על גופו (להלן: ""הבלדר"").",א.	פתח דבר
ME-13-04-22062-473,"כחודש ימים עובר לתאריך 27.3.13, הציע אלכס - אחיו של הנאשם לבלדר להעביר סמים לישראל. במסגרת קשירת הקשר נפגשו אלכס, הבלדר ואדם נוסף המכונה תומס בעיר בוגוטה שבקולומביה, וסיכמו את פרטי התוכנית והתמורה שיקבל הבלדר.",א.	פתח דבר
ME-13-04-22062-473,"בתאריך 27.3.13 נפגשו אלכס, תומס והבלדר בבית קפה בבוגוטה, ובפגישה זו נכח גם הנאשם (להלן: ""הפגישה בבוגוטה"").",א.	פתח דבר
ME-13-04-22062-473,"במהלך הפגישה חזרו תומס ואלכס בפני הבלדר על פרטי התוכנית, והבלדר הוצג בפני הנאשם על מנת שיתרשם ממנו ויוכל לזהותו מאוחר יותר.",א.	פתח דבר
ME-13-04-22062-473,"למחרת, מסרו אלכס ותומס לבלדר את הסם, וכן כרטיס טיסה מקולומביה לישראל דרך גרמניה. בהמשך, התלוו השניים לבלדר בנסיעתו לשדה התעופה בבוגוטה בדרכו לישראל, לשם מימוש התוכנית המשותפת.",א.	פתח דבר
ME-13-04-22062-473,"סמוך לאחר מכן, שילם תומס מראש, תחת שם בדוי, עבור שהותו של הבלדר במלון ""ויטל"" ברחוב ויצמן בתל אביב.",א.	פתח דבר
ME-13-04-22062-473,"בתאריך 27.3.13 סמוך לשעה 1:30 הגיע הבלדר בטיסה לישראל, בחיפוש שנערך בכליו בנתב""ג נתפס הסם, והבלדר נעצר בידי השוטרים.",א.	פתח דבר
