verdict,text,part
SH-16-06-56473-7755,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",nothing
SH-16-06-56473-7755,"לאחר תיקונו של כתב האישום הודה הנאשם, ביום 15.10.2018 בעבירות המיוחסות לו.",כללי
SH-16-06-56473-7755,הנאשם היה במקור נאשם מס' 2 בתיק זה. נאשמת 1 אחותו של הנאשם נשפטה בפני מותב אחר ודינה נגזר זה מכבר.,כללי
SH-16-06-56473-7755,מהחלק הכללי של כתב האישום המתוקן בו הודה הנאשם עולים הפרטים הבאים:,כללי
SH-16-06-56473-7755,"בחודש ספטמבר 2015 או בסמוך לכך, קשר הנאשם קשר עם אחרים שזהותם אינה ידועה, בכך שהקים איתם עסק למכירת סם מסוג מריחואנה בלב תל אביב.",כללי
SH-16-06-56473-7755,"הקושרים שכרו ביום 21.2.16 חנות ברחוב דיזנגוף 101 בתל אביב תמורת 1,700 ₪ לחודש, קנו מחשבים, מסכים, טלפונים סלולריים ומשקלים אלקטרוניים לניהול העסק.",כללי
SH-16-06-56473-7755,"שיטת החליפה ואיתור הלקוחות פעלה כך: הנאשם והאחרים פתחו חשבון בישום ההיכרויות ""טינדר"", כאשר תמונת החשבון נושאת תמונה של עלה גראס. לקוחות ששוחחו עם בעלי החשבון נשאלו אם הם מעוניינים לקנות סמים.",כללי
SH-16-06-56473-7755,"במידה והייתה היענות מצד הלקוחות, אז הייתה עוברת התקשורת ליישום ""וואטסאפ"" תחת השמות הבדויים ""סמי"", ""גוני"" או ""המוקד"" (להלן ""שמות הקוד"") מטעם הנאשם ואחרים וזאת במטרה לקבל מהלקוחות הזמנות של סמים שאותם הם מעוניינים לרכוש.",כללי
SH-16-06-56473-7755,"לאחר יצירת הקשר תחת שמות הקוד, נהג הנאשם, או עובד שהועסק על ידו לשלוח ללקוחות הודעות יומיות, אשר כללו תפריט יומי של סוגי סמים אותם מוכרים, לצד משקל ומחיר לכל סם ואף מבצעי הנחות ללקוחות הרוכשים כמויות גדולות יותר.",כללי
SH-16-06-56473-7755,"הנאשם וחבריו העסיקו עובדים בשכר שביצעו תפקידים שונים, חלקם קיבלו הזמנות במחשב, חלקם ארזו את הסמים והכניסו למעטפות, חלקם שימשו כשליחים שהעבירו את הסמים ללקוחות באמצעות רכב או קטנוע.",כללי
