verdict,text,part
ST-20-07-7172-552,"פקודת התעבורה [נוסח חדש]: סע'  בתוספת הראשונה, והשנייה, 38(3), 39א, 40, 62(2), 62(3), 62(7), 64א, 64א(א))., 64א(ב), 64א(ג)), 64א1",הנאשם 1 – נוכח
ST-20-07-7172-552,"תקנות התעבורה, תשכ""א-1961 - לא מרובדות: סע'  26 (2), 144, 169א, ב",הנאשם 1 – נוכח
ST-20-07-7172-552,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973",הנאשם 1 – נוכח
ST-20-07-7172-552,"נאשם 1 הורשע לאחר שמיעת ראיות בעבירות של הפקרה אחרי פגיעה, נהיגה בקלות ראש וגרימת חבלה של ממש וכן נהיגה בשכרות - עבירות לפי סעיפים 64א(ב), 62(2), 38(3) ו-62(3) לפקודת התעבורה[נוסח חדש], תשכ""א - 1961 (להלן -פקודת התעבורה) יחד עם תקנות 169א ו-ב לתקנות התעבורה, תשכ""א - 1961.",גזר דין   נאשם 1
ST-20-07-7172-552,למען הסדר הטוב יצויין כי נאשם 2 הורשע בעבירה של הפרת חובת נוסע - עבירה לפי סעיף 64א1 לפקודת התעבורה.,גזר דין   נאשם 1
ST-20-07-7172-552,"כעולה מהכרעת הדין, ביום 12.07.18 בשעות הערב, נסעו הנאשמים ברכב מסוג מזדה (להלן: ""המזדה""), כאשר נאשם 1 נוהג ונאשם 2 יושב לצידו, אספו את לאה חווסוב ולימור נתנוב ונסעו לבלות במלונית ליד צומת סגולה. במהלך הערב צרכו הנאשמים אלכוהול.",גזר דין   נאשם 1
ST-20-07-7172-552,"כעבור כמה שעות, ביום 13.07.18 בסמוך לשעה 00:25, נהג נאשם 1 ברכב המזדה, בכביש 40 מצפון לדרום, בנתיב השמאלי מבין שני נתיבים, כאשר בדמו אלכוהול בריכוז של 134 מ""ג במאה מיליליטר דם. לצדו ברכב ישב נאשם 2 ומאחור ישבו לאה ולימור.",גזר דין   נאשם 1
ST-20-07-7172-552,"אותה שעה ובאותו מקום, נהג אוהד יהודה לב-אל ברכב פרטי מסוג פיאט בנתיב ימין לפני רכב הנאשמים, ולצידו ישבה בת-אל עטר.",גזר דין   נאשם 1
ST-20-07-7172-552,"נאשם 1 נהג בקלות ראש, בעודו שיכור, יצא לעקיפת הרכב המעורב משמאלו, איבד השליטה ברכבו, סטה עם רכבו בחדות ימינה וחסם את דרכו של רכב הפיאט. כתוצאה מכך, התנגש רכב הפיאט עם חזית צד שמאל בצד ימין של רכב המזדה ושני הרכבים התדרדרו לתעלה והתהפכו על גגם. בתאונה זו נגרמו ל-2 הנוסעות ברכב הנאשמים חבלות של ממש - ללאה נגרמו שברים בסטרנום ובצלע וללימור נגרמו שברים בסנטרום ומנבריום ובחוליות C5-6. בנוסף, נחבלו בגופם אוהד ובת-אל.",גזר דין   נאשם 1
ST-20-07-7172-552,"בהמשך, ועל אף קריאותיהם לעזרה של אוהד ובת-אל, נמלטו הנאשמים ממקום התאונה, נאשם 1 אמר לאוהד ""אתה אל תדבר, לא אמבולנס ולא משטרה"" ולא הזעיק עזרה. נאשם 2 לא התקשר לגופי ההצלה הנחוצים ולא הזעיקם למקום התאונה.",גזר דין   נאשם 1
