verdict,text,part
ME-17-08-3725-982,"חוק איסור הלבנת הון, תש""ס-2000: סע'  3, 3(א), 3(ב), 3(ב)(1), 4, 7, 8, 8.א., 9, 21, 21.א., 21.ג, 31, 11יב(א)(1)",nothing
ME-17-08-3725-982,"צו איסור הלבנת הון (חובות זיהוי, דיווח וניהול רישומים של תאגידים בנקאיים למניעת הלבנת הון ומימון טרור), תשס""א-2001: סע'  6(א)(2), 8",nothing
ME-17-08-3725-982,"חוק העונשין, תשל""ז-1977: סע'  31, 32, 40ג(א), 40ד, 40ה, 40ו, 40ז, 40ט, 61(א)(4), 40יא, 40יא(6), 40יא(9), 40יב, 415, 425",nothing
ME-17-08-3725-982,"פקודת המכס [נוסח חדש]: סע'  211(א)(1), 220(2)",nothing
ME-17-08-3725-982,"פקודת היבוא והיצוא [נוסח חדש], תשל""ט-1979: סע'  7(א)",nothing
ME-17-08-3725-982,"צו הפיקוח על יהלומים, יבואם ויצואם, תשל""ט-1979: סע'  2",nothing
ME-17-08-3725-982,"פקודת מס הכנסה [נוסח חדש] - לא מרובד: סע'  120(1), 200(5), 215א, 216(5), 220(1), 220(5)",nothing
ME-17-08-3725-982,"חוק ניירות ערך, תשכ""ח-1968: סע'  54(א)(2)",nothing
ME-17-08-3725-982,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  36א",nothing
ME-17-08-3725-982,"ביום 19.3.2020 הוגש נגד הנאשם כתב אישום, אשר ייחס לו ריבוי עבירות לפי סעיף 3(ב)(1) לחוק איסור הלבנת הון, תש""ס-2000 (להלן: ""חוק איסור הלבנת הון""). הפרק העובדתי שבכתב האישום כלל שלושה חלקים, כאשר כל חלק התייחס לפעילות אסורה מצד הנאשם בחשבונות בנקאיים הבאים: בבנק הבינלאומי, בבנק הפועלים ובבנק ירושלים.",האישום וההרשעה
