verdict,text,part
SH-21-11-1197-741,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 13, 19 א",nothing
SH-21-11-1197-741,"חוק העונשין, תשל""ז-1977: סע'  40 יא', 40 יג'",nothing
SH-21-11-1197-741,"הנאשם הורשע על פי הודאתו ובמסגרת הסדר טעון, בכתב אישום מתוקן, ב-4 עבירות של סחר בסם מסוכן, לפי סעיף 13 בצירוף סעיף 19 א לפקודת הסמים, ובעבירה של החזקת סם מסוכן שלא לצריכה עצמית, לפי סעיף 7(א) +7(ג) רישא לפקודת הסמים המסוכנים.",	כתב האישום:
SH-21-11-1197-741,"על פי הנטען בחלק הכללי שבכתב האישום, לנאשם היה מכשיר טלפון נייד מסוג iPhone באמצעותו לקוחות שונים היו מזמינים סם דרך יישומון ""טלגרם"". נטען כי הנאשם הוא בעליו של רכב נושא לוחית רישוי מספר: 4162168 והוא שהיה יוצר קשר עם הלקוחות, ומעביר להם את הסמים, כפי שיפורט להלן:",	כתב האישום:
SH-21-11-1197-741,"באישום הראשון נטען, כי ביום 13.10.2021 בין השעות 18:00-19:00 ביקש נועם חדד לרכוש סם מסוג קנביס באמצעות יישומון הטלגרם, במשקל 25 גרם, תמורת סך של 550 ₪.",	כתב האישום:
SH-21-11-1197-741,"בשעה 19:56 או בסמוך, הגיע הנאשם עם הרכב לרחוב החרוב 21 במושב עמינדב, שם מסר את הסם לנועם כפי שסוכם, וקיבל לידיו סך של 550 ₪.",	כתב האישום:
SH-21-11-1197-741,"באישום השני נטען, כי ביום 15.10.2021 טרם השעה 12:53, ביקש עדי תירוש לרכוש סם מסוג קנביס באמצעות יישומון הטלגרם, במשקל 5 גרם, תמורת סך של 350 ₪.",	כתב האישום:
SH-21-11-1197-741,"בשעה 13:04 או בסמוך, הגיע הנאשם לרחוב יצחק כרמיה בירושלים, שם מסר את הסם לעדי כפי שסוכם, וקיבל לידיו סך של 350 ₪.",	כתב האישום:
SH-21-11-1197-741,"באישום השלישי נטען, כי ביום 17.10.2021 בשעה 18:53 ביקש גד רייס לרכוש סם מסוג קנביס באמצעות יישומון הטלגרם, במשקל 5 גרם, תמורת סך של 300 ₪.",	כתב האישום:
SH-21-11-1197-741,"בשעה 20:02 או בסמוך, הגיע הנאשם לרחוב נקר 4 בירושלים, שם מסר את הסם לגד כפי שסוכם, וקיבל לידיו סך של 300 ₪.",	כתב האישום:
SH-21-11-1197-741,"באישום הרביעי נטען, כי ביום 18.10.2021 בשעה 20:00 לערך, ביקשה הילה לוי לרכוש סם מסוג קנביס באמצעות יישומון הטלגרם, במשקל 25 גרם, תמורת סך של 500 ₪.",	כתב האישום:
SH-21-11-1197-741,"בשעה 21:12 או בסמוך, הגיע הנאשם עם הרכב למגרש החנייה ליד מסעדת ""כרמא"" ברחוב  עין כרם בירושלים, והעביר להילה סם מסוג קנביס במשקל 26.12 גרם. בשלב זה נעצר הנאשם על ידי שוטרים והילה עוכבה.",	כתב האישום:
SH-21-11-1197-741,"בחיפוש שנערך ברכב נמצא סם מסוג קנביס במשקל 255.88 גרם מחולק ל-22 שקיות, 2 מכשירי טלפון סלולרי, ועל גופו של הנאשם נתפסו 1660 ₪.",	כתב האישום:
SH-21-11-1197-741,"רישום פלילי ותעבורתי: לנאשם רישום פלילי הכולל 6 הרשעות קודמות בעבירות אלימות 	רכוש ועוד, בגינן ריצה תקופת מאסר אחת. העבירה האחרונה בה הורשע הנאשם הינה משנת	2018 בגין תקיפה הגורמת חבלה, בגינה נדון לצו של""צ, מבחן ופיצוי.",	כתב האישום:
SH-21-11-1197-741,"הנאשם מחזיק ברישיון משנת 1996 ולחובתו 38 הרשעות קודמות, רובן מסוג ב.מ.",	כתב האישום:
SH-21-11-1197-741,"בטיעוניה לעונש ציינה המאשימה, כי הנאשם יליד 1973, הורשע ב-4 עבירות של סחר בסם מסוכן, והחזקת סם שלא לצריכה עצמית. המאשימה הפנתה לערכים המוגנים בהם פגע הנאשם, וביקשה לקבוע מתחם שבין 4 חודשים ל-12 חודשים לאישומים 1-3, ובאישום 4 בין 8 ל-18 חודשים. הוסף, כי לחובת הנאשם עומדות חומרת העבירות וכן נסיבות ביצוען של העבירות, כאשר המדובר במי שמפיץ את הסם פעם אחר פעם, וכן כמות הסם שנתפסה ברכב, הכול תמורת בצע כסף. עוד הפנתה המאשימה, לעברו הפלילי של הנאשם בגינן ריצה אף עונשי מאסר. בנסיבות אלו ביקשה המאשימה להכריז על הנאשם כסוחר סמים, להטיל עליו 22 חודשי מאסר לצד ענישה נלווית, לחלט כספים שנתפסו, וכן להורות על השמדת המוצגים.",	תמצית טיעוני הצדדים:
SH-21-11-1197-741,"הסנגור ביקש להסתפק בתקופה אותה ריצה הנאשם. על פיו, את העבירות ביצע הנאשם על פני פרק זמן קצר מאוד. לדבריו, הנאשם הוא ""השליח"" והוא אינו הסוחר. הסנגור גם הפנה לכמויות הקטנות בהם סחר הנאשם, וכן התמורות שהתקבלו בעבורן.",	תמצית טיעוני הצדדים:
SH-21-11-1197-741,"בהתייחס למתחם העונש ההולם, ציין הסנגור כי הוא מתחיל במאסר שיכול וירוצה על דרך עבודות השירות ועד ל-12 חודשים. באשר לרישום הפלילי, הדגיש הסנגור כי המדובר ברישום פלילי ישן- כך ביחס לעבירות הסם שעניינן החזקה לצריכה עצמית. הסנגור ביקש לקחת בחשבון את גילו של הנאשם, הודאתו כבר בתחילת ההליך, היקפו הנמוך של הסחר, סוג הסם וכן השינוי שחל בחברה בכל הנוגע לעבירות הקשורות בסם מסוג קנביס. בהתאם לכל אלו, ביקש לקבוע את עונשו של הנאשם בתחתית מתחם העונש ההולם.",	תמצית טיעוני הצדדים:
SH-21-11-1197-741,הנאשם בסיום הביע חרטה על המעשים.,	תמצית טיעוני הצדדים:
SH-21-11-1197-741,"במקרה דנן, יש לקבוע מתחם ענישה אחד, ולתת ביטוי לצבר העבירות בתוך המתחם שייקבע, שכן המדובר בעבירות הנובעות מאותה מסכת עובדתית, שנעברו במועדים סמוכים מאוד (ימים בודדים מפרידים ביניהם), אשר בוצעו באמצעות אפליקציית טלגראם, לצרכני סמים שונים אשר יצרו קשר באמצעות האפליקציה. העבירה הנוספת של החזקת סם שלא לצריכה עצמית, הינה עבירה שנלוותה לעבירות הסחר.",	מתחם העונש ההולם:
SH-21-11-1197-741,"המדובר בארבע עבירות של סחר בסם מסוג קנביס בשני מקרים, בכמות של כ-5 גרם ובשני מקרים נוספים בכמות של כ-25 גרם, תמורת סכומי כסף של כמה מאות שקלים. בכל אחד מהאישומים נוצר הקשר עם הרוכשים באמצעות האפליקציה, שם סוכמה העסקה, ובהמשך פגש בהם הנאשם במקומות מכירה שונים, בכתובות פרטיות, אך גם במקומות מרכזיים, כך באישום 4. בהיבט זה, איני מקבל את טענת ההגנה, כי המדובר בשליח. מעשיו של הנאשם בכללותם מצביעים על תכנון מוקדם, תיאום והגעה למקום עליו סוכם מראש, לצורך השלמת העסקה. יתרה מזאת, במסגרת אישום 4, לבד מביצוע רכישת סם מסוכן מהנאשם, נתפסו ברכב סמים בכמות גדולה של 255 גרם מחולקים ל-22 שקיות, שני מכשירי טלפון נייד, וסכום כסף גדול. אלו מבססים מסקנה, כי מקומו של הנאשם במסגרת שרשרת ההפצה הינו מרכזי. החזקת הסמים ברכב והפצתו בתחומי העיר ירושלים ובאזורים הסמוכים לה, יכול ללמד גם על העדר מורא מפני החוק, ופעילות עבריינית מתמשכת מצדו.",	מתחם העונש ההולם:
SH-21-11-1197-741,"עבירות הסחר והשימוש בסמים חומרתן רבה, והן פוגעות בערכים המוגנים של הגנה על שלום הציבור וביטחונו מפני הנזקים החמורים הנגרמים כתוצאה משימוש והפצה של סמים.",	מתחם העונש ההולם:
SH-21-11-1197-741,"בע""פ 6029/03 מדינת ישראל נ' גולן שמאי [פורסם בנבו] (9.2.04) קבע בית המשפט העליון כי: ""נגע הסמים אוכל באוכלוסיה שלנו בכל פה והחברה הכריזה עליו מלחמת חורמה ומצפה שהעונשים שיגזרו על ידי בתי המשפט בשל עבירות סמים ישתלבו במאבק הכולל להדברת הנגע. עונש הולם למחזיקי סמים שלא לשימוש-עצמי, קרי: למשולבים במערך ההפצה -מכוון לקבוע בהכרת הכל את החומרה היתירה שאנו מייחסים להפצת הסמים, ולהרתיע עבריינים בכוח מלשלוח ידם בפעילות ההפצה. שתי תכליות מרכזיות אלו ניתן להשיג רק על ידי הטלת עונשים חמורים"".",	מתחם העונש ההולם:
SH-21-11-1197-741,"לרוב נהוג לגזור בגין עבירות סחר בסמים עונשי מאסר בפועל. בית המשפט קבע כי נוכח הצורך החשוב שבמאבק בעבירות הסחר בסמים, על בית המשפט לתת משקל ממשי לשיקול",	מתחם העונש ההולם:
SH-21-11-1197-741,"ההרתעתי אל מול השיקולים האישיים. ע""פ 9482/09 ביטון נ' מדינת ישראל [פורסם בנבו] (24.7.11).",	מתחם העונש ההולם:
SH-21-11-1197-741,"בע""פ 2596/18 זנזורי נ' מדינת ישראל [פורסם בנבו] (12.8.18) עמד בית המשפט על חומרתה של עבירת הסחר דווקא בזמנים אלו, כאשר אמצעים טכנולוגיים כגון אפליקציית טלגראס מהווים פלטפורמה נוחה ומזמינה יותר לביצוע עבירות סחר בסמים. לאור האמור עמד בית המשפט על הצורך להחמיר בענישה בעבירות הסחר בסמים, כדי להגביר את ההרתעה משימוש באמצעים אלו. וראו גם: ת""פ 42189-08-19 מדינת ישראל נ' נני מזוז [פורסם בנבו] (06.04.20).",	מתחם העונש ההולם:
SH-21-11-1197-741,"אמנם, המדובר בסם מסוג קנאביס, המוגדר כסם קל יחסית בפסיקה, ואשר הענישה בעניינו פחותה יותר ביחס לסמים אחרים. עם זאת, אין להתעלם מהנזק ומהסיכון הרב הטמון בעבירות הסחר והחזקת הסמים, וכפי שציינתי לעיל – הפסיקה מייחסת לעבירות אלו חומרה יתרה. כך נקבע בע""פ 170/07 מטיס נ' מדינת ישראל [פורסם בנבו] (2007), ביחס לסם הקנאביס, כי גם סמים קלים מהווים לעיתים קרובות את יריית הפתיחה להתמכרות לסמים קשים יותר וכי גם בשימוש בהם עצמם טמונה סכנה.",	מתחם העונש ההולם:
SH-21-11-1197-741,באשר למתחם הענישה שנקבע בפסיקה בגין עבירות סחר דומות אפנה לפסקי דין אלו:,	מתחם העונש ההולם:
SH-21-11-1197-741,"ברע""פ 1720/11 מיכאל גליק נגד מדינת ישראל [פורסם בנבו] (07.03.11), אושר גזר דינו של בית משפט השלום בו הוטלו על נאשם ב-3 עבירות סחר בסם מסוג חשיש (בסה""כ 110 גרם) ובעבירה של תיווך בחשיש (בכמות של כ- 95 גרם) 8 חודשי מאסר לריצוי בפועל בתוספת ענישה נלווית.",	מתחם העונש ההולם:
SH-21-11-1197-741,"ברע""פ 5712/16 יצחק אייזנבאך נ' מדינת ישראל [פורסם בנבו] (17.08.16) אושר גזר דינו של בית משפט השלום אשר קבע, כי מתחם הענישה ההולם בעניינו של נאשם ב-4 עבירות סחר בקנאביס בכמויות קטנות הינו בין 8-24 חודשי מאסר, ותוך התחשבות בגילו הצעיר של הנאשם, היעדר עבר פלילי קודם, נסיבות חייו ושיקומו הוטלו על הנאשם 8 חודשי מאסר בפועל בתוספת ענישה נלווית.",	מתחם העונש ההולם:
SH-21-11-1197-741,"ברע""פ 3627/13 שדה נגד מדינת ישראל [פורסם בנבו] (22.5.13) אושר גזר דין בו הוטל על נאשם שהורשע על יסוד הודאתו ב-2 עבירות של סחר בסמים בכמויות קטנות מאוד מסוג קנביס (0.8 גרם ו-1 גרם) עונש של 7 חודשי מאסר בפועל, אך זאת בשל עבר פלילי עשיר וחוסר שת""פ עם שירות המבחן.",	מתחם העונש ההולם:
SH-21-11-1197-741,"בעפ""ג 31347-08-14 מדינת ישראל נגד אברהים בשיטי [פורסם בנבו] (10.12.14) נגזרו על נאשם שהורשע ב-2 עבירות סחר בקנאביס (במשקל 97 גרם ו-47 גרם) ובמכירת 5 טבליות MDMA, נעדר עבר פלילי, 6 חודשי עבודות שרות, מאסר על תנאי וקנס.",	מתחם העונש ההולם:
SH-21-11-1197-741,"בע""פ 7319-08-12 אבישי סבח נגד מדינת ישראל [פורסם בנבו] (25.10.12), נדחה ערעורו של נאשם שהורשע ב-2 עבירות סחר בחשיש בכמויות קטנות (5.3 גרם ו-2.9 גרם) ובעבירה אחת לתיווך לרכישת סם והוטל עליו עונש מאסר של 18 חודשי מאסר לריצוי בפועל.",	מתחם העונש ההולם:
SH-21-11-1197-741,"בת""פ 726-01-14 מדינת ישראל נ' עבד אל חלים זיתון [פורסם בנבו] (21.07.14) נקבע ביחס לאישום של 3 עבירות סחר בחשיש בכמויות קטנות (בגזה""ד נדונו 2 עבירות סחר נוספות) כי מתחם הענישה ההולם הינו בין 3 ל-10 חודשי מאסר בפועל ונגזרו על הנאשם 4 חודשי מאסר בגין כל אחת מהעבירות, ובסה""כ, עם ריצוין בחופף, נגזרו על הנאשם בגין רכיב זה 6 חודשי מאסר בפועל.",	מתחם העונש ההולם:
SH-21-11-1197-741,"בת""פ 56059-07-17 מדינת ישראל נגד מתן רווח [פורסם בנבו] (12.03.18), נגזרו על נאשם שהורשע ב-3 עבירות סחר בקנאביס באמצעות טלגראס (9.8 גרם, 12.7 גרם ו-2.9 גרם) 5 חודשי מאסר בפועל בתוספת ענישה נלווית.",	מתחם העונש ההולם:
SH-21-11-1197-741,"בהתאם לתיקון 113 לחוק העונשין (סעיף 40 יג'), סבורני כי מתחם העונש ההולם ביחס לעבירות הסחר וכן עבירת ההחזקה הינו החל מ-8 חודשים ועד ל-24 חודשים לצד ענישה נלווית.",	מתחם העונש ההולם:
SH-21-11-1197-741,"בגזירת העונש המתאים לנאשם, יש להתחשב בנסיבות שאינן קשורות בביצוע העבירה (סעיף 40 יא'). במסגרת זו מן הראוי לתת את הדעת לנסיבות הבאות: הנאשם כבן 49, הודה בבית משפט בעבירות שיוחסו לו בפתח דיון ההקראה. כמו כן לקחתי את נסיבותיו האישיות בחשבון כפי שפורטו על ידי בא כוחו, ולכך כי הנאשם נעדר רשת תמיכה.",	העונש המתאים לנאשם:
SH-21-11-1197-741,"לחובת הנאשם ניצב עברו הפלילי הכולל כאמור הרשעות בעבירות אלימות ורכוש, אם כי מרביתן של העבירות ישנות, למעט אחת משנת 2018 בעבירה שאינה ממן העניין בגינה נדון לצו של""צ, מבחן ופיצוי. נוסף לכך, העבירות מפקודת הסמים המסוכנים, הינן עבירות ישנות מאוד של החזקת סם.",	העונש המתאים לנאשם:
SH-21-11-1197-741,באיזון בין השיקולים השונים ראיתי לקבוע את עונשו של הנאשם בחלקו התחתון יחסית של המתחם ולגזור עליו את העונשים הבאים:,	העונש המתאים לנאשם:
SH-21-11-1197-741,"12 חודשי מאסר, בניכוי ימי המעצר.",	העונש המתאים לנאשם:
SH-21-11-1197-741,שישה חודשי מאסר אשר אותם לא ירצה הנאשם אלא אם יעבור תוך שלוש שנים וזאת מיום שחרורו על כל עבירת פשע המנויה בפקודת הסמים המסוכנים.,	העונש המתאים לנאשם:
SH-21-11-1197-741,שלושה חודשי מאסר אשר אותם לא ירצה אלא אם יעבור תוך שלוש שנים וזאת מיום שחרורו על כל עבירת עוון המנויה בפקודת הסמים המסוכנים.,	העונש המתאים לנאשם:
SH-21-11-1197-741,קנס בסך 3000 ₪ או שלושה חודשי מאסר תמורתו. הקנס ישולם עד יום 1.7.2022.,	העונש המתאים לנאשם:
SH-21-11-1197-741,"התחייבות בסך 4000 ₪ שלא לעבור כל עבירה לפי פקודת הסמים המסוכנים, וזאת במשך שנתיים מהיום. הנאשם הבין את מהותה של ההתחייבות והסכים לה. רשמתי לפניי את התחייבות הנאשם בע""פ.",	העונש המתאים לנאשם:
SH-21-11-1197-741,"מכריז על הנאשם כ""סוחר סמים"" נוכח מעשיו, ובהתאם מורה על חילוט כספים ומוצגים המצויים בידי המאשימה.",	העונש המתאים לנאשם:
SH-21-11-1197-741,"חמישה חודשי פסילה מלהחזיק ברישיון נהיגה או מלהוציאו, אשר לא ירוצו אלא אם יעבור הנאשם על כל עבירה לפי פקודת הסמים המסוכנים, זאת תוך שנתיים מיום שחרורו ממאסרו.",	העונש המתאים לנאשם:
