verdict,text,part
SH-18-07-23864-634,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א",nothing
SH-18-07-23864-634,"חוק העונשין, תשל""ז-1977: סע'  40ט', 40יא",nothing
SH-18-07-23864-634,"הנאשם הורשע על פי הודאתו בביצוע עבירה של סחר בסם לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים. מדובר בסם מסוג קוקאין במשקל כחצי גרם, שנמכר לסוכן משטרתי, שלנאשם יש עמו היכרות מוקדמת, וזאת תמורת 800 ₪. מדובר בעסקה בודדת מיום 8.5.2016.",כתב האישום
SH-18-07-23864-634,"כתב האישום הוגש כשנתיים וחודשיים לאחר ביצוע העבירה, בחודש יולי 2018. הצדדים לא הגיעו להסדר, והנאשם נשלח לשירות המבחן ולממונה על עבודות השירות.",ההליך
SH-18-07-23864-634,בעניינו של הנאשם הוגשו שני תסקירים.,תסקירי שירות המבחן
SH-18-07-23864-634,"מהתסקיר שהוגש באוקטובר 2019 עולה, כי הנאשם כבן 29, רווק המתגורר עם משפחתו. הוא התייתם מאביו כשהיה פעוט. המשפחה חוותה קשיים כלכליים מרובים. הנאשם נשר מלימודים בהיותו כבן 12, ולמעשה יצא לעבוד בשווקים כדי לסייע בפרנסת המשפחה. הנאשם עבד בנערותו ובבגרותו באופן יציב, גם אם החליף מקומות עבודה. הוא החל להשתמש באלכוהול ובחשיש כשהיה כבן 14 והחל מגיל 20 החל לצרוך סמים באופן יומיומי, מסוג חשיש ואקסטזי. הוא מתקשה להפסיק להשתמש בסמים, כפי שגם עלה לאורך התנהלותו מול שירות המבחן בהליך שלפניי. בדיקת שתן העלתה כי הוא ממשיך להשתמש גם בקנביס וגם בקוקאין. הנאשם הביע התנגדות לתהליך טיפולי, בוודאי לתהליך אינטנסיבי בקהילה סגורה. ניסיון לשלבו בטיפול לא עלה יפה. הנאשם נטל אחריות למעשים וציין את היכרותו האישית עם הסוכן. נוכח היעדר שיתוף פעולה, שירות המבחן נמנע מהמלצה.",תסקירי שירות המבחן
SH-18-07-23864-634,"לאחר שהבהרתי לנאשם את חומרת מצבו ואת הצפי למאסר בפועל, הוא שב ונשלח לשירות המבחן כדי לאפשר לו הזדמנות נוספת להוכיח את רצינותו. אלא, שמהתסקיר שהוגש בחודש ינואר 2020 עלתה תמונה דומה, ובהתאם לכך, גם הימנעות שירות המבחן מהמלצה.",תסקירי שירות המבחן
SH-18-07-23864-634,"הממונה הגיש חוות דעת על אודות כשירות הנאשם לבצע מאסר בעבודות שירות. מחוות הדעת עולה, כי הנאשם כשיר לבצע עבודות שירות ב""חברה קדישא"" בירושלים.",חוות דעת של הממונה על עבודות השירות
SH-18-07-23864-634,לנאשם רישום פלילי בודד הכולל הרשעה בעבירה של היזק לרכוש במזיד.,רישום פלילי
SH-18-07-23864-634,הצדדים לא הגיעו להסכמה עונשית.,טיעונים לעונש
