verdict,text,part
SH-15-10-8468-99,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7",nothing
SH-15-10-8468-99,"חוק העונשין, תשל""ז-1977: סע'  40ט', 40י'(א), 40י(ג)).",nothing
SH-15-10-8468-99,"הנאשם הורשע על פי הודאתו בעבירה של גידול, יצור והכנת סמים מסוכנים, לפי סעיף 6 לפקודת הסמים המסוכנים (נוסח חדש), תשל""ג-1973.",כתב האישום 
SH-15-10-8468-99,"בהתאם לעובדות כתב האישום, ביום 16.9.14 גידל הנאשם בביתו 79 עציצים של סם מסוכן מסוג קנבוס במשקל כולל של 6.15 ק""ג. כמו כן נמצאו בביתו כלים ששימשו לגידול הסמים כגון: גופי תאורה, מאוורר, מד טמפרטורה, חומרי דשן וצנרת השקיה.",כתב האישום 
SH-15-10-8468-99,"בהתאם להסכמת הצדדים התקבל תסקיר מטעם שירות המבחן. מהתסקיר עולות נסיבות חייו הקשות של הנאשם הכוללות התמכרות לסמים, נשירה מלימודים בגיל צעיר וחיים בבדידות. שירות המבחן התרשם כי הנאשם חבר לחברה שולית ומתקשה לשמור על גבולות. ביחס לאפשרות שילובו בגמילה, ציין שירות המבחן כי הנאשם, על פי דבריו, חסר כוחות ורצון לעשות כן ואף מעדיף עונש מאסר על פני גמילה. מכאן העריך שירות המבחן כי קיים סיכון להישנות עבירות דומות בעתיד, ובשל היעדר אפיק שיקומי לא בא בהמלצה בעניינו.",תסקיר שירות המבחן
SH-15-10-8468-99,"ב""כ המאשימה הפנה לחומרת מעשיו של הנאשם וטען כי בעבירת גידול סם נפגעים ערכים הדומים לאלו הנפגעים בעבירות סחר והפצה. עוד נטען כי מדובר בעבירה שקדמו לה תכנון, והשקעת משאבים. צוין גם שמדובר בכמות בלתי מבוטלת – 79 שתילים. המאשימה ציינה כי תופעת מעבדות הסמים בבתים, הפכה נפוצה בשנים האחרונות והן צצות ""כפטריות לאחר הגשם"" ולכן יש להחמיר בענישה לצורך הרתעה. לאור כך הוצע  מתחם ענישה הנע בין 10 חודשי מאסר בפועל ועד 36 חודשי מאסר בפועל. ביחס לעונש הראוי שיש להשית על הנאשם, הפנתה המאשימה לתסקיר השלילי בו ציין הנאשם כי הוא מעדיף עונש מאסר על פני טיפול וגמילה. לפיכך ביקשה להשית עליו עונש מאסר במתחם הענישה שהוצע, מאסר מותנה, וקנס כספי גבוה. יצוין כי ב""כ המאשימה הבהיר כי הגם ששירות המבחן התייחס לעבר פלילי ישן של הנאשם, כיום כל העבירות הקודמות נמחקו מהמרשם הפלילי.",טיעוני הצדדים לעונש
SH-15-10-8468-99,"ב""כ הנאשם טען כי אין לראות בשימוש בכלים כנסיבה לחומרה שכן מדובר בנסיבה אינהרנטית לעבירה עצמה, שהרי לא ייתכן לדידו גידול סם ללא כלים מתאימים. הסנגור טען כי מדיניות הענישה הנוהגת בעבירות אלה מלמדת על מתחם עונש הנע בין 6 חודשי מאסר בעבודות שירות ועד ל-24 חודשי מאסר בפועל. בהתייחסו לעונש הראוי שיש להטיל על הנאשם, הפנה הסנגור להודאתו, לעברו הנקי ולמצבו הכלכלי הקשה וביקש להסתפק בענישה בדמות של עבודות שירות ולהימנע מקנס.",טיעוני הצדדים לעונש
SH-15-10-8468-99,הנאשם בדברו האחרון ציין כי הוא עדיין מעשן סמים מידי יום ורוצה להפסיק אך בשל העובדה שההליך נמשך זמן רב הוא מעדיף לרצות את עונשו כעת ולהימנע מהליך גמילה ארוך שבסופו ירצה את העונש.,טיעוני הצדדים לעונש
SH-15-10-8468-99,"כידוע, מאז תיקון 113 לחוק העונשין גזר הדין ניתן במסגרת הליך תלת שלבי. בשלב הראשון יש לקבוע אם העבירות המתוארות בכתב האישום מהוות אירוע אחד או מספר אירועים. לאחר מכן יש לקבוע את מתחם הענישה ההולם את האירוע ובסופו של תהליך, יש להחליט אם נכון לחרוג מהמתחם שנקבע, שאחרת ייגזר העונש בגדרי המתחם.",דיון והכרעה
SH-15-10-8468-99,"הערכים המוגנים בבסיס העבירה: במעשיו פגע הנאשם בערכים של בטחון הציבור ושלומו. הסכנות הטמונות בהחזקת סם, לצורך גידולו והפצתו ידועות ואין צורך להכביר מילים על הנזקים שעלולים להיגרם לחברה ולפרט ממעשים אלו.",דיון והכרעה
SH-15-10-8468-99,"נסיבות ביצוע העבירה: נסיבות ביצוע העבירה מלמדות בבירור על תכנון מוקדם, שהתבטא בהצטיידות בכלים מתאימים לצורך גידול השתילים. כמות השתילים (79) היא משמעותית ומעיון בתמונות ניתן לראות בבירור מעבדה מקצועית יחסית, בה הוסב אחד החדרים לכדי ""חממת גידול קנבוס"".  לאור כך פוטנציאל הנזק הוא משמעותי. אדגיש כי המאשימה לא טענה במסגרת כתב האישום כי גידול הסם היה למטרת סחר. אכן, סעיף 6 לפקודת הסמים אינו כולל את מטרת המעשה (כפי שקיים למשל בסעיף 7 לפקודה) ולעולם העונש המרבי בסעיף זה זהה – 20 שנות מאסר (ו-7 שנים אם כתב האישום הוגש בבית משפט השלום). עם זאת, מובן כי לעיתים קיימות ראיות בדבר מטרת הגידול שעשויות להשליך על נסיבות ביצוע העבירה לחומרה או לקולה (סעיף 40ט' לחוק העונשין) ובהתאמה על מתחם הענישה הקונקרטי. במקרה זה, טען הנאשם כי הגידול היה לשימוש עצמי ואולם אף אם לא אביא בחשבון כי מקומה של טענה זו הוא ככלל בשלב בירור האשמה (סעיף 40י'(א) לחוק העונשין), עדין לא סברתי כי נסיבה מקלה זו הוכחה ברמת הנדרשת (מאזן הסתברויות, ראו סעיף 40י(ג)).",דיון והכרעה
SH-15-10-8468-99,"מדיניות הענישה: הענישה המוטלת בעבירות מסוג זה משתנה ממקרה למקרה והיא תלויה בין היתר בסוג הסם, כמותו ובנסיבותיו של הנאשם (עבר פלילי, שיקום, תסקיר חיובי וכיוצב'). עם זאת נקבע לא אחת כי יש להחמיר עם אלו שמגדלים סמים (ראה: ע""פ 11220/03 פלוני נ' מדינת ישראל (6.7.05); ע""פ (י-ם) 1987-04-10 מדינת ישראל נ' אלוני (28.6.2010) וכן עפ""ג (ת""א) 12819-11-15 מדינת ישראל נ' בן צבי (16.12.15) שם נקבע כי:",דיון והכרעה
SH-15-10-8468-99,"רע""פ 314/16 בן צבי נ' מדינת ישראל (22.2.16), בו הוחמר עונשו של נאשם ל-10 חודשי מאסר, בשל גידול תשעה שתילי קנבוס במשקל של 2.5 קילו במעבדה שכללה ציוד רב.","לצורך בחינת מדיניות הענישה הנוהגת במקרים דומים, ניתן להפנות לפסקי הדין הבאים: "
SH-15-10-8468-99,"רע""פ 1787/15 עמר נ' מדינת ישראל (24.3.15), בו הוטלו על הנאשם 8 חודשי מאסר בשל גידול שתילי קנבוס במשקל סם מסוג קנבוס שלא לשימוש עצמי. יצוין כי בית המשפט העליון ראה במתחם שנקבע בבית המשפט השלום (8-20 חודשי מאסר) כראוי ונכון לאור חומרת העבירות.","לצורך בחינת מדיניות הענישה הנוהגת במקרים דומים, ניתן להפנות לפסקי הדין הבאים: "
SH-15-10-8468-99,"רע""פ 7005/14 דגן נ' מדינת ישראל (30.11.14), בו הוטלו על הנאשם 10 חודשי מאסר בפועל בשל גידול סם מסוג קנביס במשקל כולל של .","לצורך בחינת מדיניות הענישה הנוהגת במקרים דומים, ניתן להפנות לפסקי הדין הבאים: "
SH-15-10-8468-99,"רע""פ 6987/13 אברמוב נ' מדינת ישראל (21.10.13), בו הוטלו על הנאשם 12 חודשי מאסר בפועל בשל גידול  סם מסוג קנביס במשקל כולל של 10 ק""ג.","לצורך בחינת מדיניות הענישה הנוהגת במקרים דומים, ניתן להפנות לפסקי הדין הבאים: "
SH-15-10-8468-99,"עפ""ג 46738-09-14 מדינת ישראל נ' צקבאשווילי (31.12.14), בו הוחמר עונשם של הנאשמים והועמד על 24 חודשי מאסר, בשל כך שהחזיקו  במעבדה בה נמצאו  סם מסוג קנבוס ביחס למתחם הענישה קבע בית המשפט המחוזי כי הוא נע בין 18-36 חודשי מאסר.","לצורך בחינת מדיניות הענישה הנוהגת במקרים דומים, ניתן להפנות לפסקי הדין הבאים: "
SH-15-10-8468-99,"ת""פ (מחוזי מרכז) 2456-07-10 מדינת ישראל נ' תבל (8.5.11), בו הוטל על נאשם עונש מאסר בן 8 חודשים בשל גידול סם מסוג קנבוס בכמות של כ- 8.9 ק""ג.","לצורך בחינת מדיניות הענישה הנוהגת במקרים דומים, ניתן להפנות לפסקי הדין הבאים: "
SH-15-10-8468-99,"לאור כל זאת, אני בדעה כי מתחם הענישה ההולם את העבירה מושא ענייננו נע בין 8 חודשי מאסר בפועל ועד 24 חודשי מאסר בפועל.","לצורך בחינת מדיניות הענישה הנוהגת במקרים דומים, ניתן להפנות לפסקי הדין הבאים: "
SH-15-10-8468-99,"שני הצדדים טענו לענישה בגדרי מתחם הענישה. אכן, הנאשם לא הוכיח סיכויי שיקום ממשיים בעניינו, בוודאי שלא כאלו המצדיקים חריגה לקולה ממתחם הענישה. לאור כך יש לגזור את עונשו בגדרי המתחם.",קביעת עונשו של הנאשם
SH-15-10-8468-99,"לקולה, אביא בחשבון את גילו הלא צעיר של הנאשם ואראה בעברו כנקי (ראה הסברי המאשימה בעניין). עוד אביא בחשבון לקולה את הודאתו בהזדמנות הראשונה המבטאת קבלת אחריות והבנת חומרת המעשה.",קביעת עונשו של הנאשם
SH-15-10-8468-99,"יש להצר על כך שהנאשם לא השכיל להירתם להליך טיפולי אשר היה בכוחו לא רק להביא להקלה בעונשו, אלא גם להיחלצות ממעגל הסמים. היה בכך לתרום לא רק לו, אלא גם לחברה. עם זאת, יש לציין שלמרות התמכרות ארוכת שנים לא חטא הנאשם בעבירות ויש לזקוף זאת לזכותו (ואין זה עניין של מה בכך בקרב המכורים לסמים). הנסיבות שפורטו לעיל יובאו בחשבון לקולה כך שעונשו יועמד קרוב לתחתית המתחם. יש לקוות כי הנאשם ישכיל לשנות את עמדתו ויעבור הליך טיפולי ראוי במסגרת תקופת מאסרו. אמליץ אפוא לשב""ס לשלבו בהליך שכזה, ככל שהנאשם יביע רצון אמיתי לכך, ותוך שמודע אני שתקופת המאסר קצרה יחסית לצורך טיפול.",קביעת עונשו של הנאשם
SH-15-10-8468-99,"סיכומו של דבר, לאחר שבחנתי את מכלול השיקולים, הן לקולה והן לחומרה,  אני מטיל על הנאשם את העונשים הבאים:",קביעת עונשו של הנאשם
SH-15-10-8468-99,10 חודשי מאסר בפועל.,קביעת עונשו של הנאשם
SH-15-10-8468-99,"מאסר על תנאי לתקופה של 5 חודשים והתנאי הוא שהנאשם לא יעבור במשך 3 שנים  מיום שחרורו  ממאסרו, כל עבירה על פקודת הסמים שהיא פשע.",קביעת עונשו של הנאשם
SH-15-10-8468-99,"קנס בסך 7500 ש""ח ₪ או 25 ימי מאסר תחתיו. הקנס ישולם ב- 10 תשלומים חודשיים רצופים ושווים החל מיום 1.4.17. היה והקנס או שיעור משיעוריו לא ישולם במועד – תעמוד יתרת הקנס לתשלום מידי.",קביעת עונשו של הנאשם
