verdict,text,part
ME-16-06-42987-901,"חוק העונשין, תשל""ז-1977: סע'  25, 144(ב), 192, 329(א)(2), 382(א), 384",nothing
ME-16-06-42987-901,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג, 13א, 19",nothing
ME-16-06-42987-901,"הנאשם, יליד 1997, הודה והורשע בתיק זה בכתב אישום מתוקן אשר תוקן במסגרת הסדר בין הצדדים. ההסדר כלל תיקון כתב האישום ללא הסכמה בעניין העונש. בנוסף צירף הנאשם שני תיקים אחרים שהיו תלויים ועומדים נגדו. בסך הכל הודה הנאשם והורשע כמפורט להלן:",	העובדות וטענות הצדדים
ME-16-06-42987-901,"בכתב האישום המתוקן בתיק זה  (להלן: תיק הנשק) – הנאשם הורשע באישום הראשון בעבירות  של נשיאת נשק לפי סעיף 144(ב) לחוק העונשין תשל""ז-1977 (להלן: חוק העונשין; החוק) ואיומים לפי סעיף 192 לחוק, בכך שקיבל לידיו רימון הלם, הגיע לבית משפחה בשכונת גילה בירושלים והשליך את הרימון לחצר הבית במטרה להטיל אימה על יושביו. הרימון התפוצץ בחצר. באישום השני הורשע הנאשם בכך שהצטייד בכלי נשק מאולתר שבו כדור בקליבר 9 מ""מ, ויחד עם אנשים נוספים, ביניהם אמיר סלמה שהצטייד ברימון גז ובשני רימוני הלם, הלכו למקום בו שהו אחרים שהיו מסוכסכים עמם. הנאשם ניסה לירות בנשק המאולתר לעבר רגליו של אחד מהאחרים, אך הנשק לא פעל. הנאשם זרק לעברו את רימון הגז אותו קיבל קודם לכן מידיו של אמיר סלמה. על כך הורשע הנאשם בעבירות של ניסיון לחבלה מחמירה לפי סעיף 329(א)(2) לחוק וניסיון תקיפה בנסיבות מחמירות לפי סעיפים 382(א) + 25 לחוק העונשין.",	העובדות וטענות הצדדים
ME-16-06-42987-901,"בת""פ (שלום ירושלים) 45121-06-16 (להלן: תיק הסמים) הורשע הנאשם בכתב אישום מתוקן בחמש עבירות של סחר בסמים לפי סעיפים 13+19א' לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג-1973 ובעבירה אחת של החזקת סם שלא לשימוש עצמי לפי סעיפים 7(א) + 7(ג) רישא לפקודה זו. מדובר במספר אירועים של מכירת סם מסוג חשיש לקונים שונים (שניים מהם שוטרים), בכמויות משתנות של גרמים בודדים תמורת סכומים שבין 100 ₪ ל-400 ₪, במהלך החודשים מאי ויוני 2016.",	העובדות וטענות הצדדים
ME-16-06-42987-901,"בת""פ (שלום ירושלים) 25586-07-16 (להלן: תיק הגניבה) הורשע הנאשם בעבירה של גניבה לפי סעיף 384 לחוק העונשין. מדובר בגניבה של אופניים חשמליים בשווי 3,000 ₪ שבוצעה ביום 17.5.16.",	העובדות וטענות הצדדים
ME-16-06-42987-901,"כראיות לעונש מטעם המאשימה הוגש גיליון הרישום הפלילי של הנאשם וכן גזר דין בת""פ (שלום לנוער ירושלים) 58300-03-14 הכולל מאסר על תנאי בר הפעלה. מטעם הסניגוריה הוגש דו""ח מז""פ המתייחס לכלי הירי נשוא האישום השני בכתב האישום בתיק שבפני. כמו כן העידה חברתו של הנאשם, הגב' אנה זרמבה. הגב' זרמבה העידה כי הפכה לחברתו של הנאשם מספר ימים לפני מעצרו, וכי היא מאמינה ברצונו וביכולתו של הנאשם להשתקם.",	העובדות וטענות הצדדים
ME-16-06-42987-901,"שני הצדדים סברו כי שלושת כתבי האישום מהווים אירועים שונים שיש לקבוע לכל אחד מהם מתחם ענישה נפרד, אם כי ב""כ הנאשם טען כי יש לחפוף בין המתחמים.",	העובדות וטענות הצדדים
ME-16-06-42987-901,"ב""כ המאשימה טען בנוגע לתיק הנשק כי הנאשם פגע בערכים המוגנים של שלומם וביטחונם של הציבור ושל האדם הפרטי, וכי פוטנציאל הנזק הקטלני מחייב ענישה מרתיעה. הוא הפנה לפסיקה המתייחסת לחומרה הקיימת גם בעבירות בהן נעשה שימוש ברימון הלם, וכן להנחיות פרקליט המדינה שעמדו על הצורך בענישה מחמירה בעבירות נשק. כמו כן הפנה לגזר דינו של מי שנטל חלק באירוע נשוא האישום השני יחד עם הנאשם, אשר נדון ל-18 חודשי מאסר בפועל. במקרה זה מדובר באישום אחד של השלכת רימון הלם לעבר בית משפחה, ואישום נוסף של ירי ושימוש ברימון גז אשר במזל רב לא הצליח. התובע עמד על חלקו הדומיננטי של הנאשם כיוזם, מתכנן ומבצע עיקרי של שני האישומים, וטען למתחם ענישה הנע בין שלוש לבין שש שנות מאסר בפועל בגין שני האירועים בתיק הנשק, וכן מאסר על תנאי וקנס.",	העובדות וטענות הצדדים
ME-16-06-42987-901,"בנוגע לתיק הסמים ציין ב""כ המאשימה כי כל האישומים בוצעו בפרק זמן של כשבועיים. הוא התייחס לחומרה הרבה בעבירות הסמים, במיוחד הסחר בסמים, הפנה לפסקי דין בעבירות אלו וביקש לקבוע מתחם שבין 15 ל-30 חודשי מאסר בפועל, מאסר על תנאי וקנס.",	העובדות וטענות הצדדים
ME-16-06-42987-901,בתיק הגניבה נטען למתחם שבין מאסר על תנאי למאסר קצר בפועל ועונשים נלווים.,	העובדות וטענות הצדדים
ME-16-06-42987-901,"באשר למקומו של הנאשם במתחם הענישה, ב""כ המאשימה התייחס להודאת הנאשם ונטילת האחריות, לגילו הצעיר ונסיבות חייו הקשות של הנאשם כמפורט בתסקיר שירות המבחן, ומאידך גיסא לעברו הפלילי הכולל עבירות מסוגים שונים, לעובדה שריצה בעבר מאסרים וביצע את העבירות הנוכחיות זמן קצר לאחר שחרורו ממאסר. הוא טען כי העונש הראוי מצוי ברף העליון אך לא בשיאו של המתחם, ופירט חישוב של תקופות המאסר המבוקשות בחפיפה חלקית ביניהן, וכן הפעלת מאסר על תנאי לחמישה חודשים. בסך הכל ביקש להטיל על הנאשם עונש של חמש שנים ושמונה חודשי מאסר, קנס ופיצוי למתלונן בתיק הגניבה.",	העובדות וטענות הצדדים
