verdict,text,part
SH-16-07-14829-594,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 10",nothing
SH-16-07-14829-594,"חוק העונשין, תשל""ז-1977: סע'  40ד",nothing
SH-16-07-14829-594,"הנאשם תושב בני ברק, יליד 1993, הורשע על פי הודאתו בעבירות של גידול, יצור והכנת סמים מסוכנים והחזקת כלים להכנת סם שלא לצריכה עצמית, עבירות לפי סעיפים 6 ו-10רישא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973.",רקע
SH-16-07-14829-594,"מכתב האישום עולה, כי  ביום 23.6.16 בשעה 12:00  בסמוך לדירה ברח' הרב עוזיאל 37 בירושלים, גידל הנאשם ביחד עם אחר בשם מיכאל בוכניק, סם מסוג קנבוס במשקל כולל של 3.18 קילוגרם נטו וכן החזיק כלים להכנת סמים מסוכנים שלא כדין.",רקע
SH-16-07-14829-594,"באותן נסיבות גידל הנאשם בדירה 227  עציצי קנבוס בגדלים שונים וכן החזיק 12 שנאים, 8 בקבוקים המכילים חומרי דישון, 12 מנורות בגדלים שונים, 7 בתי מנורות, מד טמפרטורה, 3 מאווררים, 4 מפוחים, 4 בתי פלורוסנט, 3 שרוולי אוורור ובידוד מנייר כסף.",רקע
SH-16-07-14829-594,"הודאתו של הנאשם ניתנה במסגרת הסדר טיעון שהתקיים בדיון בפני כב' השופטת ח' לומפ מיום 7.11.16, בו סוכם על שליחתו של הנאשם לשירות המבחן לקבלת תסקיר. הצדדים לא הגיעו לידי הסכמה לעניין העונש וכל צד טען טענותיו באופן חופשי. כמו כן, נשלח הנאשם, חרף התנגדות המאשימה, לממונה על עבודות שירות להכנת חוות דעת.",רקע
SH-16-07-14829-594,"שירות המבחן הכין 4 תסקירים בעניינו של הנאשם. האחד מיום 16.3.17, השני",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,מיום 5.7.17 והשלישי מיום 11.1.2018 והרביעי מיום 18.4.2018.,2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"בתסקיר הראשון מציינת קצינת המבחן כי הנאשם בן 24 מתגורר בבית הוריו בבני ברק. הוא שולב במסגרות חינוך חרדיות, תוך קשיי הסתגלות והשתייכות מגיל צעיר. בהיותו בן 17 עזב את מסגרת הישיבה, תוך התרחקות מהדת. בתקופות בהן לא למד, עבד בעבודות שונות, התקשה לשמור על יציבות בתפקודו, צבר חובות וחבר לחברה שלילית. כיום עובד בתחום מכירת טלפונים ולומד להשלמת בגרויות.",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"באשר להיסטוריה העבריינית של הנאשם צויין, כי מגיל צעיר קיים קשרים שוליים, נחשף לצריכת סמים ולחוסר תפקוד מסודר. הוא נקלע לקשיים כלכליים וראה בביצוע העבירות פתרון מיידי שיאפשר סגירת חובות  שצבר ולפיכך פעל בלא שיקול דעת וללא שהבין את השלכות מעשיו.",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"בהערכת הסיכון לעבריינות והסיכוי לשיקום, התקבל הרושם כי הנאשם מגלה קשיי השתלבות כבר מגיל צעיר ומוצא מענה לצורכי השתייכות בקבוצות שוליות. נראה כי עבר גבולות פנימיים מובחנים וקיימות תנודות בהתנהלותו סביב השתייכותו הדתית ובמסגרת העבודה והלימודים. הוא ממוקד בחיפוש אחר פתרונות מידיים, מתקשה להיעזר בבני משפחה כגורמים מכוונים ומבטא עמדות בעייתיות ביחס לציות לחוק.",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"לצד זאת, התרשם שירות המבחן מקיומם של גורמי סיכוי לשיקום. נראה כי הנאשם מכיר בבעיתיות בהתנהלותו ומגיב להרתעת הסנקציות שננקטו נגדו.",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"דווח על קיומה של נזקקות לטיפול, בו יעמיק הנאשם הבנתו באשר לגורמים העומדים בבסיס ביצוע העבירות וירכוש כלים להתנהלות בוגרת, והנאשם הביע באופן ראשוני נכונות לקחת חלק בטיפול. לפיכך ביקש שירות המבחן דחיית הדיון ל-3 חודשים על מנת להמשיך ולהשתמש בהשפעתו המרתיעה של ההליך המשפטי. בית המשפט נעתר לבקשה והדיון נדחה כמבוקש.",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"בתסקיר השני – מודיעה קצינת המבחן כי הנאשם השתלב בקבוצה טיפולית לצעירים שהתנהלותם שולית. הוא מתמיד  בהגעתו לקבוצה ולוקח בה חלק פעיל. החל לשתף אודות הרקע המשפחתי שלו, קשריו החברתיים והשליליים ואף באשר לביצוע העבירה. ניכר כי הנאשם השתלב היטב בקבוצה ונוצר קשר טיפולי טוב, אולם הוא עדיין נמצא בראשית התהליך וזקוק להמשך טיפול.",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"הנאשם הביע בפני קצינת המבחן שביעות רצונו מהטיפול הקבוצתי בו שולב, הוא תופס את הקשר הטיפולי ככזה המאפשר לו לבחון את עצמו בתחומים השונים וכגורם מכוון ותומך.",2.	תסקיר שירות  המבחן
SH-16-07-14829-594,"יצויין, כי בתקופת הדחייה בבדיקה נוספת לא נמצאו שרידי סמים.",2.	תסקיר שירות  המבחן
