verdict,text,part
SH-14-06-17440-469,"ב""כ המאשימה מתמחה מזי באני",נוכחים:
SH-14-06-17440-469,"הנאשם ובא כוחו עו""ד חנן אסולין",נוכחים:
SH-14-06-17440-469,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7 (ג)",במסמך זה הושמטו פרוטוקולים
SH-14-06-17440-469,"על יסוד הודאת הנאשם, אני קובעת כי הנאשם ביצע את המיוחס לו בכתב האישום.",הכרעת דין
SH-14-06-17440-469,"ניתנה והודעה היום א' אייר תשע""ה, 20/04/2015 במעמד הנוכחים.",הכרעת דין
SH-14-06-17440-469,"הנאשם הודה במסגרת הסדר טיעון בכתב אישום, המייחס לו עבירה של החזקת סם לצריכה עצמית לפי סעיף 7(א) + 7 (ג) סייפא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג – 1973.",גזר דין ללא הרשעה
SH-14-06-17440-469,"במסגרת ההסדר הוסכם כי הצדדים יעתרו במשותף לכך שהנאשם לא יורשע, ויוטל עליו עונש של חתימה על התחייבות להימנע מביצוע עבירה.",גזר דין ללא הרשעה
SH-14-06-17440-469,"בהתחשב בהודאת הנאשם, שיש בה משום קבלת אחריות וחסכון בזמן שיפוטי; וכן בהתחשב בעובדה שהנאשם נעדר עבר פלילי ובשים לב לעמדת המאשימה, האמונה על האינטרס הציבורי, בשאלת ההרשעה, אני מוצאת לנכון לכבד את ההסדר.",גזר דין ללא הרשעה
SH-14-06-17440-469,"אשר על כן, אני נמנעת מלהרשיע את הנאשם וגוזרת עליו את העונש הבא:",גזר דין ללא הרשעה
SH-14-06-17440-469,"הנאשם יחתום על התחייבות כספית על סך 5,000 ₪ שלא לעבור עבירה בה הודה וזאת לתקופה של שנה מהיום. אם לא תיחתם ההתחייבות תוך 7 ימים, ייאסר הנאשם למשך 10 ימים.",גזר דין ללא הרשעה
SH-14-06-17440-469,"ניתן בזאת צו להשמדת המוצג - סמים, בכפוף לחלוף תקופת הערעור.",גזר דין ללא הרשעה
