verdict,text,part,mapped_category
ME-16-12-50986-619,"בטרם שמיעת הראיות, הגיעו הצדדים להסדר טיעון במסגרתו כתב האישום שהוגש נגד הנאשם תוקן והנאשם הודה בעובדות כתב האישום המתוקן, שאלה עיקריהן:",כללי,עובדות המקרה
ME-16-12-50986-619,"שריף אלקאדי, באקר אלקאדי, סהר אלקאדי והאני אלקאדי הם קרובי משפחה המתגוררים בשכונה 20 ברהט (להלן: ""המתלוננים""). בין משפחת הנאשם למשפחת המתלוננים ישנו סכסוך קודם לאירוע שיתואר בהמשך (להלן: ""הסכסוך""). במסגרת הסכסוך, החליטו הנאשם ואחרים שזהותם אינה ידועה למאשימה להתגרות במתלוננים. בתאריך 15.12.16 בסמוך לשעה 14:45 הגיעו הנאשם והאחרים ברכב מסוג ב.מ.וו, השייך לנאשם, לשכונה 20 ברהט והחלו לנסוע במהירות הלוך ושוב בכביש הסמוך לבתי המתלוננים, על מנת להקניטם. כתוצאה מהרעש הרב שגרמה נסיעת הרכב, יצאו המתלוננים מבתיהם ונעמדו בסמוך לכביש. כאשר הרכב חלף במהירות על פני המתלוננים, אחד מהם סימן לרכב לעצור, אך הנאשם והאחרים המשיכו בנסיעה מהירה לכיוון היציאה מהשכונה, שם ביצעו פניית פרסה וחזרו שוב בנסיעה לעבר המתלוננים. אחד המתלוננים אחז צינור מתכת בידו וכשהנאשם והאחרים חלפו שוב על פניו הוא השליך את הצינור לעבר הרכב ופגע בחלקו האחורי. הנאשם והאחרים נסעו מהמקום, וקשרו ביניהם קשר לחזור לשכונה 20 במטרה לאיים על המתלוננים באמצעות נשק חם שהיה ברשותם, ללא היתר או רישיון כדין, על מנת להקניטם או להפחידם. הנאשם והאחרים הצטיידו בכלי נשק (להלן: ""הנשק""), וחבשו כובעים וחם- צוואר על מנת להקשות על זיהויים. בסמוך לאחר מכן, לאחר השעה 15:00, חזרו הנאשם והאחרים לשכונה 20. באותה העת המתלוננים עמדו בסמוך לכביש ליד אחד הבתים בשכונה. הנאשם והאחרים הגיעו בנסיעה לעבר המתלוננים וכשהתקרבו אליהם, אחד מהם הוציא את פלג גופו העליון מחלון הגג הנפתח ברכב כשהוא נושא את הנשק, וזאת בכוונה להפחידם. המתלוננים נבהלו למראה הנשק וניסו להסתתר מפני הנאשם והאחרים.  הנאשם והאחרים עזבו את השכונה אך חזרו אליה כעבור כמה דקות, כדי לשוב ולאיים על המתלוננים. הנאשם נשא את הנשק, הוציא את פלג גופו העליון מחלון גג הרכב, וירה מהנשק מספר קליעים באוויר, במטרה להפחיד את המתלוננים. לאחר מכן הנאשם והאחרים עזבו את המקום.",כללי,עובדות המקרה
ME-16-12-50986-619,"על יסוד הודאת הנאשם בעובדות, כאמור, הוא הורשע בעבירות של קשירת קשר לפשע, לפי סעיף 449(א)(1) לחוק העונשין תשל""ז-1977 (להלן: ""חוק העונשין""); הובלה ונשיאת נשק, לפי סעיף 144(ב) לחוק העונשין; איומים, לפי סעיף 192 לחוק העונשין;  וירי באזור מגורים, לפי סעיף 340 א' לחוק העונשין.",כללי,עובדות המקרה
ME-16-12-50986-619,"במסגרת הסדר הטיעון הסכימו הצדדים כי התביעה תעתור להטיל על הנאשם שלוש שנות מאסר בפועל, מאסר על תנאי וקנס, וההגנה תטען לעונש כראות עיניה.",כללי,טיעוני הצדדים
ME-16-12-50986-619,"לבקשת ההגנה ובהסכמת התביעה, שירות המבחן התבקש להכין תסקיר על הנאשם.",כללי,תסקיר שירות מבחן
ME-16-12-50986-619,"הנאשם בן 26, רווק. טרם מעצרו התגורר בבית אמו ברהט. מסר, כי עבד כעוזר חשמלאי. לדבריו סיים 12 שנות לימוד. לנאשם 8 אחים מאמו ואביו ו- 12 אחים נוספים מנישואי אביו לשלוש נשים נוספות.",5.	תסקיר שירות המבחן,תסקיר שירות מבחן
ME-16-12-50986-619,"הנאשם שיתף כי בהיותו בן 16 חבר לבני נוער חסרי מסגרת והסתבך בפלילים. לחובתו ארבע הרשעות קודמות בגין עבירות רכוש, הצתה והפרת הוראה חוקית.",5.	תסקיר שירות המבחן,ראיות לעונש
ME-16-12-50986-619,"ביחס לעבירות כאן, הנאשם לוקח אחריות חלקית על ביצוען. לטענתו, במועד האירוע  שתה אלכוהול עם חבריו, ובהמשך הם עברו עם רכבם מספר פעמים סמוך לביתם של המתלוננים. הנאשם שלל כוונה להקניט את המתלוננים. תיאר, כי לאחר שאחד המתלוננים השליך מוט ברזל לעבר הרכב- אקט שתורגם מצדו כפגיעה בכבודו-  חש כי עליו לנקוט בפעולה כדרך להשיב את כבודו ולכן הביא נשק שהיה שייך לאחד מחבריו במטרה לירות באוויר ולהפחיד את המתלונן. ציין, כי לאחר שחברו לא הצליח לירות, הוא לקחת מידיו את הנשק וירה באוויר לעבר המתלוננים.",5.	תסקיר שירות המבחן,טיעוני הצדדים
ME-16-12-50986-619,"בשיחה עם שירות המבחן השליך הנאשם את נסיבות ביצוע העבירה על העובדה שהיה תחת השפעת אלכוהול. וטען כי התנהגותו באירוע אינה מאפיינת אותו. הוסיף, כי מעולם לא התנסה בסמים ושלל בעייתיות בתחום האלכוהול.",5.	תסקיר שירות המבחן,תסקיר שירות מבחן
ME-16-12-50986-619,"שירות המבחן התרשם כי לנאשם קושי בוויסות דחפים ונטייה לפעול ללא הפעלת שיקול דעת ובחינת השלכות מעשיו, והעריך כי הנאשם מחזיק בעמדות מסורתיות הקשורות לתפיסה כי במקרה של פגיעה בכבודו או בכבוד משפחתו קיימת לגיטימציה לתגובה אלימה. עוד התרשם שירות המבחן כי הנאשם מתקשה להתייחס לפגיעה במתלוננים ואינו מגלה אמפטיה כלפיהם, והעריך כי קיימת רמת סיכון בינונית להתנהגות תוקפנית ברמת חומרה בינונית.",5.	תסקיר שירות המבחן,תסקיר שירות מבחן
