verdict,text,part,mapped_category
ME-11-01-42326-791,"הנאשם הורשע, לאחר שמיעת ראיות, בעבירות שיוחסו לו בשני אישומי כתב-האישום. באישום הראשון הורשע הנאשם בעבירות שוד מזוין ונשיאת נשק – לפי סעיפים 402(ב) ו-144(ב) לחוק העונשין, התשל""ז-1977 (להלן – החוק); ובאישום השני – בעבירות שיבוש מהלכי משפט, הדחה בעדות ואיומים – לפי סעיפים 244, 246(ב) ו-192 לחוק. מדובר בשוד מזוין שביצע הנאשם, אגב שימוש באקדח, כלפי עובד חנות בתחנת דלק; ובניסיונות של הנאשם – לאחר הגשת כתב-האישום – להדיח את העובד שיחזור בו מגרסתו המפלילה, זאת בין-השאר תוך השמעת איומים.",nothing,עובדות המקרה
ME-11-01-42326-791,"להלן העובדות העומדות ביסוד ההרשעה באישום הראשון. ביום 14.1.11 בשעה 16:20 נכנס הנאשם לחנות YELLOW בתחנת הדלק ""פז"" בדרך בית-לחם בירושלים (להלן – החנות). הוא ניגש אל הקופאי ס' (להלן – המתלונן) וביקש למשוך כסף מזומן באמצעות כרטיסי אשראי. משנענה כי דרושה לשם כך תעודת זהות, עזב הנאשם את החנות. כעבור כחמש דקות שב הנאשם לחנות וניגש אל המתלונן. הוא הוציא אקדח ממכנסיו, התקרב אל המתלונן מאחורי דלפק המכירה, בעודו אוחז אקדח בידו, ודרש ממנו להוציא את הכסף מהקופה. משלא נענה על-ידי המתלונן, דרך הנאשם את נשקו ושב ודרש את הכסף, באיימו על הקופאי: ""אם אתה מדבר מילה, אני מפוצץ אותך"". לנוכח האמור, הוציא המתלונן אסופת שטרות מהקופה; ובעקבות דרישת הנאשם לקבל את כל הכסף, כשהוא מאיים בנשק על המתלונן – מסר האחרון לידי הנאשם את יתרת השטרות שהיו בקופה. בהמשך, הורה הנאשם למתלונן לשבת על הרצפה מאחורי דלפק המכירה, איים עליו כי אם ירדוף אחריו ""ייתן לו כדור"", ועזב את החנות כשברשותו סכום של כ-3,500 ₪ שנטל מהמקום.",nothing,עובדות המקרה
ME-11-01-42326-791,"ומכאן לעובדות העומדות ביסוד ההרשעה באישום השני. ביום 1.2.11 בשעה 18:00 – כשבוע לאחר הגשת כתב-האישום ובקשה למעצר עד לתום ההליכים נגד הנאשם בגין האירועים המתוארים באישום הראשון – התקשר הנאשם מהטלפון הציבורי של בית-המעצר בירושלים לטלפון הנייד של המתלונן. הנאשם אמר למתלונן, כי אדם מטעמו עוקב אחריו, וכי כל פרטיו האישיים ידועים לו. הוא הורה למתלונן לומר בעדותו בבית-המשפט, כי אינו בטוח בזיהויו של הנאשם, וכי יש לו היכרות מוקדמת עם הנאשם ממקום עבודתו. הנאשם הוסיף ואמר למתלונן, כי לפני עדותו ייפגש עם עורך-דינו של הנאשם בכדי שזה יתדרכו לקראת העדות, וכי אם לא יעיד בבית-המשפט כפי שהתבקש – ""תהיה אתה אשם"". למחרת היום – שעה קלה לאחר שהמתלונן מסר דיווח למשטרה על השיחה האמורה – התקשר הנאשם פעם נוספת לטלפון הנייד של המתלונן, ומסר לו כי הוא יודע שהמתלונן ניגש למשטרה ודיווח על שיחתם הקודמת.",nothing,עובדות המקרה
ME-11-01-42326-791,"בהכרעת-הדין המרשיעה פורטו בהרחבה נסיבות ביצוע העבירה, ואין צורך לחזור עליהן. בנוסף, תוארה בהכרעת-הדין התנהלות הנאשם במהלך המשפט, ובין-השאר, הנסיבות שבעטיין נתקבלה החלטה יוצאת דופן שאִפשרה לנאשם לחקור עדים ולהשמיע טענות במקביל לסנגור. על-רקע האמור, ולנוכח העובדה שהנאשם כפר בכל העובדות שנטענו בכתב-האישום, הוקדש לשמיעת הראיות בתיק זמן שיפוטי ניכר יחסית. בסופו של יום, העידו בפרשת הכרעת-הדין 25 עדים – 16 עדי תביעה ו-9 עדי הגנה – והתיק הקיף כ-950 עמודי פרוטוקול.",nothing,ראיות לעונש
ME-11-01-42326-791,"התפתחות חריגה אירעה לאחר מתן הכרעת-הדין, בשלב הכנת תסקיר שירות המבחן, בשעה שבשיחתו עם קצין המבחן הודה הנאשם באופן חלקי בעבירות שבהן הורשע. בכל הנוגע לאישום הראשון, הודה הנאשם בביצוע השוד, אך טען כי מדובר ב""אקדח מצית"", ולא בנשק, והוסיף וטען כי לא התכוון לפגוע במתלונן, אלא פעל לשם השגת כסף שהלה חייב לו, לטענתו. באשר לאישום השני, ציין הנאשם באזני קצין המבחן, כי יצר קשר עם המתלונן בכדי לקיים עִמו שיחת בירור, ולהסביר מדוע פעל כפי שפעל בביצוע העבירה, ולבדוק האם יסכים לבטל את התלונה. הוא שלל כי השמיע איומים כלפי המתלונן.",nothing,תסקיר שירות מבחן
ME-11-01-42326-791,"הנאשם הִנו רווק בן 30 הנתון במעצר מזה כשנתיים. עובר למעצרו התגורר בבית הוריו ביישוב שילה ועבד תקופה קצרה בעבודות זמניות. מתסקיר שירות המבחן עולה, כי הנאשם אומץ בעת שהיה תינוק, על-רקע נסיבות אישיות קשות, וגדל בבית הוריו המאמצים עם ארבעת ילדיהם הביולוגיים. מדובר במשפחה נורמטיבית שהעניקה לנאשם יחס חם ותומך במהלך כל השנים. עוד עולה מהתסקיר, כי החל מתקופת נערותו היו לנאשם בעיות התנהגות קשות במסגרות החינוך, והוא אף הסתבך בביצוע עבירות פליליות; וכי על-רקע זה מערכת היחסים של הנאשם עם משפחתו הייתה מאופיינת בעליות ומורדות, ובחלק מהתקופה הוא שהה במסגרות חינוך וטיפול חוץ-ביתיות. לנאשם עבר פלילי עשיר ומכביד ביותר. לחובתו כ-160 עבירות קודמות – בין-השאר בעבירות רכוש, הונאה, אלימות, איומים ובריחה ממשמורת חוקית – עליהן נתן את הדין מאז היה בן 14 ועד היום ב-17 הליכים משפטיים. בעשר השנים האחרונות שקדמו להגשת כתב-האישום דנן, משנת 1999 ועד לשנת 2010, נידון הנאשם לעונשי מאסר בפועל זאת ב-12 גזרי-דין נפרדים. בשנים האחרונות נגזרו עליו מאסרים לתקופות ממושכות, כדלהלן: בחודש יוני 2005 – 22 חודשים; בחודש ספטמבר 2005 – ארבעה חודשים; בחודש אוקטובר 2005 – 42 חודשים; בשנת 2006 – שלושה חודשים; בחודש יוני 2010 – 14 חודשים; ובחודש אוקטובר 2010 – 11 חודשים. בנוסף, הורשע הנאשם בחודש דצמבר 2012 בבית-משפט השלום בירושלים, לאחר האירועים הנדונים בתיק שלפנינו, בעבירת איומים שביצע במהלך תקופת המעצר הנדון (וכן בעבירת איומים שנעברה כשנתיים לפני כן) ודינו נגזר לשישה חודשי מאסר בפועל.",nothing,תסקיר שירות מבחן
ME-11-01-42326-791,"שירות המבחן ציין, כי חייו של הנאשם אופיינו בחוסר יציבות ובקשיי התארגנות; והתרשם כי הלה התדרדר לפעילות פלילית, על-רקע תחושות של תלישות וחוסר שייכות מצד החברה ובני משפחתו, חוויית האימוץ שלו, וכן בעיות זהוּת מורכבות אשר בעטיין פיתח הפרעות התנהגות וקשיי הסתגלות למסגרות חינוכיות וטיפוליות.",nothing,תסקיר שירות מבחן
ME-11-01-42326-791,"בשיחתו עם קצינת המבחן הודה כאמור הנאשם באופן חלקי בביצוע העבירות, למרות שכאמור בפרשת הכרעת-הדין כפר הנאשם באופן מוחלט בכל העובדות שיוחסו לו בכתב-האישום. כפי שכבר צוין לעיל, הודה הנאשם באוזני קצינת המבחן בביצוע השוד, אך טען כי לא נשא נשק אלא ""אקדח מצית""; ובכל הנוגע לעבירות של שיבוש מהלכי משפט, הדחה בעדות ואיומים – טען כי רק ערך ""שיחת בירור"" עם המתלונן, כדי לבדוק האם יסכים לבטל את התלונה נגדו, וכי במהלך השיחה לא איים עליו. לדבריו, התנהגותו בביצוע עבירת השוד הייתה אמצעי לקריאה לעזרה, הואיל ולא עלה בידו לשקם את חייו לאחר שהשתחרר ממאסרו האחרון. הנאשם הביע חרטה על מעשיו, ואולם שירות המבחן התרשם כי הלה מתקשה לבטא חמלה ואמפתיה כלפי המתלונן, וניכר כי הוא ניסה להפחית מחומרת מעשיו, עת הדגיש כי לא פגע פיזית במתלונן והאקדח שנשא היה ""אקדח צעצוע"". כן העריך שירות המבחן, כי הקושי של הנאשם בנטילת אחריות מונע ממנו להבין את התנהגותו הפוגענית, וכן מהווה חסימה מפני התבוננות עצמית ביקורתית.",nothing,תסקיר שירות מבחן
ME-11-01-42326-791,"שירות המבחן התרשם, כי קיימת רמת סיכון גבוהה להישנות התנהגות עוברת חוק בעתיד, זאת לנוכח מאפייני האישיות של הנאשם, עברו הפלילי, הענישה החוזרת בעבר שלא היוותה גורם מרתיע ומציב גבולות עבורו, חומרת העבירות, התייחסותו של הנאשם לביצוע העבירות, וקשייו לשאת באחריות על מעשיו.",nothing,תסקיר שירות מבחן
ME-11-01-42326-791,"במהלך שיחתו עם קצינת המבחן הביע הנאשם רצון לערוך שינוי בחייו, ביקש להשתלב בהליך טיפולי, וציין כי עובר לביצוע העבירות הנדונות, עשה ניסיון להתקבל להוסטל שיקומי של הרשות לשיקום האסיר. שירות המבחן לא מצא לנכון להמליץ על הגישה השיקומית המבוקשת, זאת לנוכח ניסיון קודם של הנאשם להשתלב בהוסטל טיפולי של הרשות לשיקום האסיר, שלא צלח בשל אי-עמידה בתנאי ההוסטל, כפי שעלה מדיווח שנתקבל מגורמי הטיפול ברשות לשיקום האסיר; וכן בשל ביצוען של העבירות דנן במקביל לניסיון שתיאר הנאשם להתקבל לטיפול בהוסטל. לאור זאת, ועל-רקע הערכת הסיכון הגבוהה, חומרת העבירה ואופייה, התייחסותו של הנאשם לביצוע העבירה ולאחריותו ועברו הפלילי המכביד – הבהיר שירות המבחן כי אינו יכול לשקול את הגישה השיקומית בהמלצתו לעונש, וכי במקרה זה יש מקום לענישה מרתיעה בדרך של מאסר. עם זאת, המליצה קצינת המבחן לשלב את הנאשם במערך הטיפולי בשירות הסוציאלי שבכלא.",nothing,תסקיר שירות מבחן
