verdict,text,part,mapped_category
ME-23-08-41833-827,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א",nothing,מידע אחר
ME-23-08-41833-827,"הנאשם הורשע על פי הודאתו שניתנה במסגרת הסדר טיעון, בעבירה של יבוא סם מסוכן, לפי סעיפים 13 ו-19א בפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973.",הרקע:,עובדות המקרה
ME-23-08-41833-827,הסדר הטיעון לא כלל הסכמה בנוגע לעונש.,הרקע:,עובדות המקרה
ME-23-08-41833-827,"על פי עובדות כתב האישום, בתמצית רבה, ביום 31/7/2023 טס הנאשם מגרמניה לישראל כשברשותו מזוודה בעלת דופן כפולה, ובה סם מסוכן מסוג קטמין במשקל של 11.4 ק""ג, כשהוא מחולק לשלוש חבילות. הנאשם נתפס על ידי עובדי המכס, לאחר שניגש עם המזוודה למסלול הירוק.",הרקע:,עובדות המקרה
ME-23-08-41833-827,"בתסקירו פירט שירות המבחן את נסיבותיו האישיות, המשפחתיות, הכלכליות והנורמטיביות של הנאשם. שירות המבחן עמד על קשייו של הנאשם, מאפייניו ואופן חווייתו את עצמו ואת סביבתו.",תסקיר שירות המבחן:,תסקיר שירות מבחן
ME-23-08-41833-827,"על פי המפורט בתסקיר, הנאשם צעיר כבן 27, גרוש ואב לילד בן שלוש. לנאשם הרשעה אחת קודמת, בעבירה של קבלת רכב גנוב, בגינה טרם נגזר דינו. להתרשמות שירות המבחן, העבירה נעברה לשם רווח כספי, במטרה לשלם את חובותיו.",תסקיר שירות המבחן:,תסקיר שירות מבחן
ME-23-08-41833-827,"הנאשם ביטא נזקקות טיפולית בתחום ההתמכרויות. לדבריו, כבר בגיל 14 החל להמר, ובמהרה התמכר להימורים מתוך צורך בחוויה של ריגוש, ופיתח תלות רגשית בהימורים באופן אינטנסיבי ויומיומי. לצורך ההימורים, עוד בהיותו בגיל צעיר, נהג לגנוב כסף מסבתו. לאחר שהנאשם החל לעבוד לפרנסתו, הוא השקיע את כל כספו בהימורים, נטל הלוואות מבנקים ומגורמים שוליים וצבר הפסדים כספיים גדולים. לאורך השנים נעשו על ידי הנאשם ניסיונות להשתלב בטיפול בתחום ההתמכרויות. הוא השתלב בקהילה הטיפולית ""רטורנו"", אך לאחר כחודש וחצי עזב. לאחר מכן הנאשם השתלב באשפוזית פרטית, ולאחר שלושה חודשים סיים אותה בהצלחה. למרות זאת, בהמשך הנאשם חזר להמר והמשיך לצבור חובות לגורמים שוליים. לדבריו, כיום, בשונה מהעבר, הוא מבין יותר לעומק את דפוסיו ההתמכרותיים ובשל להשתלב בהליך טיפולי ממושך בקהילה טיפולית.",תסקיר שירות המבחן:,תסקיר שירות מבחן
ME-23-08-41833-827,"קצינת המבחן פירטה כי: הנאשם משולב בתעסוקה במהלך מעצרו; לא נערכו בעניינו דיונים משמעתיים; ארבע בדיקות סמים שנערכו לו נמצאו נקיות. הנאשם הביע רצון ומוטיבציה להשתלב בטיפול בתחום התמכרויות, נמצא מתאים להשתתף בתוכנית הכנה לטיפול והחל להשתתף בה. הוא השתתף באופן פעיל בקבוצות, והביע מודעות לדפוסים שעדיין מצריכים עבודה ושינוי. ברם, לאחר שלא עמד בכללים ויצר קשר עם אסירים נוספים שלא משתתפים בתוכנית, הוא הורחק ממנה.",תסקיר שירות המבחן:,תסקיר שירות מבחן
ME-23-08-41833-827,"לפני קצינת המבחן הנאשם ביטא חרטה מילולית על מעשיו. בייחסו לעבירה הנאשם נקט בעמדה קורבנית. לטענתו, הוצע לו על ידי גורמים עברייניים לקחת חלק ביבוא סם על מנת לסלק את חובותיו כלפיהם. הוא סבר שבמזוודה יש שעונים, ורק כשנעצר הבין שמדובר בסמים.",תסקיר שירות המבחן:,תסקיר שירות מבחן
ME-23-08-41833-827,"להתרשמות שירות המבחן, לנאשם דפוסים התמכרותיים עמוקים ונטייה להתמכרות להימורים. הנאשם מתקשה להציב לעצמו גבול פנימי ולהיענות לגבולות חיצוניים, מאופיין בדימוי עצמי נמוך ובתחושת נחיתות ונעדר כלים להתמודדות אדפטיבית עם מצבי דחק ומשבר. העבירה נעברה על ידו על רקע קשריו השוליים, דפוסיו ההתמכרותיים להימורים ורצונו ברווח כספי קל. להערכת קצינת המבחן, קיים סיכון ממשי לכך שהנאשם יחזור בעתיד ויעבור עבירות דומות, והפרוגנוזה לשיקומו נמוכה.",תסקיר שירות המבחן:,תסקיר שירות מבחן
ME-23-08-41833-827,"לאור כל האמור נמנע שירות המבחן מהמלצה טיפולית במסגרת הקהילה, והמליץ להורות לשב""ס לבחון את שילובו של הנאשם מחדש בהליך טיפולי בתחום ההתמכרויות.",תסקיר שירות המבחן:,תסקיר שירות מבחן
ME-23-08-41833-827,"המאשימה הגישה את כתב האישום המתוקן שהוגש בעניינו של הנאשם בת""פ (שלום בית שמש) 20080-06-20 במסגרת הסדר טיעון, ואת הכרעת הדין שניתנה ביום 18/1/2023, בה הורשע בעבירה של קבלת רכב גנוב.",ראיות לעונש:,עובדות המקרה
ME-23-08-41833-827,"ההגנה הגישה שתי אסמכתאות לכך שהנאשם שולב בהליכים טיפוליים לצורך גמילה מהתמכרות: בקהילה הטיפולית רטורנו במשך 15 יום, מיום 12/9/2021 ועד ליום 27/9/2021; ובניקה-ישראל, טיפול גמילה באשפוז מלא, במשך כשלושה חודשים, מיום 8/7/2022 ועד ליום 7/10/2022.",ראיות לעונש:,ראיות לעונש
