verdict,text,part,mapped_category
ME-15-02-9111-399,"ב""כ המאשימה: עו""ד אבי אור-זך",נוכחים:,מידע אחר
ME-15-02-9111-399,"ב""כ הנאשם: עו""ד שאדי דבאח",נוכחים:,מידע אחר
ME-15-02-9111-399,"ביום  18.3.15 הורשע הנאשם על סמך הודייתו, בעבירות שיוחסו לו בכתב אישום שתוקן במסגרת הסדר טיעון. ההסדר לא כלל הסכמה לענין העונש.",רקע,עובדות המקרה
ME-15-02-9111-399,"בכתב האישום המתוקן יוחסו לנאשם עבירות בנשק – לפי סעיף 144(א) + (ב) לחוק העונשין, התשל""ז-1977.",רקע,עובדות המקרה
ME-15-02-9111-399,"נאמר כי ביום 25.1.15, סמוך לשעה 15:00, הגיעו שוטרים לסוכת אבלים של משפחת חסארמה בכפר בענה במטרה לעכב את יוסף חסארמה לחקירה. הנאשם שהיה במתחם הבחין בשוטרים והחל במנוסה מהם, וזאת כשהוא נושא ומחזיק אקדח מסוג FN מספר 74423 ומחסנית עם 13 כדורים 9 מ""מ. זאת עשה הנאשם בלא רשות על פי דין לנשיאתם והחזקתם של האקדח והמחסנית. במהלך המנוסה מהשוטרים, זרק הנאשם את האקדח והמחסנית ובמעשיו המתוארים לעיל הוא החזיק ונשא  נשק שמסוגל לירות כדור שבכוחו להמית אדם, אביזר לנשק ותחמושת וזאת בלא רשות על פי דין להחזקתם ונשיאתם.",רקע,עובדות המקרה
ME-15-02-9111-399,"לאחר הכרעת הדין, ובטרם נשמעו הטיעונים לעונש, נעתרתי לבקשת הסנגור והוריתי על הפניית הנאשם לשירות המבחן לצורך עריכת תסקיר בעניינו.",רקע,תסקיר שירות מבחן
ME-15-02-9111-399,"בתסקיר מיום 9.6.15 נאמר כי מדובר בצעיר כבן 29, נשוי מזה כ-7 חודשים שהתגורר עובר למעצרו בבניין בו מתגוררת משפחת מוצאו בכפר בענה. אחיו הבכור נהרג ביוני אשתקד מירי על רקע סכסוך עם חלק מבני משפחתו המורחבת.  האח, בן 31 במותו, הותיר אחריו אישה ותינוקת החיות עם המשפחה במתחם המשפחה בכפר בענה.",רקע,תסקיר שירות מבחן
ME-15-02-9111-399,"שירות המבחן ציין כי הנאשם נעדר הרשעות קודמות אולם משיחה עמו עלה כי בשנים האחרונות נעצר מספר פעמים בחשד לביצוע עבירות נשק ואלימות על רקע סכסוך שהתגלע עם חלק מבני המשפחה המורחבת. אותו סכסוך גרם למותם של שלושה אנשים, בכללם אחיו הבכור של הנאשם שנהרג, כאמור, ביוני אשתקד, דודו שנהרג ימים ספורים קודם למעצרו בתיק זה ובן מהמשפחה היריבה.  הנאשם חשוד בגרימת מוות בתיק אחר ועצור עד תום ההליכים.  בגין העבירה נשוא תיק זה מצוי הנאשם במעצר מיום 25.1.15 כאשר תחילה היה בכלא צלמון ובחודש אפריל הועבר לאגף המיועד לטעוני הגנה בבית מעצר הקישון. בהתייחס לכתב האישום, נטל הנאשם אחריות מלאה והביע חרטה על מעשיו שנבעו, לדבריו, מרצונו למנוע מקרובי משפחה להשתמש לרעה בנשק על רקע  הריגת דודו.",רקע,תסקיר שירות מבחן
ME-15-02-9111-399,"בבואו לגבש הערכת סיכון לפריצת גבולות מצידו של הנאשם, הביא שירות המבחן בחשבון את תפקודו התעסוקתי היציב ויחסיו המשפחתיים התקינים. כן נלקחה בחשבון ההתרשמות מן הנאשם לפיה מדובר במי שהשכיל להימנע מהסתבכות קודמת עם החוק  וניחן בתפיסת עולם הנוגדת שימוש באלימות כלפי האחר. מנגד, מעמדו בשלב זה כעצור החשוד בגרימת מוות ונסיבות והשלכות הסכסוך הקיים שהוביל בין היתר לאבדנים קשים, מצביעים על קיומו של פוטנציאל להישנות עבירות בנשק. לאור זאת לא בא שירות המבחן בהמלצה על חלופות עונשיות או שיקומיות במסגרת הקהילה העשויות להפחית סיכון להישנות מעשים דומים בעתיד.",רקע,תסקיר שירות מבחן
ME-15-02-9111-399,"בטיעוניה לעונש עתרה המאשימה למתחם ענישה שנע בין שנתיים וחצי לארבע וחצי שנות מאסר בפועל וכן למאסר מותנה. לדבריה, נסיבות ביצוע העבירה הן חמורות באשר הנאשם החזיק ונשא נשק בתוך סוכת אבלים, מקום שבו אמורים אנשים להתייחד עם זיכרון יקיריהם ללא מורא וללא סיכון. בנוסף, הנשק עצמו הוא בקוטר לא קטן ונשיאתו עם כמות לא מבוטלת של כדורים מהווה נדבך נוסף לחומרת האירוע.",רקע,טיעוני הצדדים
ME-15-02-9111-399,"לגבי התסקיר נאמר שעל אף ששירות המבחן התרשם שמדובר במי שנעדר הרשעות קודמות, הרי שנסיבות העבירה הנטועות בסכסוך דמים קשה בין משפחות והסיכון מצידו של הנאשם להישנות התנהגות דומה בעתיד, לא איפשרו לשירות המבחן לבוא בהמלצה על חלופה עונשית או שיקומית. נוכח כך, סבורה המאשימה כי יש לגזור על הנאשם עונש ברף הגבוה של המתחם.",רקע,תסקיר שירות מבחן
ME-15-02-9111-399,"בפתח טיעוניו לעונש ציין הסנגור כי אין חולק שמדובר בעבירות חמורות. יחד עם זאת יש להביא בחשבון את נסיבות החזקת הנשק ואת נסיבותיו של הנאשם. מדובר במי שזו הסתבכותו הראשונה בפלילים שעד אליה ניהל  אורח חיים נורמטיבי ויציב. ב""כ הנאשם ציין כי אף התרשמות שירות המבחן משולחו היתה חיובית. עיון בתסקיר מלמד כי מדובר בתסקיר חיובי.",רקע,טיעוני הצדדים
ME-15-02-9111-399,"הסנגור הוסיף כי יש להביא בחשבון את הודייתו המיידית של הנאשם עוד במשטרה וכן את נטילת האחריות על ידו על מעשיו, הן בפני בית המשפט והן בפני שירות המבחן. בנסיבותיו האישיות מנה הסנגור, בין היתר, את העובדה  שלנאשם נולדה בת  שעד היום לא זכה לראותה.",רקע,טיעוני הצדדים
ME-15-02-9111-399,"לאור התסקיר ולאור הודייתו המהירה של הנאשם במשטרה סבור בא כוחו כי ניתן להסתפק בימי המעצר, שהחל ביום 25.1.15.",רקע,טיעוני הצדדים
ME-15-02-9111-399,בדברו האחרון אמר הנאשם כי הוא יודע שעשה טעות והבטיח לבית המשפט כי לא יחזור על מעשיו. הוא ביקש להשתחרר לביתו על מנת שיוכל להיות לצד אשתו ובתו.,רקע,טיעוני הצדדים
ME-15-02-9111-399,"מתחם העונש ההולם נקבע בהתאם לעיקרון ההלימה ולשם כך נדרש בית המשפט להתחשב בערכים החברתיים שנפגעו מביצוע העבירה, במידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",רקע,דיון והכרעה
ME-15-02-9111-399,"אין חולק כי העבירות בהן הורשע הנאשם חמורות. נשיאתו והובלתו של נשק במתחם בו מצוי קהל טומן בחובו פוטנציאל למעשה אלימות העלול לסכן חיי אדם. בית המשפט העליון עמד לא אחת על כך שעבירות הנשק הפכו למכת מדינה שיש צורך להתייחס אליה בחומרה. בע""פ 8416/09 מדינת ישראל נ' חרבוש ואח' (9.6.2010) נאמר כי:",רקע,דיון והכרעה
ME-15-02-9111-399,"בע""פ 1323/13 רך נ' מדינת ישראל (5.6.2013) הדגיש בית המשפט את המגמה המתחייבת של החמרה בענישה בעבירות נשק המיושמת בפסיקה בשנים האחרונות, לצד הצורך להקפיד על ענישה אינדיבידואלית התואמת כל מקרה לנסיבותיו. נאמר כי:",רקע,דיון והכרעה
ME-15-02-9111-399,"בענייננו, מדובר אמנם בעבירות חמורות מעצם טיבן, בהיותן עבירות נשק. יחד עם זאת, מדובר בעבירות של החזקה ונשיאה אשר נקבע לגביהן כי הן מצויות במדרג הנמוך של עבירות הנשק. בנוסף, יש להביא בחשבון, בנסיבות הקשורות לביצוע העבירה, את סוג הנשק שבו מדובר וכמות התחמושת שנתפסה.",רקע,דיון והכרעה
ME-15-02-9111-399,"בע""פ 1332/04  מדינת ישראל נ' פס (פ""ד נח(5), 541) נאמר כי:",רקע,דיון והכרעה
ME-15-02-9111-399,"בהתחשב במכלול הנסיבות של ביצוע העבירה, הפגיעה בערכים המוגנים ומדיניות הענישה הנוהגת, אני קובע כי מתחם העונש הראוי במקרה זה נע בין מאסר בפועל לתקופה של 10 עד 36 חודשים.",רקע,דיון והכרעה
ME-15-02-9111-399,"בבואי לגזור את העונש בתוך המתחם, ראיתי להביא בחשבון את עברו הנקי של הנאשם. מדובר במי שניהל, עד הסתבכותו בתיק זה, אורח חיים נורמטיבי ויציב. מתסקיר שירות המבחן עולה כי לא מדובר בבעל דפוסי התנהגות עבריינים או אלימים. נהפוך הוא, קצינת המבחן התרשמה כי הנאשם ניחן בתפיסת עולם ובעמדות המצביעות על הסתייגות והתנגדות לשימוש באלימות כלפי האחר.",רקע,דיון והכרעה
ME-15-02-9111-399,"בנוסף, הבאתי בחשבון את הודייתו המיידית של הנאשם אשר לא זו בלבד שהביאה לחיסכון בזמן שיפוטי יקר וחסכה את הצורך בהעדת עדי התביעה אלא היא מבטאת גם הודייה ונטילת אחריות מצדו ביחס למעשיו.",רקע,דיון והכרעה
ME-15-02-9111-399,לאור השיקולים לקולא אני מוצא לגזור את עונשו של הנאשם ברף התחתון של המתחם.,רקע,דיון והכרעה
