verdict,text,part,mapped_category
SH-17-09-56792-122,"חוק העונשין, תשל""ז-1977: סע'  144(א)","הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",מידע אחר
SH-17-09-56792-122,גזר דין (נאשם 2),"הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",מידע אחר
SH-17-09-56792-122,"נאשם 2, יליד 25.12.1997 (להלן בגזר דין זה – ""הנאשם""), הורשע על יסוד הודאתו בעובדות כתב אישום מתוקן, במסגרת הסדר דיוני שלא כלל הסכמה לעניין העונש, בביצוע עבירה של החזקת נשק (ריבוי עבירות).","הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",עובדות המקרה
SH-17-09-56792-122,"לפי עובדות כתב האישום המתוקן, ביום 15.9.2017 בשעות הלילה נורו יריות לעבר הבית בו מתגורר נאשם 1 עם משפחתו, וכתוצאה מהירי נפצע אחיו של נאשם 1, מוסטפא אבו חדיג'ה.","הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",עובדות המקרה
SH-17-09-56792-122,"ביום 19.9.2017 החזיק הנאשם, בביתו של נאשם 1, אקדח מסוג ""יריחו"" ובתוכו מחסנית תואמת מלאה בכדורים בקוטר 9 מ""מ, תיק שחור (להלן – ""התיק"") שהכיל רובה M16 ובתוכו מחסנית מלאה בכדורים בקוטר 5.56 מ""מ, רובה סער מסוג ""קרלו"" ובתוכו מחסנית תואמת מלאה בכדורים בקוטר 9 מ""מ, שתי מחסניות תואמות לכדורים בקוטר 5.56 מ""מ וכן כדורים בתפזורת. בסך הכול החזיק הנאשם 171 כדורים בקוטר 5.56 מ""מ התואמים לרובה M16 ו-58 כדורים בקוטר 9 מ""מ שיכולים להתאים לאקדח מסוג ""יריחו"" ולרובה מסוג ""קרלו"".","הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",עובדות המקרה
SH-17-09-56792-122,"באותו יום בשעה 16:00 הגיעו כוחות משטרה לביתו של נאשם 1 על מנת לבצע צו חיפוש. באותו זמן עמד נאשם 1 במרפסת הבית והשקיף אל הרחוב על מנת לאבטח את מעשיו של הנאשם. כאשר הבחין נאשם 1 בניידת משטרה מתקרבת אל הבית, נכנס אל הבית ומיד נמלט ממנו בריצה כשבידו אחת התיק ובידו השנייה האקדח. שוטרים דלקו אחר הנאשם 1 ותוך כדי ריצה כיוון הוא את האקדח אל עבר השוטרים (כשהאקדח מוכן לשימוש וכדור בקנהו) ובהמשך השליך את האקדח אל הרצפה והמשיך בבריחה עד שנעצר במרחק 200 מטרים מהבית.","הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",עובדות המקרה
SH-17-09-56792-122,"לחובתו של הנאשם רישום אחד מבית המשפט לנוער ושתי הרשעות קודמות, גם כן מבית המשפט לנוער, בעבירות רכוש ואלימות. הנאשם ריצה שני עונשי מאסר.","הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",ראיות לעונש
SH-17-09-56792-122,"נוכח גילו הצעיר של הנאשם הוכן אודותיו תסקיר חובה. מהתסקיר עולה כי משפחת הנאשם אינה מתפקדת, אביו גרוש מאמו ומקיים אורח חיים עברייני ואמו סובלת ממחלת נפש. הנאשם נשר מבית הספר בגיל 13 והוא אינו יודע קרוא וכתוב. במקביל לנשירתו מבית הספר חבר לחברה שולית והחל בביצוע עבירות אלימות ורכוש. הנאשם ריצה עונשי מאסר בעודו קטין. הנאשם נטל אחריות על העבירה והביע צער על התנהגותו. לדבריו רכש את כלי הנשק זמן רב לפני מעצרו לצורכי הגנה עצמית. הנאשם הביע רצון לשנות את אורחות חייו, למסד עצמו בתחום המשפחתי ולהתנתק מחברה שולית. שירות המבחן ציין כי בעבר ניסה לרתום את הנאשם להליך טיפולי ללא הצלחה. ההערכה היא כי העבירה בוצעה על רקע הפנמה של דפוסי חשיבה והתנהגות שוליים. הנאשם מחזיק בעמדות הנותנות לגיטימציה לשימוש באלימות וסנקציות עונשיות שננקטו כלפיו בעבר לא הרתיעוהו. לדעת שירות המבחן קיימת רמת סיכון גבוהה להישנות התנהגות אלימה מצד הנאשם שחומרתה צפויה אף היא להיות גבוהה.","הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",תסקיר שירות מבחן
SH-17-09-56792-122,נוכח כל האמור המליץ שירות המבחן על ענישה בעלת גבולות ברורים שתמחיש לנאשם את חומרת מצבו ותהווה עבורו גבול חיצוני מרתיע.,"הנאשם 2 הובא על ידי שב""ס, ב""כ עו""ד  שאדי נאטור",תסקיר שירות מבחן
SH-17-09-56792-122,"ב""כ המאשימה, עו""ד אוריה תוהמי, התייחסה בטיעוניה לערכים המוגנים העומדים בבסיס העבירה שביצע הנאשם, לעובדה כי הנאשם החזיק לא פחות משלושה כלי נשק התקפיים מוכנים לירי ותחמושת נוספת ולצורך בענישה קשה ומרתיעה בתחום זה של עבירות. המאשימה עתרה למתחם עונש הולם שנע בין שלוש לשש שנות מאסר כעונש עיקרי, ונוכח מיהות העושה בקשה לגזור על הנאשם עונש ברף העליון. הוגשה פסיקה לעונש.",תמצית טיעוני הצדדים,טיעוני הצדדים
SH-17-09-56792-122,"המאשימה בקשה להפעיל נגד הנאשם מאסר על-תנאי בן 7 חודשים בגין ביצוע עבירות ""רכוש או אלימות מסוג פשע"" שגזר עליו בית המשפט לנוער במסגרת ת""פ 58711-10-15. לדעת המאשימה, הגם שלא ניתן לומר בהכרח כי כל עבירה של החזקת נשק תפעיל מאסר על-תנאי בעבירות אלימות, בנסיבות הביצוע בענייננו (החזקת כלי נשק התקפיים כשהם טעונים ומוכנים לירי) קיימת הצדקה להפעלה של המבחן הענייני-מהותי שנקבע בפסיקה.",תמצית טיעוני הצדדים,טיעוני הצדדים
SH-17-09-56792-122,"ב""כ הנאשם, עו""ד שאדי נאטור, ביקש לקבוע במקרה זה מתחם עונש הולם שנע בין 18 ל-36 חודשי מאסר בלבד ולמקם את הנאשם בתחתיתו. הסניגור ביקש להתחשב לקולה במעצרו הארוך של הנאשם, בהודאתו לפני בית המשפט ובנסיבותיו האישיות הקשות כמפורט בתסקיר.  גם ההגנה הגישה פסיקה לעונש.",תמצית טיעוני הצדדים,טיעוני הצדדים
SH-17-09-56792-122,"לעניין הפעלת המאסר על-תנאי טען ב""כ הנאשם כי אין מקום לקבל את גישתה של המאשימה, שלפיה ניתן לקבוע כי בנסיבות המקרה דנן חל התנאי ואין מקום לפסיקה עקרונית בסוגיה. לגוף העניין טענת ההגנה היא שעבירה של החזקת נשק אינה מפעילה תנאי של עבירות אלימות.",תמצית טיעוני הצדדים,טיעוני הצדדים
SH-17-09-56792-122,הנאשם בדברו האחרון ביקש סליחה ואמר שטעה.,תמצית טיעוני הצדדים,טיעוני הצדדים
SH-17-09-56792-122,הנאשם החזיק בביתו של אחר שלושה כלי נשק התקפיים מוכנים לירי וכן החזיק תחמושת נוספת.,דיון והכרעה,עובדות המקרה
SH-17-09-56792-122,"על חומרתה של עבירת החזקת הנשק דובר רבות. אין ספק כי היא טומנת בחובה סכנה ממשית לשלום הציבור ובטחונו. מדובר ב""מכת מדינה"" ממש, ואף ב""מכת אזור"", ובתי המשפט נדרשים לתת ידם, בדרך של ענישה מחמירה, כדי לנסות ולעצור תופעה מדאיגה זו.",דיון והכרעה,טיעוני הצדדים
SH-17-09-56792-122,"המגמה המחמירה הבאה לידי ביטוי בפסיקה ברורה. התופעה מתפשטת ומתרחבת, הצורך בהרתעה גדל והולך וחומרת העונשים המוטלים על העוברים את עבירות הנשק עולה. ניתן לראות זאת בפסקי הדין שהובאו על ידי המאשימה ובשורה של פסקי דין נוספים מהשנים האחרונות.",דיון והכרעה,טיעוני הצדדים
SH-17-09-56792-122,"בהתחשב בעיקרון המנחה בענישה לפיו על העונש להלום את חומרת המעשה, בערכים המוגנים העומדים ביסוד העבירות אותן ביצע הנאשם שעיקרם ביטחון ושלום הציבור, ברמת הענישה המקובלת [ראו עפ""ג 27108-01-16 (מרכז-לוד) מדינת ישראל נ' נוסיראת (8.5.2016) וכן עפ""ג (מרכז-לוד) 50329-10-15 מדינת ישראל נ' ענזי (26.1.2016)] וכן עפ""ג (מרכז-לוד) 1885-07-18 פדילה נ' מדינת ישראל (6.11.2018), בו אישר בית המשפט המחוזי מתחם עונש הולם של 18 עד 34 חודשי מאסר בפועל שקבעתי בעניינו של מי שהחזיק שני כלי נשק התקפיים ותחמושת תואמת בגזר דיני בת""פ (כ""ס) 37519-03-17 מדינת ישראל נ' פדילה (13.6.2018)], ובנסיבות הקשורות בביצוע העבירות: מספרם של כלי הנשק שהחזיק הנאשם, סוגם, העובדה כי היו טעונים במחסניות מלאות בכדורים תואמים וכן כמות וסוגי התחמושת שהחזיק הנאשם בנפרד, מצאתי כי מתחם העונש ההולם את עניינו של הנאשם נע בין 24 ל-42 חודשי מאסר וזאת כעונש עיקרי.",דיון והכרעה,דיון והכרעה
SH-17-09-56792-122,"מתחם הקנס ההולם את העבירה בנסיבותיה ינוע בין 10,000 ₪ ל-20,000 ₪. בקביעת מתחם הקנס הבאתי בחשבון את מצבו הכלכלי של הנאשם.",דיון והכרעה,דיון והכרעה
SH-17-09-56792-122,"בת""פ (נוער פ""ת) 58711-10-15 מיום 19.4.2016 גזר בית המשפט לנוער על הנאשם, בין היתר, מאסר על-תנאי בן 7 חודשים למשך שלוש שנים מיום שחרורו שלא יעבור ""עבירות רכוש או אלימות מסוג פשע"".",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"את העבירות דכאן עבר הנאשם ביום 19.9.2017, זמן לא רב לאחר ששוחרר ממאסרו האחרון, כך שלא מתעוררת שאלה בנוגע לתחולת התנאי בתוך התקופה שנקבעה.",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"השאלה היא האם העבירות של החזקת נשק, לפי סעיף 144(א) לחוק העונשין, התשל""ז-1977, בנסיבות בהן בוצעו, מפעילות את התנאי.",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"הלכה היא כי המבחן להפעלת עונש מאסר על תנאי התלוי ועומד נגד נאשם אינו טכני-פורמלי אלא ענייני-מהותי, ואם התנהגותו הפלילית של נאשם בגינה הוא הורשע מקיימת באורח מהותי ולאו דווקא טכני את עיקריה של עבירת התנאי, כי אז יש מקום להפעלת התנאי גם אם אין זהות מוחלטת בין יסודות עבירת התנאי והעבירה הנוספת [ע""פ 308/06 מדינת ישראל נ' סבן (15.5.2006); ע""פ 1867/00 מדינת ישראל נ' גוטמן, פ""ד נד(3) 145, פסקה 4 (2000); רע""פ 5798/00 ריזי נ' מדינת ישראל, פ""ד נה(3) 1 (2001); ע""פ 1894/14 צ'אקול נ' מדינת ישראל (13.1.2015)].",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"עבירת תנאי מן הסוג בו עסקינן (""כל עבירת אלימות"") נדונה לא אחת בפסיקת בתי המשפט. הפעלת המבחן המהותי הובילה במקרים רבים לכך שעבירות שבמבט ראשון אינן כוללות רכיב של אלימות הפעילו עבירות תנאי מן הסוג הנדון.",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"כך, למשל, בע""פ 308/06, לעיל, נקבע כי עבירה נוספת של סיכון חיי אדם בנתיב תחבורה מפעילה עבירת תנאי של ""עבירת אלימות"". ברע""פ 6352/12 סעדה נ' מדינת ישראל (23.9.2012) הביע בית המשפט העליון את דעתו, במסגרת דחיית בקשת רשות לערער, כי עבירה נוספת מסוג של היזק במזיד לרכב מפעילה עבירת תנאי של ""עבירות אלימות"" ובע""פ 1894/14, לעיל, אף נקבע כי עבירה של נהיגה תחת השפעת משקאות משכרים מפעילה עבירת תנאי מסוג זה.",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"בעפ""ג (מרכז-לוד) 7062-04-18  איאסו ואח' נ' מדינת ישראל (7.5.2018) הפך בית המשפט המחוזי את קביעת בית משפט השלום ברחובות במקרה דומה מאוד לענייננו, בו נעברה עבירה של החזקת נשק בתקופה בה עמד בתוקף מאסר על תנאי ב""עבירת אלימות"". בית משפט השלום קבע כי עבירת החזקת הנשק אינה מפעילה את התנאי. בית המשפט המחוזי הפך כאמור קביעה זו בציינו כי אדם המחזיק בידו, ללא רישיון, נשק בעל פוטנציאל קטילה כשהוא טעון ומוכן לירי, חייב לצפות כי תנאי שחל על עבירה שיש בה יסוד של אלימות יחול גם על עבירה של החזקת נשק. בקשת רשות לערער שהוגשה על פסק דין זה של בית המשפט המחוזי מרכז-לוד – נדחתה [רע""פ 4065/18 איאסו נ' מדינת ישראל (30.8.2018)], ובית המשפט העליון ציין, אמנם למעלה מן הצורך, שמעשה של החזקת נשק כשהוא טעון ומוכן לירי, כולל יסוד של אלימות.",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"פסקי הדין של בית המשפט המחוזיים מהווים הלכה מנחה כלפי בתי משפט השלום, ונוכח המגמה הברורה של פרשנות מרחיבה למימד האלימות הנכלל במקרים רבים בעבירות תנאי – לא מצאתי הצדק לסטות מפסק דינו של בית המשפט המחוזי בעפ""ג (מרכז-לוד) 7062-04-18 הנזכר לעיל. העובדה כי הנשק הוחזק בביתו של אחר אינה מפקיעה את הגיונו של פסק הדין, כפי שטען ב""כ הנאשם.",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"הנה כי כן, המאסר על-תנאי בו עסקינן ניתן להפעלה בענייננו.",תחולת המאסר על-תנאי,דיון והכרעה
SH-17-09-56792-122,"התסקיר שהוגש אודות הנאשם אינו מותיר, לדאבון הלב, פתח לשיקום. אשר על כן מן הראוי לגזור את עונשו של הנאשם בתוך מתחם העונש ההולם.",גזירת העונש,דיון והכרעה
SH-17-09-56792-122,"הנאשם צעיר לימים, עוד לא בן 21. את העבירה ביצע כשטרם מלאו לו 20. הנאשם נתון במעצר מיום האירוע, יותר משנה. נסיבותיו האישיות של נאשם זה אומללות מאוד. עניין לנו במי שנשר מבית הספר בגיל 13 ולא השלים את חוק לימודיו. הוא אינו יודע קרוא וכתוב. מגיל צעיר חבר הנאשם לחברה שולית והסתבך בביצוע עבירות. כנער כבר ריצה עונשי מאסר. ניכרת הסלמה בסוגי העבירות שהנאשם מבצע, וכאמור לעיל שירות המבחן סבור כי קיימת רמת סיכון גבוהה להישנות התנהגות אלימה מצד הנאשם שחומרתה צפויה אף היא להיות גבוהה.",גזירת העונש,דיון והכרעה
SH-17-09-56792-122,"אף על פי כן, ראיתי לגזור על הנאשם עונש קרוב לתחתית מתחם העונש ההולם שקבעתי. כך החלטתי לעשות בשל גילו הצעיר עד מאוד של הנאשם בעת ביצוע העבירה וכיום ועל מנת להותיר לו פתח לשיקום. לו עמד לפניי נאשם מבוגר יותר הייתי נותן משקל מלא לעברו הפלילי ולמסוכנות הנשקפת מפניו במסגרת גזירת הדין.",גזירת העונש,דיון והכרעה
SH-17-09-56792-122,"שקלתי את כלל הנתונים הצריכים לעניין, ובכלל זה את הודאתו של הנאשם בהזדמנות הראשונה אשר חסכה בזמן שיפוטי, את גילו הצעיר עד מאוד של הנאשם, את מעצרו הממושך ואת השפעת עונש המאסר על מהלך חייו. מן העבר השני שקלתי גם את הצורך להרתיע את הרבים בסוג זה של עבירות ואף את הנאשם עצמו, והחלטתי לגזור על הנאשם את העונשים הבאים:",גזירת העונש,דיון והכרעה
SH-17-09-56792-122,"מאסר בפועל בן 26 חודשים. אני מפעיל נגד הנאשם את המאסר על-תנאי בן 7 החודשים שגזר עליו בית המשפט לנוער בפתח תקווה בת""פ 58711-10-15 ביום 19.4.2016, חלקו בחופף וחלקו במצטבר, כך שסך הכול ירצה הנאשם 30 חודשי מאסר בפועל, החל ביום מעצרו – 19.9.2017.",גזירת העונש,דיון והכרעה
SH-17-09-56792-122,"מאסר על תנאי בן 10 חודשים, והתנאי הוא כי בתקופה בת שלוש שנים מיום שחרורו לא יעבור הנאשם עבירה בה הורשע או עבירה בה נעשה שימוש בנשק.",גזירת העונש,דיון והכרעה
SH-17-09-56792-122,"מאסר על תנאי בן 5 חודשים, והתנאי הוא כי בתקופה בת שלוש שנים מיום שחרורו לא יעבור הנאשם כל עבירת אלימות, זולת עבירות נשק.",גזירת העונש,דיון והכרעה
SH-17-09-56792-122,"קנס בסך 12,000 ₪ או חודשיים מאסר תמורתו. הקנס ישתלם ב-20 תשלומים חודשיים, שווים ורצופים, החל ביום 1.1.2019 ובכל אחד בחודש שלאחריו.",גזירת העונש,דיון והכרעה
