verdict,text,part,mapped_category
ME-17-09-34413-331,"חוק העונשין, תשל""ז-1977: סע'  29, 144(ב), 144(ג)(3), 499(א)(1)",הנאשם באמצעות הליווי ,מידע אחר
ME-17-09-34413-331,"הנאשם הורשע, על סמך הודאתו, בעבירות שיוחסו לו בכתב אישום אשר תוקן במסגרת הסדר טיעון אליו הגיעו הצדדים.  הסדר הטיעון כלל הסכמה עונשית ולפיה יעתרו הצדדים במשותף להטיל על הנאשם עונש של 27 חודשי מאסר בפועל בגין תיק זה, וכן יבקשו להפעיל עונש מאסר בן 18 חודשים, שהושת על הנאשם בתיק אחר, באופן שמחציתו תופעל בחופף לעונש שיוטל בגין תיק זה ומחציתו במצטבר. הוסכם כי הצדדים יעתרו שהנאשם ירצה בסך הכל 36 חודשי מאסר בפועל ובנוסף יטיל עליו בית המשפט מאסר מותנה לפי שיקול דעתו.",רקע,עובדות המקרה
ME-17-09-34413-331,"העבירות בהן הורשע הנאשם, בהתאם להודייתו, הן עבירות בנשק (נשיאה והובלה) לפי סעיף 144(ב) + 144(ג)(3) + 29 לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"") וקשירת קשר, עבירה לפי סעיף 499(א)(1) לחוק העונשין.",רקע,עובדות המקרה
ME-17-09-34413-331,"בעובדות כתב האישום נאמר כי במועד שאינו ידוע במדויק למאשימה, עובר ליום 18.8.17, קשר הנאשם קשר עם אחר או עם אחרים שזהותם אינה ידועה למאשימה, להניח מטען חבלה צמוד לעסק צ'יינג' ""הדר פיננסים והשקעות"" אשר בחיפה, וזאת בכוונה להרוס או לפגוע בצ'יינג' (להלן: ""הקשר""). הצ'יינג' ממוקם סמוך לבית קפה.",רקע,עובדות המקרה
ME-17-09-34413-331,"ביום 18.8.17, בין השעה 00:30 לשעה 07:30,  נגנב קטנוע שחור קימקו בקרית ביאליק (להלן: ""הקטנוע"").",רקע,עובדות המקרה
ME-17-09-34413-331,"ביום 18.8.17 בסביבות השעה 15:00 לערך רכב אדם, שזהותו אינה ידועה למאשימה, על הקטנוע והחנה אותו בקומת העמודים שבין בניין 29 - 27 ברח' הנציב בקרית שמואל (להלן: ""הבניין""). בהמשך אותו יום, בסמוך לשעה 17:50, נהג הנאשם ברכב מסוג רנו (להלן: ""הרכב"") המצוי בבעלותו, כשלצידו יושב אדם נוסף שזהותו אינה ידועה למאשימה. השניים נסעו לבניין כשהם נושאים ומובילים ברכב חומר נפץ (להלן: ""מטען החבלה"") בלא רשות על פי דין לנשיאתו והובלתו. בהגיעם לבניין, ירדו הנאשם והאדם הנוסף מהרכב, הטמינו את מטען החבלה בארגז הקטנוע ועזבו את המקום ברכב. בשעה 18:19 לערך ניגש אל הקטנוע אדם שזהותו אינה ידועה למאשימה, עלה עליו ורכב לכיוון הצ'יינג'. בשעה 18:25 לערך, עצר אותו אחר ליד הצ'יינג' והעמיד את הקטנוע, כשבתוכו מטען החבלה, בצמוד לכניסה לצ'יינג', וזאת בכוונה להרוס ולפגוע בצ'יינג' באמצעות מטען החבלה. לאחר מכן עזב את המקום בריצה. באותה עת הצ'יינג' היה סגור. בשעה 18:36 לערך התפוצץ מטען החבלה, וכתוצאה מכך נשבר חלון בית העסק, נשברו חלונות בבתי עסק נוספים ונגרם נזק לרכב שחנה בסמוך.",רקע,עובדות המקרה
ME-17-09-34413-331,"בטיעוניה לעונש ציינה המאשימה כי אמנם מדובר בעבירות חמורות אך יחד עם זאת, כתב האישום תוקן משמעותית לאחר שבתיק נתגלו קשיים ראייתיים משמעותיים. נטען כי באיזון שבין חומרת המעשים לקשיים הראייתיים, הענישה המוסכמת הינה סבירה וראויה.",רקע,טיעוני הצדדים
ME-17-09-34413-331,"עוד ציינה המאשימה כי מדובר בנאשם צעיר יחסית, אשר בעברו שתי הרשעות קודמות. הרשעתו האחרונה היא מינואר 2016, במסגרתה השית עליו בית המשפט מאסר מותנה אותו מבקשת המאשימה להפעיל, מחציתו בחופף ומחציתו במצטבר.",רקע,ראיות לעונש
ME-17-09-34413-331,"ב""כ המאשימה הפנתה בנוסף להודאתו של הנאשם ולנטילת האחריות מצידו על מעשיו. נטען כי הודיה זו, אשר הביאה לחיסכון בזמן שיפוטי יקר, צריכה להילקח בחשבון בעת גזירת דינו של הנאשם. לסיכום, טענה המאשימה כי במכלול השיקולים, ובראשם הקשיים הראייתיים שניצבו בתיק זה, הרי שעונש המאסר המוסכם מאוזן, הולם וראוי.",רקע,טיעוני הצדדים
ME-17-09-34413-331,"ב""כ הנאשם הפנה אף הוא לקשיים הראייתיים המשמעותיים הקיימים בתיק, תוך שציין כי אילו היה התיק נשמע לא ברור כיצד היה מסתיים ההליך והסבירות, לשיטתו, כי היה מסתיים לטובת הנאשם. נאמר כי על אף זאת, ועל מנת לאזן בין הסיכונים לסיכויים, החליט הנאשם להגיע להסדר הטיעון שהוצג.",רקע,טיעוני הצדדים
ME-17-09-34413-331,"הסנגור הפנה לכך שמדובר בנאשם צעיר שאמנם זהו מאסרו השני, אך לא מדובר באדם שעברו מכביד. לבד מהרשעתו הקודמת יש לחובת הנאשם רישום ללא הרשעה מבית משפט השלום לנוער.",רקע,ראיות לעונש
ME-17-09-34413-331,"ב""כ הנאשם הוסיף כי מעבר לכך, הנאשם הודה בהזדמנות הראשונה והוא מתחרט על מעשיו מעומק ליבו ולכן ביקש לקיים את הסדר הטיעון שהושג בין הצדדים. נאמר כי לפני יומיים נישא הנאשם בין כותלי בית הסוהר ללא נוכחות המשפחה המורחבת וחברים. על אף שמדובר בשמחה, הרי בנסיבות העניין האירוע היה עצוב. לדברי הסנגור, לאחר נישואיו, מבקש הנאשם לפתוח דף חדש ולשנות את אורחות חייו.",רקע,טיעוני הצדדים
