verdict,text,part,mapped_category
ME-20-01-62688-591,"חוק העונשין, תשל""ז-1977: סע'  40ב', 144 (ב), 329 (א)(1)","הנאשם- דוד טבצ'ניקוב (עציר) ת""ז  xxxxxxxxxx",מידע אחר
ME-20-01-62688-591,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג","הנאשם- דוד טבצ'ניקוב (עציר) ת""ז  xxxxxxxxxx",מידע אחר
ME-20-01-62688-591,"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  39(א)","הנאשם- דוד טבצ'ניקוב (עציר) ת""ז  xxxxxxxxxx",מידע אחר
ME-20-01-62688-591,"על פי הודאתו במסגרת הסדר טיעון, אשר לא כלל הסכמה לעניין העונש ואשר הוגש לאחר שמיעת חלק מראיות התביעה, הורשע הנאשם על פי כתב אישום מתוקן, שהוגש במסגרת ההסדר (סומן ""א""), בביצוע עבירה של חבלה בכוונה מחמירה - עבירה לפי סעיף 329 (א)(1) לחוק העונשין, התשל""ז-1977 (להלן: ""החוק""); עבירות בנשק (נשיאה והובלה) - עבירה לפי סעיפים 144 (ב) לחוק; החזקת סם מסוכן לצריכה עצמית - עבירה לפי סעיף 7(א) + (ג) סיפא לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973.",האישומים וההרשעה,עובדות המקרה
ME-20-01-62688-591,"הנאשם הורשע בכך שביום 16.1.20 בשעה 14:55 הוא הגיע לעסק בו עבד המתלונן, ברכב מסוג הונדה בצבע שחור, ל.ז. 60-201-70 (להלן: ""הרכב"") בו נהג אחר, שזהותו אינה ידועה למאשימה (להלן: ""האחר""). הנאשם יצא מהרכב כשהוא נושא על גופו אקדח טעון בכדורים (להלן: ""האקדח"") אותם נשא והוביל בלא רשות על פי דין.",האישומים וההרשעה,עובדות המקרה
ME-20-01-62688-591,"הנאשם יצא מהרכב, תוך שהותיר את דלת הרכב פתוחה ונכנס לעסק בו שהה אותה העת המתלונן ובמקביל, קירב האחר את הרכב לכיוון דלת הכניסה של העסק.",האישומים וההרשעה,עובדות המקרה
ME-20-01-62688-591,"הנאשם דיבר, זמן קצר, עם המתלונן בתוך העסק, ולאחר מכן,  יצאו המתלונן והנאשם מבית העסק ונעמדו סמוך לכניסה לבית העסק והמשיכו לדבר. זמן קצר לאחר מכן, הנאשם שלף לפתע את האקדח שהיה על גופו, דרך אותו, הצמיד את קנה האקדח לחלק העליון של ירכו השמאלית של המתלונן, ירה כדור אחד בכוונה לגרום למתלונן חבלה חמורה, נכות או מום. מיד לאחר מכן חזר הנאשם לרכב והוא והאחר נמלטו מהמקום, בנסיעה ברכב, כאשר הנאשם נושא ומוביל את האקדח עמו.",האישומים וההרשעה,עובדות המקרה
ME-20-01-62688-591,"כתוצאה מהירי שביצע הנאשם כמתואר לעיל, קליע אחד פגע ברגלו השמאלית של המתלונן, גרם לשבר פמור שליש פרוקסימלי אספקט קדמי של להקורטקס, ספליט שנמשך עד כ 7 ס""מ מתחת ל- LT. המתלונן הובהל לבית חולים רמב""ם על ידי צוות מגן דוד אדום, אושפז, נותח לשחזור ולקיבוע השבר באמצעות מסמר, והקליע הושאר בגופו של המתלונן בשל חשש שהוצאתו תגרום לפגיעה בכלי דם ועצבים. רגלו של המתלונן גובסה והוא שוחרר מהאשפוז בתאריך 21.1.20.",האישומים וההרשעה,עובדות המקרה
ME-20-01-62688-591,"בהמשך אותו יום, סמוך לשעה 15:50, אותר הנאשם על ידי המשטרה בתחנת דלק פז הנמצאת בצומת האצטדיון בחיפה ובחיפוש נמצא על גופו סם מסוג קוקאין במשקל נטו של 1.5 גרם וכן שטרות כסף בסך 1,950 ₪.",האישומים וההרשעה,עובדות המקרה
ME-20-01-62688-591,"במעשיו המתוארים לעיל גרם הנאשם למתלונן חבלה חמורה שלא כדין, בכוונה להטיל בו נכות או מום ולגרום לו חבלה חמורה, נשא והוביל נשק בלא רשות על פי דין להחזקתו, נשיאתו והובלתו, החזיק בסם מסוכן מסוג קוקאין במשקל כולל של 1.5 גרם נטו לצריכתו העצמית, ללא היתר ורישיון מאת המנהל.",האישומים וההרשעה,עובדות המקרה
