verdict,text,part,mapped_category
ME-16-07-45228-25,"חוק העונשין, תשל""ז-1977: סע'  40ב, 40ט', 144, 144(א), 144(ב), 40יא, א'1, בפרק ו'",nothing,מידע אחר
ME-16-07-45228-25,"מחמוד ג'בארין, הנאשם שלפניי, נותן את הדין על מעשה עבירה, שאותו ביצע ביום 19.7.16 עת שהה בסמוך לבית דודו בכפר זלפה בשעת ליל. הוא נתפס אותה עת כשהוא נושא על גופו אקדח מסוג FN, טעון במחסנית ובה עשרה כדורי אקדח בקוטר 9 מ""מ. שוטרים הגיעו אל סמוך לבית באותה שעה וכשהבחין בהם, הנאשם החל מתרחק מהם בהליכה מהירה. השוטרים דלקו אחריו; הוא נמלט מהם בריצה לתוך הבית. בבית, נכנס הנאשם לאחד מחדרי הבית והסליק את הנשק, המחסנית והכדורים מתחת לשמיכה שהיתה מונחת על מזרן בחדר. על מעשיו הללו הוא הורשע בעבירה של נשיאת נשק שלא כדין, לפי סעיף 144(ב)(רישא וסיפא) לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"").",כללי,עובדות המקרה
ME-16-07-45228-25,"בעניינו של הנאשם, הוזמן תסקיר מאת שירות המבחן. ממנו למדתי, כי הנאשם הוא כבן 30, נשוי ואב ל-2 בגילאי ½1 שנים ו-3 חודשים. הוא השלים 8 שנות-לימוד בלבד, ואינו יודע קרוא וכתוב. מגיל 13 החל לעבוד כתפסן באורח עקבי. בשנת 2015 נפצע בתאונת-עבודה וכתוצאה מכך סבל משברים באגן ובגפיים העליונות. הוא לא עבד בשל כך כשנה. ביום 20.11.16 הוא שב לתפקוד תעסוקתי. עברו הפלילי נקי. בפני שירות המבחן הביע הנאשם צער על התנהלותו וטען, שמצא את כלי-הנשק, אשר נתפס ברשותו כשעתיים טרם שנעצר. הוא טען, כי פעל בהעדר שיקול-דעת בנושא לנוכח הלחץ והחרדה אשר היו מנת חלקו כתוצאה מהחזקת הנשק. בפני שירות המבחן הוא הביע עמדות שאינן נותנות לגיטימציה להגמשת גבולות החוק. לדבריו, הוא אינו עומד בקשר עם גורמים עברייניים ואינו מצוי בסכסוך עם איש. חוויית המעצר וההליך המשפטי היוו עבורו גורם לביסוס ההרתעה והביאו לחשש ממעורבות נוספת בהתנהלות מפרת-חוק. עם זאת, צוינו כגורמי סיכון לגביו העדרה של יכולת להיתמך בגורמי-תמיכה במצבי-מצוקה רגשית וכן פער בין דיווחיו אודות התנהלותו ואורח חייו לבין מעורבותו בעבירה הנדונה כאן. לאור זאת, התקשה שירות המבחן להעריך באורח מדויק יותר את הסיכון להישנות עבירה דומה ולא נתן המלצה קונקרטית, העשויה לסייע בהפחתת הסיכון.",תסקיר שירות המבחן,תסקיר שירות מבחן
ME-16-07-45228-25,"בא כוחה המלומד של המאשימה, עו""ד אור-זך, עמד בטיעוניו הכתובים על חומרת המעשה ועל הסיכון המשמעותי הטמון בו; הוא עמד על כך, שבכגון דא ראוי לייחס משקל כבד לאינטרס הציבורי ולהעדיפו על-פני הנסיבות האישיות. התובע הצביע על הערך החברתי הנפגע כאן – הבטחת שלום הציבור והגנה על חיי-אדם לנוכח תרומתו של זמינות נשק למעגל האלימות. התובע סבר, שהפגיעה בערך החברתי הוא משמעותי ולנוכח הפסיקה הנהוגה הצביע על מתחם ענישה הולם הנע בין שתי שנות מאסר לבין 4 שנות מאסר. התבקשתי אפוא להטיל עליו מאסר בגדרי אותו מתחם וכן מאסר על תנאי וקנס.",טיעוני המדינה,טיעוני הצדדים
ME-16-07-45228-25,"הסנגור המלומד, עו""ד בויראת, עתר שלא למצות את הדין עם מרשו. הוא עמד על נסיבותיו האישיות: היות אביו אדם מבוגר וקטוע גפיים כשהנאשם הוא הסועד אותו; היותו אב לשני ילדים קטנים; הבעת הצער מצדו וקבלת האחריות; היות המעצר גורם הרתעתי לגביו; ההודאה מיד בתחילת המשפט; יציבותו התעסוקתית מאז שהחל לעבוד כנער. הסנגור הפנה אל שורה ארוכה של פסקי-דין, שבהם לא הוטלו עונשי מאסר לריצוי מאחורי סורג ובריח במקרים שכאלה; הוא עמד על כך שלא נעשה כאן כל שימוש בנשק, אלא בהחזקתו ובנשיאתו ללא כל עבירה נלווית. לאור כל אלה ביקש הסנגור שאסתפק בהטלת עונש מאסר לריצוי בעבודות שירות.",טיעוני הסנגור,טיעוני הצדדים
ME-16-07-45228-25,בדברו האחרון הביע הנאשם צער וחרטה על המעשה.,הנאשם בדברו האחרון,טיעוני הצדדים
ME-16-07-45228-25,"הנאשם שלפניי נתפס כשהוא נושא ברשותו אקדח טעון במחסנית הטומנת בחובה 10 כדורים בקוטר של 9 מ""מ. כאשר אנשי משטרה קרבו לעברו הוא נמלט מהם וניסה להסתיר את כלי-הנשק בבית דודו. הוא נעצר ומקץ כחודש של מעצר ממשי שוחרר למעצר בית. כעת, לאחר שכתב-האישום בעניינו תוקן הוא הודה במיוחס לו. הגיעה השעה לגזור כעת את דינו.",דיון והכרעה,עובדות המקרה
ME-16-07-45228-25,"כמצוות סימן א'1 בפרק ו' שבחוק העונשין, שעניינו הבניית שיקול-הדעת השיפוטי בענישה על בית-המשפט לקבוע את העונש המתאים לנאשם שלפניו בהתאם לעקרונות והשיקולים המנחים בענישה כפי שהללו קבועים באותו סימן ותוך מתן המשקל שיש לתת לשיקולים הללו וליחס ביניהם כקבוע בו.",דיון והכרעה,מידע אחר
ME-16-07-45228-25,"כידוע, העיקרון המנחה בענישה הוא קיומו של יחס הולם בין חומרת מעשה העבירה, בנסיבותיו ומידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו (ראו סעיף 40ב לחוק העונשין).",דיון והכרעה,מידע אחר
ME-16-07-45228-25,"תהליך מציאת העונש המתאים מתחיל בקביעת מתחם עונש הולם למעשה העבירה שאותו ביצע הנאשם מתוך התחשבות בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",דיון והכרעה,מידע אחר
ME-16-07-45228-25,"נצא, אפוא, למסענו בקביעת מתחם העונש ההולם את העבירה.",דיון והכרעה,מידע אחר
